gene,x_lfc,x_fdr,x_dir,y_lfc,y_fdr,y_dir,color
NDUFS2,-1.41812290878618e-05,0.88602490391841,no,-0.00188586137212593,0.783729606943711,no,gray80
NDUFS3,0.00294617263445784,0.988517271386073,no,0.0149138922845153,0.727819478059422,no,gray80
NDUFS4,-0.0273466116526223,0.186357562441487,no,0.0108780691476464,0.912876110689565,no,gray80
NDUFS5,0.00300112024905885,0.875988515531561,no,0.0184631765899573,0.411698458447176,no,gray80
NDUFS6,0.00105899552025562,0.999317502846986,no,-0.00301149901541131,0.321352562792771,no,gray80
NDUFS7,-0.0356044436955342,0.322709117358561,no,0.00959851449677171,0.7378779583565,no,gray80
NDUFS8,-0.0246472466613084,0.465842901237316,no,-0.00809864565192051,0.418165515375625,no,gray80
NDUFV1,0.0164964287511219,0.781305791477294,no,0.0199507040554224,0.766041157639268,no,gray80
NDUFV2,-0.0355660616054371,0.67014896622056,no,0.0194444493843996,0.896104591358183,no,gray80
NDUFV2-AS1,-0.0145746468573542,0.16913806532482,no,0.0205689370780761,0.842017523883186,no,gray80
NDUFV3,0.00690227886928624,0.709954755050022,no,0.00119220416142923,0.909927020645327,no,gray80
NEAT1,0.0543871929885862,0.653866087513397,no,0.517142984849475,8.57712164138223e-34,up,orange
NECAP1,0.00610565993916486,0.852906976052223,no,-0.0183381123366121,0.282528303770592,no,gray80
NECAP2,0.0951318148429099,0.000834887242574834,up,0.018114253801545,0.809906021625254,no,orange
NEDD1,0.0167183911311813,0.661842953727395,no,-0.0114696700986816,0.913520851637474,no,gray80
NEDD8,-0.0292519744394996,0.575519178324876,no,0.0016944797972023,0.996602006934887,no,gray80
NEDD9,0.0816425248050196,0.0282670076151079,up,-0.00584403399725114,0.910255217545282,no,orange
NEK1,-0.0242800530518594,0.800599140995376,no,0.00375168441694246,0.613135551468515,no,gray80
NEK4,0.00552069219746022,0.93509939681266,no,0.00903500743386314,0.643018823291599,no,gray80
NEK7,-0.0216731840338548,0.884821209267701,no,0.234289654224987,3.22361361266399e-08,up,orange
NEK9,0.0379896255595202,0.370354824033525,no,-0.000739795029555901,0.988353970789545,no,gray80
NELFA,-0.00252822612957312,0.361901813196106,no,0.00640364574525726,0.91984248475845,no,gray80
NELFCD,-0.000704891942804986,0.420950619973934,no,-0.00694928592588151,0.7378779583565,no,gray80
NELFE,-0.0111481847323718,0.817580456960517,no,-0.0155186321918673,0.707964390411185,no,gray80
NELL2,-0.110805723029817,0.000904920120249326,dn,0.318562112008417,6.0115969300561e-17,up,limegreen
NEMF,0.0559564633114696,0.318237384924291,no,0.0126228485388561,0.935633110563986,no,gray80
NEMP1,0.0211549202574977,0.629116178091395,no,0.0152142023782144,0.860459633479519,no,gray80
NEMP2,-0.0164677341089949,0.757276377993358,no,-0.03145139832371,0.270343378170993,no,gray80
NENF,-0.0127088942809184,0.791403423963862,no,-0.0105791413259141,0.856724880974686,no,gray80
NEO1,0.0363375511763203,0.203133540157368,no,0.104461693550727,1.09502027616708e-05,up,orange
NEPRO,0.00423100477487423,0.305978132848127,no,0.0548037109990521,0.0149783238301083,up,orange
NEU3,0.00783374414728678,0.884158493526223,no,-0.023418596675858,0.350198748830584,no,gray80
NEXMIF,0.340839635848301,6.52893136568002e-37,up,-0.02173448066846,0.586097939521564,no,orange
NF1,-0.10477258620726,4.20995373715994e-05,dn,0.432474837630306,9.80811767051325e-37,up,limegreen
NF2,0.00360434827244754,0.865443241259125,no,-0.00041351328164202,0.884769434504257,no,gray80
NFAT5,-0.0249756383860467,0.784849449059056,no,0.0348979917731089,0.798526460737027,no,gray80
NFATC1,-0.0079395728782648,0.870360921850217,no,0.0226952444648492,0.652976366720004,no,gray80
NFATC2,-0.146750011086472,4.02865961498509e-06,dn,-0.133777032847372,0.000946263463492028,dn,darkblue
NFATC2IP,0.00995477035114645,0.802861253129639,no,-0.0705103662720379,0.0879637405740498,no,gray80
NFATC3,-0.000755822920424531,0.966555947760967,no,0.0261337917247632,0.887152588075823,no,gray80
NFE2L1,-0.0141617136760232,0.712740642967341,no,-0.00357981421140299,0.741622788746811,no,gray80
NFE2L2,-0.0379873606633301,0.320108568059495,no,0.0505614852547051,0.596352022254891,no,gray80
NFE2L3,0.0258437208999643,0.410856493018121,no,0.0211221853209439,0.470708497421743,no,gray80
NFIA,0.0185923851612583,0.745787978113791,no,-0.00472926340780605,0.879677738736909,no,gray80
NFIC,-0.0162621242370536,0.60033847646502,no,-0.0371136263412779,0.262446130875655,no,gray80
NFKB1,0.368607865704688,1.20789731802863e-26,up,0.0533209537601146,0.397642618796849,no,orange
NFKBIA,0.0340260485767555,0.181156280812041,no,0.00707932777001299,0.506698987988371,no,gray80
NFKBIZ,0.264677230175622,2.95025979018886e-13,up,-0.274952263454515,2.29004022193884e-12,dn,limegreen
NFRKB,-0.0251265557085705,0.536518118255947,no,0.0390872585875937,0.420694489949741,no,gray80
NFU1,-0.00457563358709041,0.736352823749216,no,-0.00204184435048478,0.974524440681789,no,gray80
NFX1,0.0497475547847608,0.409223210307817,no,0.03415716382666,0.711234879495817,no,gray80
NFXL1,0.0171103198528396,0.744004548876752,no,0.123026602396702,3.07741319056828e-06,up,orange
NFYA,-0.00738371876911498,0.573745354850249,no,0.0554183487783476,0.0570115668897184,no,gray80
NFYC,0.0435052834916348,0.312262663093296,no,0.039655127919667,0.483645044416898,no,gray80
NGDN,0.0117693051396982,0.869944869453952,no,0.0170389367712452,0.803946283080353,no,gray80
NGLY1,0.104392677173937,0.0138174434711426,up,-0.0253936705557701,0.433692533512165,no,orange
NGRN,0.00373929912367435,0.518438677026274,no,0.0288585380601132,0.312771841993477,no,gray80
NHEJ1,0.00836399021923145,0.84612278273296,no,0.00630895595506402,0.563084544203033,no,gray80
NHLRC2,0.0531865692509051,0.108397866325397,no,0.0138574063245289,0.834386156218274,no,gray80
NHLRC3,0.0243388463382236,0.607909475400718,no,-0.00825439376126672,0.882294933552479,no,gray80
NHP2,-0.0241948243950385,0.41621696218446,no,-0.0130159962878973,0.714836859202016,no,gray80
NIF3L1,-0.0034869520087646,0.477311164927874,no,0.0186828338356433,0.174800641029415,no,gray80
NIFK,0.0119389220813274,0.603102245033726,no,-0.0284690361044714,0.271408594635727,no,gray80
NIFK-AS1,0.0520198085015106,0.115098687036327,no,0.052926441423443,0.206216520745274,no,gray80
NIN,-0.093046095602055,0.0569070888209801,no,-0.170270200484756,0.000144128216760533,dn,skyblue
NIPA1,-0.00214825101545087,0.990827728987877,no,0.0117925183809489,0.764646141888815,no,gray80
NIPA2,0.0291646557932666,0.14045685063774,no,-0.0167691146825579,0.763558326887124,no,gray80
NIPAL3,-0.102576072825125,0.000848647801314303,dn,0.0589618695321732,0.364415091212941,no,skyblue
NIPBL,0.000664891904046616,0.395331674209638,no,0.12936263998097,0.016492941670011,up,orange
NIPBL-DT,0.011023434564688,0.703512570755269,no,0.0184275570202265,0.391636691457929,no,gray80
NIPSNAP2,0.0255012755821049,0.596806722624585,no,0.0234904373967481,0.769604453301483,no,gray80
NISCH,-0.00941676913914519,0.903374786669916,no,-0.00342908404331699,0.990993496067379,no,gray80
NIT2,0.00898255015178587,0.477311164927874,no,-0.001266678372149,0.846098803228385,no,gray80
NKAP,0.0723579708330419,0.0685161975845684,no,-0.0481085717079113,0.455373064603207,no,gray80
NKAPD1,0.00432277260910519,0.972992376571038,no,-0.0043531651487637,0.896104591358183,no,gray80
NKRF,-0.0148505406657222,0.60373423376734,no,-0.0175592628525795,0.548847773385663,no,gray80
NKTR,0.0777022024142342,0.20081085747283,no,0.0704990616890258,0.213896674887508,no,gray80
NLK,-0.031475581838899,0.647807979437208,no,0.034804644721335,0.714286538745866,no,gray80
NLN,0.0140426333449882,0.773565026852648,no,-0.0430873254920473,0.0133011809926674,dn,skyblue
NLRC3,0.0235205229746246,0.575519178324876,no,-0.137804388197292,1.04195509990928e-05,dn,skyblue
NLRC5,-0.319262059976989,7.61283207543607e-26,dn,0.0506517395274525,0.644712968547613,no,skyblue
NLRP1,0.0110578194853075,0.848046839789736,no,-0.0235110803614934,0.883641651023664,no,gray80
NMD3,0.00682243823006914,0.953736126782068,no,0.0137522653353214,0.686504685447984,no,gray80
NME2,0.0146866153559563,0.852626398987889,no,0.00087032878097143,0.96200876733889,no,gray80
NME3,0.0102683101341066,0.884407282530591,no,-0.0316982717152396,0.276298351674395,no,gray80
NME7,-0.00957142645607051,0.436308132391705,no,0.0175877353436416,0.846897602471947,no,gray80
NME9,0.0277887495042056,0.256795261798974,no,0.00690508056860578,0.782060629343283,no,gray80
NMI,-0.0894839023370331,1.37244580575627e-08,dn,0.069926911131595,0.00287542174995268,up,limegreen
NMNAT3,6.30764733949435e-05,0.881821984503622,no,0.0184515636800062,0.705983860673311,no,gray80
NMRAL1,-0.0317604574871875,0.24800304869716,no,0.00938013940176968,0.420960610930395,no,gray80
NMRK1,-0.0214836508315084,0.179777049146381,no,0.0625546868497344,0.208378938652003,no,gray80
NMT1,-0.00171682395566436,0.955776899654519,no,0.0355165044962661,0.608290045750417,no,gray80
NMT2,-0.0648339023006996,0.15825713109437,no,-0.110496926555998,0.00580068817647446,dn,skyblue
NNT,0.054391477248337,0.0881920329607258,no,0.0415347330707805,0.571086866321669,no,gray80
NNT-AS1,-0.0109358727454702,0.877938862975301,no,-0.0478524821899782,0.0713009038774931,no,gray80
NOA1,-0.00630270340395658,0.475960938645955,no,-0.00356103621816142,0.901823969146491,no,gray80
NOC2L,-0.000629780734876295,0.999553734850142,no,-0.0227920448544303,0.734966485267743,no,gray80
NOC3L,-0.0173354046465795,0.703523388243418,no,-0.0269759383177753,0.558843973277538,no,gray80
NOCT,0.0079862402029882,0.631311435643854,no,-0.00592722290610451,0.953274806380683,no,gray80
NOD1,-0.00744109681240218,0.806735171496859,no,-0.0979930461456761,5.06743962862336e-05,dn,skyblue
NOL10,-0.0353462529308297,0.634049647102568,no,-0.0339987513970887,0.723015662107009,no,gray80
NOL11,-0.0111555579473046,0.517472443448942,no,-0.0462309083777333,0.0886009171858281,no,gray80
NOL4L,-0.0647214359406229,0.0146796917106506,dn,-0.0653002527840386,0.052778431986547,no,skyblue
NOL7,0.0363656853914576,0.431791691840908,no,0.0222445227174221,0.130017457478272,no,gray80
NOL8,0.0328716935384398,0.54726760656785,no,0.0531795676567816,0.0527644567633661,no,gray80
NOL9,-0.0332016054198414,0.52448617506903,no,0.012355477714893,0.762191093387844,no,gray80
NOLC1,-0.0104146746915778,0.864706446550289,no,0.0175308278893381,0.461873735024282,no,gray80
NOM1,-0.00202277282685931,0.875801299461531,no,0.00475270774462502,0.454992796758656,no,gray80
NONO,-0.0267243564731737,0.656956547369267,no,-0.00439284626152192,0.972117540165012,no,gray80
NOP10,0.0119820064991976,0.81152741059694,no,0.00401168106324409,0.948010621304125,no,gray80
NOP14,0.0280886364332908,0.139256164686122,no,-0.00210894106067726,0.994237629746393,no,gray80
NOP2,0.020961889563286,0.567857264009172,no,0.0457028822328802,0.106311750498536,no,gray80
NOP53,0.0249366805134948,0.547500951229286,no,-0.0120327702374884,0.842017523883186,no,gray80
NOP56,0.0236281358764446,0.365444487343243,no,-0.00647056815032554,0.328949971008237,no,gray80
NOP58,0.00356629643274453,0.830347914881206,no,-0.0124562063183924,0.864362001224289,no,gray80
NORAD,-0.0250211907542151,0.628685057872752,no,-0.0301759615103757,0.56685967533422,no,gray80
NOSIP,-0.0152011373344676,0.841171261574128,no,0.0475831586369897,0.146095803489714,no,gray80
NOTCH1,0.0083706839182616,0.782424055605138,no,-0.0340739141413753,0.0709182408376891,no,gray80
NOTCH2,-0.0880094631111449,0.00453164666061366,dn,-0.0951175466822486,0.00891294548654835,dn,darkblue
NOTCH2NLC,0.00117039445526465,0.97911588708195,no,0.0148612568217702,0.686808466331876,no,gray80
NPAT,-0.0107667756819241,0.650117380088195,no,0.029722432428256,0.740315041916744,no,gray80
NPC1,-0.0286523003724402,0.517760758431335,no,-0.0426659967713447,0.375526563996519,no,gray80
NPC2,-0.0643790824509712,0.00702381154138903,dn,0.10575173209656,0.000225618791001684,up,limegreen
NPEPL1,0.00629132906103362,0.85776397088801,no,0.00506307288023387,0.965980950579264,no,gray80
NPEPPS,-0.0188206830767745,0.738573983003163,no,-0.0155661250803286,0.619772936104519,no,gray80
NPHP3,0.104080347844522,0.00297184494713716,up,0.00950737443741839,0.95259766625984,no,orange
NPIPB4,0.0289690923701896,0.394747397665376,no,-0.00379689657479143,0.976446111631807,no,gray80
NPIPB5,0.0377919001127452,0.545269816453247,no,-0.0130938976017683,0.94193635828829,no,gray80
NPLOC4,0.0204562799464278,0.76516185477261,no,0.0198403005126725,0.81177223839589,no,gray80
NPM1,0.0721610570497271,0.127930305374246,no,0.0197895116942403,0.907178827821868,no,gray80
NPRL3,0.0279848869026023,0.692823943887913,no,-0.0046767559313578,0.991437623839086,no,gray80
NPTN,-0.0175443762802188,0.551004239246747,no,0.00414721456554776,0.783729606943711,no,gray80
NQO2,-0.0287853044005915,0.311655290750221,no,-0.0242004142274192,0.481144550927154,no,gray80
NR1D2,0.00348027860809244,0.877938862975301,no,-0.00457782370351911,0.874023749283177,no,gray80
NR1H2,0.0133987459526677,0.711153532624323,no,0.0190643756414475,0.468061351423828,no,gray80
NR2C1,-0.0039405295993209,0.935439221344977,no,0.0372001973597159,0.54510236461445,no,gray80
NR2C2,0.089654887789512,0.0668802098555397,no,-0.0134433562879946,0.947976835745417,no,gray80
NR3C1,-0.112437290696583,0.0330522431901697,dn,-0.0500494293951126,0.655726657889545,no,skyblue
NR3C2,-0.069223564516624,0.404482444857059,no,0.0250136426793747,0.841648059435263,no,gray80
NRBF2,0.00443265277004959,0.60373423376734,no,-0.00392179006562747,0.857627710218562,no,gray80
NRBP1,0.0262248411523477,0.602559530341054,no,-0.029306871265723,0.588622946665842,no,gray80
NRDC,0.0225123755218312,0.876317978447693,no,0.0705577875237272,0.347964509451854,no,gray80
NRDE2,-0.00228994045632169,0.910433466473526,no,0.00302637005606396,0.836136370231831,no,gray80
NRF1,0.01582956106294,0.939262003993288,no,0.0469692340240945,0.614619198923371,no,gray80
NRIP1,0.0110627480054765,0.953270808875715,no,0.00685893190363818,0.987274657002594,no,gray80
NSA2,0.0195896085393953,0.772029399823476,no,-0.00658959512205731,0.503382261680257,no,gray80
NSD1,-0.00119721573717213,0.671872213809353,no,-0.0853502469878396,0.0838197868735364,no,gray80
NSD2,0.0232903089178046,0.472354631222857,no,0.00633875955022947,0.377006798595342,no,gray80
NSD3,0.0385316089950165,0.360317024753236,no,-0.243335618557865,2.2930214270222e-09,dn,skyblue
NSF,0.00296653708834127,0.392570292163208,no,-0.0249828437072926,0.748604267688711,no,gray80
NSFL1C,0.00283148497228294,0.898356062631813,no,-0.0109049523416815,0.819878652509164,no,gray80
NSL1,0.0217497034288687,0.782878417565064,no,0.0656785248179447,0.190373271462477,no,gray80
NSMAF,0.0306053885021169,0.465638169136935,no,0.0388076715122567,0.390873265255762,no,gray80
NSMCE1,-0.028856281355816,0.343763341464989,no,0.0165695648455125,0.774663174692229,no,gray80
NSMCE1-DT,0.239901044684725,1.93975376765872e-23,up,-0.114469909593522,1.74631452188018e-08,dn,limegreen
NSMCE2,0.0317032961500262,0.628086779375657,no,-0.0301853804267113,0.873057811161504,no,gray80
NSMCE3,-0.00934172360996913,0.856093710562585,no,0.00258833372466846,0.829390840969429,no,gray80
NSMCE4A,0.0150235973800149,0.795303837407971,no,0.00972578210047878,0.62168301203482,no,gray80
NSRP1,0.044378070876174,0.287564894579751,no,0.016105827963885,0.546318537066836,no,gray80
NSUN2,0.0725921096051625,0.011457764604751,up,-0.00146884960718174,0.994027499996114,no,orange
NSUN3,-0.0469543888181601,0.188862776047581,no,-0.00988578540969604,0.746017007368143,no,gray80
NSUN4,0.0119914454075089,0.809505750562001,no,0.0183122086021057,0.685823089299783,no,gray80
NSUN5,-0.00723340893225234,0.855955203068306,no,-0.0215690111512901,0.525280417933346,no,gray80
NSUN6,-0.0568731305706338,0.20597839866152,no,-0.0419986906465961,0.585476363337117,no,gray80
NT5C2,0.128598706917582,0.000985292371600655,up,-0.056608364822523,0.382683763255153,no,orange
NT5C3A,0.0396382495931341,0.621401400106549,no,-0.0386276800621741,0.59642106675346,no,gray80
NT5DC1,0.0581168905283794,0.126422647647814,no,-0.00499340164692685,0.874023749283177,no,gray80
NT5DC3,0.0210505553115092,0.427871793866561,no,-0.0135091911031218,0.730711616582614,no,gray80
NTMT1,0.0263017522317475,0.239157053798226,no,0.0101874603274215,0.810077043739289,no,gray80
NTPCR,-0.0285607220497279,0.374835463355328,no,-0.0118157006734711,0.882670762689453,no,gray80
NUB1,-0.0270058632242163,0.513869503651255,no,0.0490255913044445,0.320970067219727,no,gray80
NUBPL,-0.00811746924846829,0.870257861384471,no,-0.021210268607705,0.626828327918469,no,gray80
NUCB1,-0.0152071416238831,0.848046839789736,no,-0.0206634532379715,0.789261813771809,no,gray80
NUCB2,0.00995660691745315,0.671434017695186,no,0.266807319341116,1.44662650029111e-13,up,orange
NUCKS1,-0.0153099948723578,0.923752436995864,no,-0.0446652083017566,0.318960688529675,no,gray80
NUDC,0.0125101616001129,0.627265371619425,no,-0.0134898133045645,0.550950936808032,no,gray80
NUDCD1,0.06325265894186,0.0472906535088695,up,-0.0345514541079605,0.452490793269205,no,orange
NUDCD2,-0.0249748830663877,0.315225852541308,no,-0.00375610046294543,0.664238967026554,no,gray80
NUDCD3,0.0215637049406849,0.747112540952257,no,-0.0433727013417241,0.493034045584727,no,gray80
NUDT2,-0.00250514339546717,0.791403423963862,no,-0.0162067138341652,0.433692533512165,no,gray80
NUDT21,0.00675437994207448,0.953736126782068,no,0.00769980822905009,0.907178827821868,no,gray80
NUDT3,0.011060908478349,0.480876767237723,no,-0.00648405332709408,0.873438207076293,no,gray80
NUDT4,0.0428188768376871,0.203822425562668,no,0.0332440402191503,0.47093920554481,no,gray80
NUDT5,-0.0482592060093064,0.115134207195219,no,-0.00519952987338679,0.846047438585825,no,gray80
NUDT9,-0.0276580552091987,0.426800244518642,no,0.00383583001208193,0.962598329733643,no,gray80
NUFIP1,-0.0090902061591394,0.867813662036361,no,-0.0299155486717489,0.211059370431308,no,gray80
NUFIP2,0.0920050345831851,0.039682528319602,up,0.0459909689977244,0.647382330070398,no,orange
NUMA1,-0.0283546908719871,0.480876767237723,no,0.0945904901671492,0.000206161304236117,up,orange
NUMB,0.0184018406469147,0.775206448634085,no,-0.00259356377329606,0.903264574649722,no,gray80
NUP107,0.0111263799572185,0.666773754692035,no,0.0389772626507527,0.555226058556777,no,gray80
NUP133,-0.0530549976131773,0.163806165345096,no,-0.010164457561785,0.95417507891067,no,gray80
NUP153,0.0368261411718845,0.633940937833899,no,0.00235657700321629,0.914293956709175,no,gray80
NUP155,0.00302711214446308,0.978857282619139,no,-0.0164715400694589,0.707964390411185,no,gray80
NUP160,0.0593832488235043,0.17027965503835,no,-0.052928962616352,0.455952565533751,no,gray80
NUP188,0.00318368626509449,0.742308451390211,no,-0.00969178822640324,0.743891578568613,no,gray80
NUP205,-0.0192839402694632,0.778519295951639,no,-0.0135999565603699,0.134448756272657,no,gray80
NUP210,-0.0324356838259113,0.402265336111882,no,-0.0346055484314493,0.565450247735162,no,gray80
NUP214,-0.0466527155707721,0.380663513813225,no,-0.0273951680839273,0.70560804583881,no,gray80
NUP35,0.00104710702308902,0.835477333889268,no,-0.0154016365029224,0.666251575266388,no,gray80
NUP37,-0.00970182707191342,0.571923647957373,no,-0.00129925247708199,0.972117540165012,no,gray80
NUP42,0.013361063247174,0.876376099666183,no,-0.00645951233891234,0.975287454311605,no,gray80
NUP43,0.051634900584376,0.0291384259431055,up,0.0266086491265386,0.350198748830584,no,orange
NUP50,0.033257158245292,0.484665985171769,no,0.0139340893395032,0.906606137127931,no,gray80
NUP50-DT,0.0795257092926085,0.000691251969102377,up,0.0682160928459482,0.0271761084547698,up,darkred
NUP54,0.0068048786314252,0.945162040831103,no,-0.00716653077689222,0.98260493879475,no,gray80
NUP58,-0.0427406916398048,0.180643595085823,no,-0.0449715814511091,0.196755749492178,no,gray80
NUP85,-0.00355767192824802,0.980303344391438,no,-0.00709845196548994,0.866386642981267,no,gray80
NUP88,0.048530106789284,0.0495768934217608,up,0.0104826902640201,0.901960245693576,no,orange
NUP93,-0.00675165875668512,0.917363906769456,no,-0.0714862120478404,0.0210500426933299,dn,skyblue
NUP98,0.0874459535391743,0.0685161975845684,no,0.0351991053203679,0.776360556656899,no,gray80
NUS1,-0.0140692384878154,0.757276377993358,no,0.0159355274198094,0.821391128433938,no,gray80
NUTF2,0.0178792864372802,0.390283342322832,no,-0.0237445121631748,0.283527559518528,no,gray80
NUTM2A-AS1,0.070562576288177,0.147218929742483,no,0.0159937357693533,0.605551008071734,no,gray80
NUTM2B-AS1,-0.0284472049895835,0.775411453476717,no,-0.0333460876801162,0.60074821534626,no,gray80
NVL,-0.0140899444216703,0.852906976052223,no,-0.00849328056107357,0.173599445117907,no,gray80
NXF1,0.00867688863265605,0.88616179690169,no,0.00891926798964826,0.788233642995916,no,gray80
NXPE3,0.027121378496873,0.600290293896462,no,0.0680345422054703,0.00959644471110512,up,orange
OARD1,0.0287936961301885,0.564463777047003,no,-0.00329210137424207,0.786201401785833,no,gray80
OAS2,-0.0502123776171166,0.00061174292854327,dn,0.00491650701929745,0.247064251817808,no,skyblue
OAZ1,-0.00552549378534034,0.867219961274119,no,0.0257215311242879,0.625538462483704,no,gray80
OAZ2,0.0200808931283911,0.484665985171769,no,-0.0149597072244639,0.313154163746445,no,gray80
OBI1,0.00908253146022685,0.889703275121932,no,-0.0150343806584786,0.266473295855741,no,gray80
OBSCN,0.0526113303974685,0.0806949825445605,no,-0.00124163036076907,0.875200481860374,no,gray80
OCIAD1,-0.017091159363234,0.765797799938371,no,-0.0229830770107409,0.177538261850772,no,gray80
OCIAD2,0.0007172088380131,0.999317502846986,no,0.00777668884399851,0.84322302399572,no,gray80
ODC1,-0.0120689574564009,0.816321852415774,no,-0.0343113141617922,0.0569937278075232,no,gray80
ODF2,0.0147771438524869,0.832414004641035,no,-0.0428668882350627,0.0575568547641898,no,gray80
ODF2L,0.0076058977897866,0.923387773334725,no,0.0284581449420671,0.836136370231831,no,gray80
ODR4,-0.015036167854173,0.563018092401227,no,0.100478757325073,0.000221094936784203,up,orange
OFD1,0.00308501485873636,0.755762322377442,no,0.0152832968791038,0.865816946069668,no,gray80
OGA,-0.0443856663737356,0.625323452335753,no,-0.144805067651917,0.00624469518296351,dn,skyblue
OGDH,-0.0727179938916069,0.0761914741380312,no,-0.0566324897131609,0.335086575207987,no,gray80
OGFOD1,0.026039311154203,0.137277197017672,no,0.00543415554931406,0.75217456194957,no,gray80
OGFR,-0.0166029971439526,0.732732720401722,no,-0.0106589615202763,0.876624846790451,no,gray80
OGG1,0.0276050484975555,0.374847820575242,no,-0.025700613376785,0.403961510866358,no,gray80
OGT,-0.034191498281094,0.351534826267399,no,0.0296533866542714,0.858531274669171,no,gray80
OIP5-AS1,0.0575512384534682,0.289607556901865,no,-0.042331160960474,0.321275137385637,no,gray80
OLA1,0.0157494352351565,0.327931582382855,no,0.0372649500567797,0.537217284571912,no,gray80
OPA1,0.0365364001840044,0.635628340649232,no,0.0968279825841749,0.0513348997109049,no,gray80
OPRM1,-0.0588328232434403,0.00534911701608118,dn,0.0693857403153749,0.00669492828105222,up,limegreen
OPTN,-0.0388255394448959,0.44728955223146,no,0.138635021461557,3.22695921491948e-05,up,orange
ORAI1,-0.0308784127282082,0.272495929469883,no,0.0379965218970197,0.382261595755267,no,gray80
ORC2,-0.0468886432207792,0.346535588553247,no,0.101983227798378,0.0423029820447208,up,orange
ORC3,0.0215103776489281,0.71372822893564,no,-0.0188184853483158,0.7900689765633,no,gray80
ORC4,0.00382632510748376,0.985475329500915,no,0.0615751956837588,0.113757308595507,no,gray80
ORC5,0.00964204586864792,0.947665610465285,no,-0.0177775553018845,0.755197821142623,no,gray80
ORMDL1,-0.0241781061640407,0.621401400106549,no,-0.00734709011780466,0.798916102733767,no,gray80
ORMDL2,0.00480915854608019,0.945664398059338,no,-0.0260371051000231,0.385436995023698,no,gray80
OS9,-0.0117032869695829,0.914976315280249,no,0.0131915037189476,0.84920622444461,no,gray80
OSBP,0.0453456049523312,0.267998462505905,no,0.0639584616710995,0.0923366956596319,no,gray80
OSBPL11,0.0096633451285279,0.725112356312107,no,0.0117549093688051,0.907883415162826,no,gray80
OSBPL1A,0.0250443129983781,0.173104733173273,no,0.102379408088124,8.51543492651922e-10,up,orange
OSBPL2,0.0148088897842133,0.795175141377595,no,0.0179793853115151,0.690195642254844,no,gray80
OSBPL3,-0.163721964117233,5.02332235298714e-09,dn,-0.0943403069583911,0.0216880134765835,dn,darkblue
OSBPL8,-0.0429175068099927,0.394336354375662,no,-0.00127278619187909,0.887152588075823,no,gray80
OSBPL9,0.0227665974407104,0.860701370164434,no,-0.010775879732599,0.854488962707506,no,gray80
OSER1,0.026723667015761,0.10307188452032,no,0.0227763578773656,0.50179914139226,no,gray80
OSGEP,-0.0138743163958741,0.812222346646559,no,-0.027521599862326,0.472166729744969,no,gray80
OSGEPL1,-0.0248392380958664,0.374847820575242,no,-0.0145418322804262,0.656376746934063,no,gray80
OSGIN2,-0.00182243242441929,0.986664857213423,no,0.00948016420260213,0.85721928439243,no,gray80
OST4,-0.0101731772763407,0.961741694100875,no,-0.0499422446256874,0.375370075887765,no,gray80
OSTC,-0.0902398920604345,0.000809062531690008,dn,0.089620162861466,0.000815200292430123,up,limegreen
OSTF1,-0.0444782270565263,0.225497249690257,no,-0.00381476545981008,0.966110846258341,no,gray80
OSTM1,0.00115236617586148,0.950879930801744,no,-0.0257447360493104,0.625009607615644,no,gray80
OTUB1,-0.0054292627307234,0.457813997132669,no,-0.0116037035686976,0.85200222252458,no,gray80
OTUD3,0.00430747131301322,0.892535196294284,no,-0.00463089113907063,0.751087357660873,no,gray80
OTUD4,-0.0410130566780638,0.312994003738656,no,-0.035095671758924,0.596303421412488,no,gray80
OTUD5,0.0170904423204698,0.637280518951882,no,0.0181644986826923,0.795571357980845,no,gray80
OTUD6B,-0.00835107388094894,0.883044054293517,no,-0.00255630322910688,0.875164482076731,no,gray80
OTUD6B-AS1,-0.01806668025422,0.840750058898476,no,0.0896189921910512,0.0366229387481107,up,orange
OTUD7A,0.00528812099205282,0.837708602363453,no,-0.010635239601952,0.840681795290979,no,gray80
OTUD7B,-0.00483540525598862,0.225843956071122,no,-0.0205742266732478,0.488074422503625,no,gray80
OTULIN,0.0193883279490876,0.462411630206889,no,0.0823634829702294,0.0201293827676817,up,orange
OTULINL,-0.0492852711661472,0.024194642570062,dn,-0.0408868238137949,0.20426824415529,no,skyblue
OXA1L,0.0210953584590831,0.366623447338808,no,0.0299918089513787,0.465648021640263,no,gray80
OXCT1,0.0404373483769642,0.239002180860758,no,-0.0158252224716897,0.854488962707506,no,gray80
OXLD1,-0.0279119203879676,0.214673505848606,no,-0.00898679096962965,0.909806121286229,no,gray80
OXNAD1,0.500021772680529,2.19293594724361e-57,up,0.257101682083528,1.48914707903982e-10,up,darkred
OXR1,0.0272601030065769,0.82693709687049,no,-0.0978548987944506,0.0294915364481965,dn,skyblue
OXSR1,0.00388380619059059,0.63245592174378,no,-0.0513018771282625,0.333646510459994,no,gray80
P2RX4,-0.000102990271825171,0.997699042665565,no,-0.0077203009794117,0.953480723079179,no,gray80
P2RY10,-0.0193631723089358,0.503130179362886,no,0.0404041357114568,0.247864136896243,no,gray80
P2RY8,-0.0817347981029741,0.0282670076151079,dn,-0.0575693173129681,0.106546748675515,no,skyblue
P3H1,0.020508725577494,0.458759951527019,no,0.0413845500789762,0.0397382101159316,up,orange
