aifi_cell_type,fg,bg,direction,feature,tf_gene,Enrichment,nomP,adjP,mlog10Padj,mlog10p,BackgroundProporition,nBackground,BackgroundFrequency,CompareProportion,nCompare,CompareFrequency,timepoint,tf_adjP,tf_logFC,tf_direction,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,color
t_cd4_cm,bortezomib,dmso,dn,FLI1_337,FLI1,-0.721495991917234,0.921297727668556,1,0,0.0356,0.0438016415304453,72737,3186,0.0316027088036117,443,14,72,7.56672855125373e-07,-0.257844503150958,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,GABPA_338,GABPA,-1.29130213457028,0.0456141934421983,0.410527740979785,0.386657490560675,1.3409,0.0804129947619506,72737,5849,0.103837471783296,443,46,72,0.0862964496673783,0.01664929738947,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,ELK4_341,ELK4,-1.42731993206991,0.0042491298208112,0.0382421683873008,1.41745749056068,2.3717,0.0901466928798273,72737,6557,0.128668171557562,443,57,72,0.000116215769251886,-0.155667385648476,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,FOXJ2_350,FOXJ2,-0.976170473181717,0.604087709699073,1,0,0.2189,0.150308646218568,72737,10933,0.146726862302483,443,65,72,0.114631811996527,0.0157918909742556,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,FOXP1_353,FOXP1,-1.05087894267697,0.409449174632688,1,0,0.3878,0.0708855190618255,72737,5156,0.0744920993227991,443,33,72,0.443309442475844,0.0301032611529557,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,FOXO3_354,FOXO3,-0.739168739978624,0.951261675037113,1,0,0.0217,0.0702393554862037,72737,5109,0.0519187358916479,443,23,72,0.297779326299016,0.0542979525830581,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,FOXK2_360,FOXK2,-0.973321640063448,0.594702822917261,1,0,0.2257,0.090449152425863,72737,6579,0.0880361173814898,443,39,72,0.391426085276232,0.00400377911346861,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,FOXO1_361,FOXO1,-0.807997737572269,0.883893621739406,1,0,0.0536,0.0670497820916452,72737,4877,0.054176072234763,443,24,72,0.874604876891377,-0.00829556110859164,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,FOXK1_364,FOXK1,-0.90198225688308,0.744217708924853,1,0,0.1283,0.0725765428873888,72737,5279,0.0654627539503386,443,29,72,0.0790384327525627,0.000187215943409369,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,FOXJ3_378,FOXJ3,-1.00911778902432,0.49613515358557,1,0,0.3044,0.10737313884268,72737,7810,0.108352144469526,443,48,72,6.26976928072768e-08,0.212791958125581,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,GATA3_384,GATA3,-1.13149070620405,0.281578829971031,1,0,0.5504,0.0538652955167246,72737,3918,0.0609480812641084,443,27,72,9.81364525578978e-10,-0.251505637800034,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,TFCP2_392,TFCP2,-0.737004897062996,0.952796164023652,1,0,0.021,0.0704455779039554,72737,5124,0.0519187358916479,443,23,72,0.0629592349667703,-0.015978910904713,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,UBP1_393,UBP1,-1.14733087328485,0.132190425344172,1,0,0.8788,0.127885395328375,72737,9302,0.146726862302483,443,65,72,0.0105637526811593,0.0946756889352042,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,TGIF2_441,TGIF2,-1.14324580416859,0.295937499534339,1,0,0.5288,0.0414644541292602,72737,3016,0.0474040632054176,443,21,72,0.0142821436005549,-0.0370688303932836,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,HMBOX1_488,HMBOX1,-0.62093091038582,0.9349750030886,1,0,0.0292,0.0254478463505506,72737,1851,0.0158013544018059,443,7,72,0.106909770767567,0.078444868058002,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,PKNOX1_497,PKNOX1,-1.05992406659672,0.420532921218042,1,0,0.3762,0.0468537333131694,72737,3408,0.0496613995485327,443,22,72,0.0333262489216823,-0.0615444745067247,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,ZHX1_510,ZHX1,-0.603646594077812,0.918121166931534,1,0,0.0371,0.0186974992094807,72737,1360,0.0112866817155756,443,5,72,0.0181435332184047,0.0492002991343597,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,PBX3_518,PBX3,-0.67638258945073,0.977912505721241,1,0,0.0097,0.0667473225456095,72737,4855,0.0451467268623025,443,20,72,0.000470676716254802,-0.182718832754939,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,HOXB2_532,HOXB2,-0.997893574875709,0.541876104451626,1,0,0.2661,0.0294073167713818,72737,2139,0.0293453724604966,443,13,72,0.310711152911913,-0.020450088722266,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,TGIF1_541,TGIF1,-1.10849669157988,0.294849231389437,1,0,0.5304,0.0672010118646631,72737,4888,0.0744920993227991,443,33,72,0.00360478082427335,0.0581679536313222,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,POU6F1_551,POU6F1,-0.95321842432026,0.637088843617527,1,0,0.1958,0.0757798644431307,72737,5512,0.072234762979684,443,32,72,0.458868672378007,0.0175161815908852,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,PBX2_563,PBX2,-1.05082799097065,0.421017356445622,1,0,0.3757,0.0601482051775575,72737,4375,0.0632054176072235,443,28,72,0.0118479871518164,-0.0376034840473671,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,POU2F2_609,POU2F2,-1.34538491736941,0.0213845443014654,0.192460898713188,0.715657490560675,1.6699,0.0822140038769815,72737,5980,0.110609480812641,443,49,72,0.00819848102138308,0.114763160778098,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,POU2F1_614,POU2F1,-1.391011716788,0.00941239186908967,0.084711526821807,1.07205749056068,2.0263,0.0860084963636114,72737,6256,0.119638826185102,443,53,72,0.00011135196619953,0.212465556948792,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,HSF2_623,HSF2,-1.5422375297035,0.0042491298208112,0.0382421683873008,1.41745749056068,2.3717,0.0600107235657231,72737,4365,0.0925507900677201,443,41,72,0.00639191830877846,0.0987618288511678,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,HSF1_627,HSF1,-1.47276155192741,0.0152335106314957,0.137101595683461,0.862957490560675,1.8172,0.0536453249377896,72737,3902,0.0790067720090293,443,35,72,0.690082817783092,0.00516049383477313,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,IRF1_629,IRF1,-1.66952446944341,1.07473155424174e-19,9.67258398817564e-19,18.0144574905607,18.9687,0.308275018216314,72737,22423,0.514672686230248,443,228,72,4.69980939124908e-62,-0.892475686875364,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,IRF3_630,IRF3,-2.48250081246541,1.52967792723014e-24,1.37671013450713e-23,22.8611574905607,23.8154,0.123664709845058,72737,8995,0.306997742663657,443,136,72,6.28188057485649e-05,0.0620177509859207,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,IRF4_632,IRF4,-1.44152848045983,0.000454673874061135,0.00409206486655022,2.38805749056068,3.3423,0.126840535078433,72737,9226,0.182844243792325,443,81,72,0.00150158314288722,-0.103163761892832,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,IRF2_634,IRF2,-2.63398154500072,1.41579377995708e-24,1.27421440196137e-23,22.8947574905607,23.849,0.107125671941378,72737,7792,0.282167042889391,443,125,72,0.000525224606672943,-0.166093619776755,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,IRF7_635,IRF7,-2.28798987757066,3.1441264202588e-12,2.82971377823292e-11,10.5482574905607,11.5025,0.0789281933541389,72737,5741,0.18058690744921,443,80,72,2.10774313135402e-11,-0.103417305218882,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,IRF9_636,IRF9,-3.17278982780995,1.6873298906258e-29,1.51859690156322e-28,27.8185574905607,28.7728,0.0825302115842006,72737,6003,0.261851015801354,443,116,72,9.171210874337e-09,-0.188595430814162,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,MEF2A_639,MEF2A,-0.843484230930911,0.902194136035736,1,0,0.0447,0.117753000536178,72737,8565,0.0993227990970655,443,44,72,0.0486163794519251,-0.021867632275457,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,MEF2D_642,MEF2D,-0.840675203065332,0.901156044339705,1,0,0.0452,0.112776166187772,72737,8203,0.0948081264108352,443,42,72,0.0401556677707142,0.034162519949546,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,MEF2B_643,MEF2B,-0.912862407633223,0.743361389655179,1,0,0.1288,0.0914940126758046,72737,6655,0.0835214446952596,443,37,72,0.241413137630551,0.0109819367651667,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,MBD2_644,MBD2,-0.887145058493994,0.803711162215398,1,0,0.0949,0.0966908176031456,72737,7033,0.0857787810383747,443,38,72,0.2042718592992,0.0174056257315345,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,MECP2_645,MECP2,-0.735271910664534,0.986506611023098,1,0,0.0059,0.119732735746594,72737,8709,0.0880361173814898,443,39,72,0.020471726714524,-0.0199052823379209,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,CDC5L_646,CDC5L,-0.899681499118711,0.709577767963389,1,0,0.149,0.045162709487606,72737,3285,0.0406320541760722,443,18,72,0.0945326126960188,0.0147859341586158,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,MYB_648,MYB,-0.783222293790465,0.832338531653148,1,0,0.0797,0.0317032596890166,72737,2306,0.0248306997742664,443,11,72,4.93234408709159e-09,-0.0920918143305401,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,TERF2_649,TERF2,-0.700178565412217,0.907611520840208,1,0,0.0421,0.0322394379751708,72737,2345,0.0225733634311512,443,10,72,0.767026030246332,-0.00571154322948939,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,SMARCC2_650,SMARCC2,-1.03681940873705,0.43561216554647,1,0,0.3609,0.0783782669068012,72737,5701,0.0812641083521445,443,36,72,0.166691823017673,0.0288122978278526,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,SMARCC1_651,SMARCC1,-0.282939336778783,1,1,0,0,0.103716127967884,72737,7544,0.0293453724604966,443,13,72,0.404896097378411,-0.00575315967355028,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,MYBL1_653,MYBL1,-1.26789091574645,0.336744103637712,1,0,0.4727,0.0106823212395342,72737,777,0.0135440180586907,443,6,72,6.85140737349881e-10,-0.161256429846998,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,RORA_658,RORA,-0.745728520175207,0.917909786057337,1,0,0.0372,0.0514593673096223,72737,3743,0.0383747178329571,443,17,72,0.0011003386250967,0.216925965998992,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,ESR1_661,ESR1,-1.01187669059844,0.497164373725243,1,0,0.3035,0.0758486052490479,72737,5517,0.0767494356659142,443,34,72,0.000475962499331655,-0.183453867958054,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,PPARD_664,PPARD,-1.19979447270124,0.133844336764991,1,0,0.8734,0.0752574343181599,72737,5474,0.090293453724605,443,40,72,0.400397920301466,0.0381567464264073,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,NR3C1_666,NR3C1,-1.43382961710198,0.0159110924801754,0.143199832321579,0.844057490560675,1.7983,0.0613992878452507,72737,4466,0.0880361173814898,443,39,72,0.534621369664618,-0.045543150105932,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,ESRRB_669,ESRRB,-1.05332225807778,0.4237405246788,1,0,0.3729,0.0535765841318724,72737,3897,0.0564334085778781,443,25,72,8.62072698832452e-11,0.146222612118623,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,NR2C1_670,NR2C1,-0.943840086959603,0.64788809526878,1,0,0.1885,0.0621829330327069,72737,4523,0.0586907449209932,443,26,72,0.00452391627950695,0.0875559108147189,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,NR1H2_674,NR1H2,-0.93039108078048,0.663743070401909,1,0,0.178,0.050950685345835,72737,3706,0.0474040632054176,443,21,72,0.0015730893597384,0.0406611879249369,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,RARA_675,RARA,-0.871254514944917,0.776068399701105,1,0,0.1101,0.0569998762665493,72737,4146,0.0496613995485327,443,22,72,0.0022197683665006,-0.0430334707977409,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,ESR2_678,ESR2,-1.03693308759686,0.441977336115581,1,0,0.3546,0.0696619327164992,72737,5067,0.072234762979684,443,32,72,2.38930028715806e-05,-0.20319401997971,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,NR3C2_685,NR3C2,-1.08020969466556,0.412287340722887,1,0,0.3848,0.0334355279981303,72737,2432,0.036117381489842,443,16,72,0.191951468501958,-0.103636227926115,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,NR4A2_686,NR4A2,-0.98402663966109,0.56285949928273,1,0,0.2496,0.0642314090490397,72737,4672,0.0632054176072235,443,28,72,0.233781641783224,0.00807367890907373,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,RARG_690,RARG,-0.775820708539868,0.841007754069233,1,0,0.0752,0.0320057192350523,72737,2328,0.0248306997742664,443,11,72,0.305766139616232,0.0237318613992191,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,ESRRA_691,ESRRA,-0.639542483468572,0.977687358967421,1,0,0.0098,0.052944168717434,72737,3851,0.0338600451467269,443,15,72,0.0551579640850951,0.00064886699622678,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,NR2C2_693,NR2C2,-1.04374492198285,0.433111783931041,1,0,0.3634,0.0627191113188611,72737,4562,0.0654627539503386,443,29,72,0.00719801543275415,0.140316551075995,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,PPARA_696,PPARA,-0.844457310498835,0.825657632621327,1,0,0.0832,0.0614817768123513,72737,4472,0.0519187358916479,443,23,72,0.807748876622531,0.0143010038010487,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,RXRB_698,RXRB,-0.809586603750284,0.86716152409183,1,0,0.0619,0.0585534184802783,72737,4259,0.0474040632054176,443,21,72,0.000620128183809509,0.0630173314103245,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,TP53_706,TP53,-0.852206956345146,0.751622894018205,1,0,0.124,0.0317857486561172,72737,2312,0.0270880361173815,443,12,72,0.192625871926519,-0.034262354879219,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,LCOR_711,LCOR,-1.21855716192128,0.13286175963958,1,0,0.8766,0.0648363281411111,72737,4716,0.0790067720090293,443,35,72,0.0209737142274153,0.154652275654692,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,NFATC3_713,NFATC3,-0.920272061219046,0.723435805850635,1,0,0.1406,0.0883044392812461,72737,6423,0.0812641083521445,443,36,72,0.696216930406961,-0.0224614447982725,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,NFKB2_714,NFKB2,-1.27710960180953,0.140087698395458,1,0,0.8536,0.0406533126194372,72737,2957,0.0519187358916479,443,23,72,0.293282083055594,-0.0281353587154443,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,NFATC2_716,NFATC2,-0.977886938562808,0.58438626495566,1,0,0.2333,0.096952032665631,72737,7052,0.0948081264108352,443,42,72,0.00257299935858016,-0.167652341855708,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,NFAT5_717,NFAT5,-1.24239171572845,0.0995405417351527,0.895864875616374,0.0477574905606751,1.002,0.0690432654632443,72737,5022,0.0857787810383747,443,38,72,3.44473323682355e-21,0.511597668720198,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,RELB_718,RELB,-0.893351657426975,0.761903555049371,1,0,0.1181,0.0732776991077443,72737,5330,0.0654627539503386,443,29,72,0.00133610373424715,0.126940302828851,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,NFKB1_719,NFKB1,-1.15011819477716,0.17893693744453,1,0,0.7473,0.0902841744916617,72737,6567,0.103837471783296,443,46,72,7.59628496639373e-06,-0.240949931435911,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,NFATC1_720,NFATC1,-1.39435039963069,0.011871347010436,0.106842123093924,0.971257490560675,1.9255,0.0793268900284587,72737,5770,0.110609480812641,443,49,72,0.0047652136275926,0.0777465210792229,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,REL_721,REL,-1.05565383708303,0.411339106152455,1,0,0.3858,0.0598732419538887,72737,4355,0.0632054176072235,443,28,72,0.248589592385953,-0.0631480000976454,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,RELA_722,RELA,-1.16103446214999,0.172544054887747,1,0,0.7631,0.0836025681565091,72737,6081,0.0970654627539503,443,43,72,0.0130988024464221,0.0535961802557817,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,RFX3_723,RFX3,-1.2461255313959,0.179638739906389,1,0,0.7456,0.0380411619945832,72737,2767,0.0474040632054176,443,21,72,0.0177695880165373,-0.159100124928002,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,RFX2_724,RFX2,-1.20729318815562,0.144643859010688,1,0,0.8397,0.0654412472331826,72737,4760,0.0790067720090293,443,35,72,0.839683014894158,0.0103120408112635,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,RFX1_726,RFX1,-0.922056249598198,0.658263841640902,1,0,0.1816,0.0342741658303202,72737,2493,0.0316027088036117,443,14,72,0.00713204936092726,0.0439785558357964,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,RFX7_728,RFX7,-0.946846977447346,0.634307724208236,1,0,0.1977,0.0524492349148301,72737,3815,0.0496613995485327,443,22,72,0.0845833323170866,-0.0771686038648538,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,RUNX3_731,RUNX3,-1.14305630544421,0.259477676276724,1,0,0.5859,0.0552951042798026,72737,4022,0.0632054176072235,443,28,72,1.48473238303054e-10,-0.231645470400199,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,RUNX2_732,RUNX2,-1.44537865947786,0.000155310207523285,0.00139779186770956,2.85455749056068,3.8088,0.143682032528149,72737,10451,0.207674943566591,443,92,72,0.327925493174245,-0.0563812540713457,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,RUNX1_733,RUNX1,-1.31474394866611,1.42331163646664e-05,0.000128098047281998,3.89245749056068,4.8467,0.298747542516188,72737,21730,0.392776523702032,443,174,72,1.46595967457911e-32,-0.64187800192553,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,GMEB2_735,GMEB2,-0.393745500213824,0.922359021688246,1,0,0.0351,0.0057329832134952,72737,417,0.00225733634311512,443,1,72,0.167249691220729,0.0186340303249879,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,GMEB1_737,GMEB1,-0.720139796443705,0.766831597863027,1,0,0.1153,0.00626916149964942,72737,456,0.00451467268623025,443,2,72,0.0440228454752147,-0.046595164639159,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,SMAD4_739,SMAD4,-1.23672769006705,0.104399880125749,0.939598921131737,0.0270574905606751,0.9813,0.0693594731704635,72737,5045,0.0857787810383747,443,38,72,0.36329620921327,0.0177363031231382,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,NFIC_740,NFIC,-1.00983106897905,0.477199522026884,1,0,0.3213,0.203417792870204,72737,14796,0.205417607223476,443,91,72,0.000174750510755354,0.10805884133523,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,NFIA_742,NFIA,-1.14471448698114,0.282553050245956,1,0,0.5489,0.0453551837441742,72737,3299,0.0519187358916479,443,23,72,1.1516810512023e-06,-0.137447697090964,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,SMAD3_743,SMAD3,-1.15526384231602,0.389941986676543,1,0,0.409,0.0156316592655732,72737,1137,0.018058690744921,443,8,72,0.673198762307519,-0.0276626978042218,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,SMAD2_745,SMAD2,-0.900276864073696,0.747652861790718,1,0,0.1263,0.0727140244992232,72737,5289,0.0654627539503386,443,29,72,0.0450374902801828,0.131880099655232,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,HMG20B_748,HMG20B,-0.944113763290623,0.681239779965915,1,0,0.1667,0.107593109421615,72737,7826,0.101580135440181,443,45,72,0.968670521861449,-0.00161732151792623,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,TCF7_750,TCF7,-0.920834493813262,0.696145467729398,1,0,0.1573,0.0637364752464358,72737,4636,0.0586907449209932,443,26,72,0.0226921009860676,-0.064622294571516,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,HBP1_752,HBP1,-0.652590912516553,0.943626220276727,1,0,0.0252,0.0345903735375394,72737,2516,0.0225733634311512,443,10,72,2.82605176947263e-14,0.304640166928431,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,BBX_753,BBX,-1.20061830161508,0.129419584144999,1,0,0.888,0.0770859397555577,72737,5607,0.0925507900677201,443,41,72,0.342643483307722,-0.0784463225934551,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,LEF1_760,LEF1,-1.42242726686602,0.00245075557924382,0.0220568002131944,1.65645749056068,2.6107,0.103152453359363,72737,7503,0.146726862302483,443,65,72,0.00410594337123607,-0.186361254058301,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,TCF7L2_762,TCF7L2,-1.34055227298423,0.019133745805423,0.172203712248807,0.763957490560675,1.7182,0.0875620385773403,72737,6369,0.117381489841986,443,52,72,0.0175059929803414,0.0837899841826335,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,STAT1_773,STAT1,-2.28718956059857,2.32059846159892e-17,2.08853861543903e-16,15.6801574905607,16.6344,0.111525083520079,72737,8112,0.255079006772009,443,113,72,4.33141128327549e-149,-1.58693398877033,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,STAT5A_774,STAT5A,-2.25076488175326,9.89464005130076e-12,8.90517604617069e-11,10.0503574905607,11.0046,0.0792306529001746,72737,5763,0.178329571106095,443,79,72,8.2070819881607e-05,-0.102434794984219,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,STAT4_775,STAT4,-1.17438610531589,0.176075933676303,1,0,0.7543,0.071119237801944,72737,5173,0.0835214446952596,443,37,72,0.00120048685533748,-0.206831259341586,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,STAT6_776,STAT6,-1.06791462497018,0.346098725485353,1,0,0.4608,0.0930063104059832,72737,6765,0.0993227990970655,443,44,72,1.66918211313893e-05,0.187218666921687,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,STAT3_777,STAT3,-1.95011775904849,8.9084059640082e-11,8.01756536760739e-10,9.09595749056068,10.0502,0.112281232385168,72737,8167,0.218961625282167,443,97,72,0.00055166932182422,-0.204666049331449,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,STAT2_778,STAT2,-1.95592690209497,3.35737614242955e-25,3.02163852818659e-24,23.5197574905607,24.474,0.23428241472703,72737,17041,0.45823927765237,443,203,72,7.37980898791435e-15,-0.309599888890687,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,bortezomib,dmso,dn,STAT5B_779,STAT5B,-2.29506812285463,4.76760207367496e-13,4.29084186630747e-12,11.3674574905607,12.3217,0.0836025681565091,72737,6081,0.191873589164786,443,85,72,0.540639744185784,-0.0394608402161064,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,TBX19_787,TBX19,-1.28442143616035,0.229086765276777,1,0,0.64,0.0210896792553996,72737,1534,0.0270880361173815,443,12,72,0.230119629007678,0.0274541613413525,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,bortezomib,dmso,dn,TBP_793,TBP,-0.717151664508254,0.955872571884691,1,0,0.0196,0.0629528300589796,72737,4579,0.0451467268623025,443,20,72,0.0205168426200977,0.0490330316709037,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,bortezomib,dmso,dn,NFYC_800,NFYC,-0.880022410496451,0.776962395992139,1,0,0.1096,0.0666923299008758,72737,4851,0.0586907449209932,443,26,72,0.431021499952302,0.0355218087913424,up,CD4 CM,#00AEEF,2,6,gray60
