aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,complex,y_offset,order,gene_ypos,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd8_memory,24,bortezomib,dmso,163,PAAF1,0.0794998050222563,0.743718510980105,0.0847391262446019,0.143380125938352,0.562788964234067,1,up,RP-associated,0,1,1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,POMP,0.152596720160741,0.3244056946007,0.139840370211954,0.0254861404768284,0.229513775924481,1,up,CP-associated,1,15,16,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PRKN,-0.23125564213943,-0.343802066171511,-0.184407459685073,0.0589818904392065,0.373311659502541,-1,dn,RP-associated,0,6,6,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMA1,-0.101847657469194,0.447814287880213,0.141318225778082,0.0563483722171399,0.363587432880844,1,up,CP 20S alpha ring,8,59,67,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMA2,0.118570565570092,0.761172944491747,0.258700830185406,0.00279599022824985,0.0542500680118268,1,up,CP 20S alpha ring,8,58,66,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMA3,0.165422176714349,1.03928690196612,0.420718808070699,6.35688024623828e-06,0.000368298970909679,1,up,CP 20S alpha ring,8,57,65,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMA4,0.0392403911891709,1.04972846614185,0.257210113873801,0.000955852683455009,0.0233605884437308,1,up,CP 20S alpha ring,8,56,64,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMA5,0.160096448858457,1.18296019653907,0.506968333514891,1.58229063374337e-07,1.59869242689803e-05,1,up,CP 20S alpha ring,8,55,63,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMA6,0.0187043452885937,1.58865641144042,0.580153881495738,2.8869038843132e-10,5.91929951153387e-08,1,up,CP 20S alpha ring,8,54,62,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMA7,0.24512305843225,0.743076514517225,0.439476193569374,9.85476352402048e-07,7.98315012910317e-05,1,up,CP 20S alpha ring,8,53,61,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB1,0.214595285472622,0.97563300659922,0.38192438948527,2.9113617225826e-06,0.000191433586282515,1,up,CP 20S beta ring,7,52,59,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB10,-0.0356742455015294,0.0135447388168794,-0.00192495293325945,0.937208393604556,0.991542783937396,-1,dn,Immunoproteasome,6,43,49,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB2,0.200408170960801,2.15054984453697,0.748491826070599,5.22054469108106e-17,3.0894437689719e-14,1,up,CP 20S beta ring,7,51,58,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB3,0.10764393942949,1.12321906121552,0.329491193490406,3.63958861649843e-05,0.00170361534958698,1,up,CP 20S beta ring,7,50,57,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB4,0.0462380307962756,0.939278498422768,0.313845051410224,0.000501587407137139,0.0145302505878713,1,up,CP 20S beta ring,7,49,56,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB5,0.0914374100499637,0.783534506264724,0.181951806586171,0.0164203866088815,0.176908846624945,1,up,CP 20S beta ring,7,48,55,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB6,0.112238446094235,1.26422694910681,0.321550329917979,1.51621002923026e-05,0.000785112505760792,1,up,CP 20S beta ring,7,47,54,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB7,0.235408230534252,1.74438730892334,0.722644937417537,1.42415468168482e-14,6.55506752097709e-12,1,up,CP 20S beta ring,7,46,53,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB8,0.0537234149943815,-0.778513380974405,-0.159337485859161,0.0200651924474681,0.205234715342312,-1,dn,Immunoproteasome,6,45,51,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMB9,0.000210014433911994,-0.517788840209747,-0.161746006941526,0.104776964394129,0.488782179057069,-1,dn,Immunoproteasome,6,44,50,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMC1,0.0835973906968871,1.10046068176683,0.336599139603318,7.68631684131897e-05,0.00318666764154616,1,up,RP 19S base,5,42,47,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMC2,0.0210555523505377,1.34956612992923,0.356182510497842,5.02542241859147e-06,0.000303909669620659,1,up,RP 19S base,5,41,46,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMC3,0.119909962564883,1.50713626656352,0.273075948768209,8.14135212102116e-06,0.000452691961897049,1,up,RP 19S base,5,40,45,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMC4,0.11566128195131,1.24584461685002,0.276089998511304,5.14231265113046e-05,0.00231543806057695,1,up,RP 19S base,5,39,44,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMC5,0.0492850387809487,0.396145650632056,0.079737568692285,0.330924066193804,0.770358496323592,1,up,RP 19S base,5,38,43,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMC6,0.238106151003124,1.40777400799832,0.542931788082404,6.9618572591411e-10,1.22721249770179e-07,1,up,RP 19S base,5,37,42,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD1,0.677143499070896,2.6039068008535,1.2,2.73190961715909e-35,1.59397341212035e-31,1,up,RP 19S base,5,36,41,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD11,0.260518861546726,1.93075953717855,0.764842586896075,5.69364875337287e-16,3.14479199477962e-13,1,up,RP 19S lid,4,27,31,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD12,0.359310886833436,1.89911781864967,0.799079263889237,5.07161212674406e-18,3.50152553917288e-15,1,up,RP 19S lid,4,26,30,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD13,0.116218807770572,1.04875773076678,0.294535054384219,0.000245250685324151,0.00847146378086568,1,up,RP 19S lid,4,25,29,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD14,0.580404458562577,2.87920745968116,1.2,3.8478537407854e-35,1.59397341212035e-31,1,up,RP 19S lid,4,24,28,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD2,0.213544387621199,1.77122108487533,0.520724704912886,4.01474764810002e-11,9.7829953719143e-09,1,up,RP 19S base,5,35,40,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD3,0.152960049511802,1.2450466754522,0.297047001557928,1.59990023055356e-05,0.000823302696281753,1,up,RP 19S lid,4,32,36,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD4,0.178573961714437,1.12430446448801,0.342776534531733,2.06355117728731e-05,0.00102374380262427,1,up,RP 19S base,5,34,39,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD5,-0.12629287592943,0.0568318389126984,-0.00821752172633833,0.405654685937042,0.815146512973174,-1,dn,RP-associated,0,2,2,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD6,0.113213353495165,1.84307579464371,0.360600090482701,1.26284824735071e-08,1.60964580450779e-06,1,up,RP 19S lid,4,31,35,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD7,0.0652528076841094,1.19005589192865,0.433807674353575,3.18762104258749e-06,0.00020794834911683,1,up,RP 19S lid,4,30,34,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD8,-0.0512863294319335,0.736366088158792,0.171740520432008,0.0173397607541935,0.183239691133282,1,up,RP 19S lid,4,29,33,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMD9,0.0111506875568064,-0.0935036163153923,-0.0135302744030847,0.947168582081979,0.993938952544293,-1,dn,RP 19S lid,4,28,32,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSME1,0.0327752017329511,-0.0842893512638832,-0.0160323786537348,0.855599923538483,0.973191947845053,-1,dn,PA28 11S,3,23,26,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSME2,-0.0878937845873131,-0.193396280631698,-0.0451773499081518,0.516540824704381,0.879872064592373,-1,dn,PA28 11S,3,22,25,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSME3,0.0103936052296735,-1.0638924642831,-0.044095617166529,0.195913557668759,0.636277469731741,-1,dn,PA28 11S,3,21,24,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSME4,0.156241986443379,0.776615615589811,0.415424958830313,0.000520772399935477,0.0150334471549318,1,up,PA200,2,20,22,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMF1,0.021988033069874,0.204006213710283,0.06980787760531,0.680040295596527,0.931132055616876,1,up,RP-associated,0,4,4,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMG2,0.039727677168121,-0.133654721202639,-0.0177758339513845,0.749931312628432,0.944250983832323,-1,dn,CP-associated,1,18,19,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,PSMG4,0.0323989329890203,-0.963792085718542,-0.0954474259590418,0.0542789623088074,0.356420074178666,-1,dn,CP-associated,1,16,17,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,RAD23A,0.115630265852317,0.717157753646559,0.185735795972532,0.00570528132329212,0.0870078218281743,1,up,RP-associated,0,14,14,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,RAD23B,0.220097513954896,0.953680403409834,0.408609248564401,8.0729493315578e-06,0.000451921521702408,1,up,RP-associated,0,13,13,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,UBE3C,-0.0687904049150673,-0.129114487850869,-0.0819079666028059,0.493894718076507,0.868397980413595,-1,dn,RP-associated,0,7,7,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,UBQLN1,0.19359218349821,1.35238405722595,0.646662835363737,1.15088930414368e-09,1.79907884619441e-07,1,up,RP-associated,0,12,12,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,UBQLN2,0.0458840328870518,-0.696794153670166,-0.105039667836424,0.0940207824729797,0.46518299840458,-1,dn,RP-associated,0,11,11,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,UCHL5,-0.110358413800118,0.545757730120819,0.107027678038256,0.0640141168380926,0.388622033013156,1,up,RP-associated,0,8,8,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,USP14,0.297238041324573,1.0266789500673,0.548891230819907,2.35861485729438e-08,2.87369471951234e-06,1,up,RP-associated,0,9,9,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,24,bortezomib,dmso,163,ZFAND5,-0.0358408412483697,1.2267736354213,0.288923306765288,8.15165667302047e-05,0.00332709133512157,1,up,RP-associated,0,10,10,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_naive,24,bortezomib,dmso,451,ADRM1,-0.0261014674583704,1.12011424701821,0.11161920369558,3.92874673378433e-05,0.00102701627000086,1,up,RP 19S base,5,33,38,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,ECPAS,0.305099383430242,2.01587850166515,0.93736561929466,6.62207100131631e-52,9.20357501332945e-49,1,up,RP-associated,0,5,5,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PAAF1,-0.105099891110756,-0.302995997803373,-0.0406381803985955,0.139094343755915,0.426907520272571,-1,dn,RP-associated,0,1,1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,POMP,0.114449951612358,0.533764051115375,0.157655887181548,6.13704438757096e-05,0.00148994518024169,1,up,CP-associated,1,15,16,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PRKN,0.0197441566434748,-0.0176336005182068,0.00231361905757121,0.920995946936256,0.968745118938348,1,up,RP-associated,0,6,6,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMA1,-0.0211761666423907,0.316947230572269,0.0970077253483159,0.108122666027872,0.378191646708594,1,up,CP 20S alpha ring,8,59,67,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMA2,0.0914979137427791,1.028215886393,0.302113578953534,1.58782437687042e-11,1.61473993642957e-09,1,up,CP 20S alpha ring,8,58,66,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMA3,0.077299388395508,1.00372901186382,0.347916902648658,1.17525373882094e-11,1.25646678564459e-09,1,up,CP 20S alpha ring,8,57,65,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMA4,0.0686497480574093,0.889022810187594,0.188368435194877,1.13147283748718e-06,4.58026795718718e-05,1,up,CP 20S alpha ring,8,56,64,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMA5,0.149127859507166,1.25789003950203,0.51728287464089,8.22821554603909e-22,2.7446035775368e-19,1,up,CP 20S alpha ring,8,55,63,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMA6,0.144625374408244,1.40213428631414,0.474549787706781,4.15757637763724e-21,1.28407516344878e-18,1,up,CP 20S alpha ring,8,54,62,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMA7,0.168350328537531,0.904305030257912,0.412692068933758,8.03250175444005e-15,1.26383079491086e-12,1,up,CP 20S alpha ring,8,53,61,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB1,0.148347189797066,0.743356845693089,0.285467136255298,1.21696932710322e-10,1.09121582996922e-08,1,up,CP 20S beta ring,7,52,59,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB10,0.0330585718912438,0.197834655000909,0.0327101372806503,0.411740153502687,0.703010061437122,1,up,Immunoproteasome,6,43,49,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB2,0.206947406596489,1.67795967790096,0.503937084304632,1.11474504935647e-27,7.74654913881968e-25,1,up,CP 20S beta ring,7,51,58,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB3,0.08681563715374,0.931452443299096,0.206959716213536,7.72880991164948e-08,4.15809973246742e-06,1,up,CP 20S beta ring,7,50,57,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB4,0.120670737192151,1.23007781043726,0.323540437632969,2.47431967619777e-14,3.4388919633022e-12,1,up,CP 20S beta ring,7,49,56,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB5,0.0373170413283428,0.808299386639892,0.136528534833316,0.000148374736276038,0.00310878624574343,1,up,CP 20S beta ring,7,48,55,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB6,0.0634637777095805,0.816023706084103,0.112789015866328,0.00049103879615861,0.00865702435764619,1,up,CP 20S beta ring,7,47,54,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB7,0.0738000171179731,1.1301300199372,0.400451309022094,2.02781007441609e-14,2.91550141561307e-12,1,up,CP 20S beta ring,7,46,53,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB8,0.0402481340922041,-0.247844404028062,-0.0413129090637769,0.173475801407692,0.477008453138487,-1,dn,Immunoproteasome,6,45,51,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMB9,-0.0568646148167351,-0.586272422984759,-0.204368897881307,8.7379032482735e-05,0.00198543256641288,-1,dn,Immunoproteasome,6,44,50,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMC1,0.0405141444121107,1.29424126877645,0.296882627430225,4.98627826784618e-13,6.20605589187601e-11,1,up,RP 19S base,5,42,47,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMC2,0.186692177442111,1.50172498343658,0.352818019383207,1.07519256363794e-17,2.71697902672024e-15,1,up,RP 19S base,5,41,46,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMC3,-0.025238996119877,0.90834879552304,0.0986311448491732,0.000577697337439344,0.00991238291544586,1,up,RP 19S base,5,40,45,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMC4,0.000895759724963366,1.73104104823394,0.159780042461267,9.85184068063495e-11,9.02796697096866e-09,1,up,RP 19S base,5,39,44,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMC5,-0.0362277075843348,0.921687819754613,0.111929893713969,8.60473231805874e-05,0.00196051537705715,1,up,RP 19S base,5,38,43,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMC6,0.135175246263586,1.30746550333338,0.407992778527931,1.6904613559892e-17,4.14610507282174e-15,1,up,RP 19S base,5,37,42,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD1,0.503214869223013,2.614200243998,1.2,7.04425124508903e-83,5.87420111327974e-79,1,up,RP 19S base,5,36,41,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD11,0.225642557593672,2.04861339742064,0.678201708299604,1.55210110395874e-42,1.84899587227314e-39,1,up,RP 19S lid,4,27,31,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD12,0.129755882054774,1.32395911816104,0.500539788058292,4.01093342155178e-21,1.28407516344878e-18,1,up,RP 19S lid,4,26,30,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD13,0.120167669438537,1.35914882230612,0.299482902476886,1.02736332456343e-14,1.58651532658046e-12,1,up,RP 19S lid,4,25,29,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD14,0.374223478993226,2.51595969323522,1.11080065118374,3.99916860477662e-69,1.66745334976161e-65,1,up,RP 19S lid,4,24,28,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD2,0.107795528067084,1.40400558194944,0.287218078390466,3.42166338484734e-14,4.60213725261967e-12,1,up,RP 19S base,5,35,40,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD3,0.0368914254822556,1.09942106468841,0.21511551817418,9.22492329611267e-09,6.0098933879909e-07,1,up,RP 19S lid,4,32,36,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD4,0.0301832988274456,0.942251974429196,0.199957095335062,5.38981663573647e-07,2.32879175779308e-05,1,up,RP 19S base,5,34,39,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD5,-0.019942024898761,0.152184308439754,0.028883194469998,0.656024204870977,0.856430509749836,1,up,RP-associated,0,2,2,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD6,0.0513450494598745,0.888896903821909,0.191856100938252,1.71551482564754e-06,6.65380378189526e-05,1,up,RP 19S lid,4,31,35,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD7,0.129638949675923,1.35561607327776,0.465276529839027,2.85614991617138e-22,9.92393089623049e-20,1,up,RP 19S lid,4,30,34,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD8,0.0727189707554425,0.492883678378837,0.092099989182037,0.0073954503638958,0.0706090588191907,1,up,RP 19S lid,4,29,33,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMD9,0.0395907539456308,0.324145614166554,0.0432201399618821,0.260602490549845,0.577348543820633,1,up,RP 19S lid,4,28,32,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSME1,0.046844160498494,0.0873724165394208,0.0358615837524422,0.332204652185758,0.640965894164053,1,up,PA28 11S,3,23,26,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSME2,0.00743846172067098,-0.0142643204214603,-0.0012901507793471,0.97638996277629,0.990232404140043,-1,dn,PA28 11S,3,22,25,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSME3,-0.027203185444335,0.434305259240628,0.0321581723767448,0.232674222339069,0.547944179634423,1,up,PA28 11S,3,21,24,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSME4,0.0988683912564878,0.796477155949478,0.364408552032197,2.00309466994092e-09,1.46524618005591e-07,1,up,PA200,2,20,22,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMF1,0.0297556321098283,0.0487648741361075,0.0229392167558151,0.7199086676564,0.886884086214614,1,up,RP-associated,0,4,4,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMG2,-0.0388238804358168,-0.0144523724785895,-0.00730770958580035,0.699803547149018,0.878732386639913,-1,dn,CP-associated,1,18,19,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,PSMG4,0.0878378650927545,-0.686608534049447,-0.0770508383727563,0.0012019996251172,0.0174321302153953,-1,dn,CP-associated,1,16,17,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,RAD23A,0.0879265354380428,0.795658894288967,0.16576116948205,6.93849732075122e-06,0.000229603687133907,1,up,RP-associated,0,14,14,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,RAD23B,0.0409426268197839,0.964562176493845,0.332531988093244,2.54785470006527e-10,2.14611720644892e-08,1,up,RP-associated,0,13,13,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,UBE3C,0.0601553169527894,-0.0717687545067073,0.00102244552322117,0.208178778856669,0.524227884598414,1,up,RP-associated,0,7,7,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,UBQLN1,0.197667860105188,0.895342416618202,0.441984256283966,1.44312310025572e-14,2.1880370060059e-12,1,up,RP-associated,0,12,12,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,UBQLN2,0.0474296322493824,-0.171433777367562,-0.0349306932723746,0.232525245853536,0.547748029709785,-1,dn,RP-associated,0,11,11,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,UCHL5,0.00809953190719105,0.402220099872067,0.0966368173908272,0.0506874458037055,0.25315455976147,1,up,RP-associated,0,8,8,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,USP14,0.142926196307774,0.852679535349746,0.363619921114363,2.94480331008181e-11,2.82261089687037e-09,1,up,RP-associated,0,9,9,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,24,bortezomib,dmso,451,ZFAND5,0.040508960862368,0.785719221162959,0.122177781561123,0.000402036851285087,0.00730410741365216,1,up,RP-associated,0,10,10,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd4_cm,72,bortezomib,dmso,648,ADRM1,0.172114279981107,1.44566851463046,0.330552884449055,3.2826447722516e-26,8.88846692783259e-25,1,up,RP 19S base,5,33,38,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,ECPAS,0.440602028552276,1.8553472370481,0.938479471720874,2.24435954935685e-71,3.10299710422443e-69,1,up,RP-associated,0,5,5,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PAAF1,0.0576729534493184,1.03984401181405,0.155667905703184,2.93179688100385e-08,2.19104394260116e-07,1,up,RP-associated,0,1,1,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,POMP,0.191637139860146,1.08771801694651,0.419818718068298,3.11689613212275e-25,8.05713235286689e-24,1,up,CP-associated,1,15,16,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PRKN,0.115214313624431,0.69550526340524,0.356973438851598,3.65126102197794e-09,3.0399413161997e-08,1,up,RP-associated,0,6,6,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMA1,0.128512640466684,0.933102685076058,0.424958097327126,1.30201622047796e-15,1.8769191171977e-14,1,up,CP 20S alpha ring,8,59,67,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,PSMA2,0.182854822153104,0.957025759316304,0.397627731753576,2.0768670942655e-21,4.39707940491245e-20,1,up,CP 20S alpha ring,8,58,66,Bor/DMSO,CD4 CM,#00AEEF,2,6
