barcodes,treatment,timepoint,seurat_clusters,aifi_cell_type,cell_type_label,cell_type_color,UMAP_1,UMAP_2,treatment_color,timepoint_color
78d60f54fb8011eda0a9e2763843e521,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.990382455706405,3.68516588585737,#FF9F45,#F2BE22
1cfada48fb8011ed8e8a7625f34dfd6b,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.86950347530861,5.44187403099897,#FF9F45,#F2BE22
8f51e21cfb8011edb519365d129239e0,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,0.651645921587753,-9.42141544444201,#FF9F45,#F2BE22
f4df0eb2fb7f11ed898e2a71e2203848,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,-0.078705526471329,1.32427359001996,#FF9F45,#F2BE22
49efe886fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,4.05730130565147,4.59558916466596,#FF9F45,#F2BE22
cccfa96efb7e11edb9e426a51887eecf,bortezomib,4,8,t_cd8_memory,CD8 Memory,#009444,-4.05353973019142,-10.1145188770973,#FF9F45,#F2BE22
93794e7efb8111ed99031af2246d8fa2,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,0.506764911532211,-10.366674419471,#FF9F45,#F2BE22
44f48db2fb8211ed9d09f6494964bb81,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.70625045192223,6.66937971489789,#FF9F45,#F2BE22
b351689efb8111edb32712c42668f295,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.9015758265255,5.62149477379682,#FF9F45,#F2BE22
928e48d0fb8011edb519365d129239e0,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.9320967425106,2.1508431472099,#FF9F45,#F2BE22
c7a7ded4fb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.905638240694809,4.82576799767377,#FF9F45,#F2BE22
da43d24cfb8711edbbcffe1e90e63656,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.14787223231773,2.99333525078656,#FF9F45,#F2BE22
393fdaf2fb8311ed9fae72654f839162,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,0.489765905260849,-11.6995639763558,#FF9F45,#F2BE22
cdf39114fb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.69537999522667,4.81854582207563,#FF9F45,#F2BE22
1cf8ad7cfb8011ed8e8a7625f34dfd6b,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,4.05718638789635,5.41807413475873,#FF9F45,#F2BE22
3f33fa58fb8111eda35df29f570c0793,bortezomib,4,8,t_cd8_memory,CD8 Memory,#009444,-4.17724452126045,-10.4237809143746,#FF9F45,#F2BE22
c7c950c8fb7e11edb9e426a51887eecf,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.27966477763634,2.30369043724897,#FF9F45,#F2BE22
c150f714fb7e11ed84ffaefa3cccb57a,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.665353797793197,1.9313082732475,#FF9F45,#F2BE22
ee4b0416fb7f11ed898e2a71e2203848,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.27561340439339,3.57600355522992,#FF9F45,#F2BE22
45b58b18fb7b11ed933dc6f18f77c1a7,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,1.11998941791038,-10.2930455170357,#FF9F45,#F2BE22
4a5dd4aefb7b11ed933dc6f18f77c1a7,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.05425951588173,5.1985373534477,#FF9F45,#F2BE22
f1ded54efb7f11ed898e2a71e2203848,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.07662131679039,6.3152422942436,#FF9F45,#F2BE22
1a450f30fb8011ed8e8a7625f34dfd6b,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.374211288571549,5.37421274559858,#FF9F45,#F2BE22
44cd139cfb7b11ed8a1abe9d4c5fcb23,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.65912225139122,1.92184973137739,#FF9F45,#F2BE22
d964f25cfb8711edbbcffe1e90e63656,bortezomib,4,5,t_cd8_memory,CD8 Memory,#009444,-4.34134445297737,-8.07466397059796,#FF9F45,#F2BE22
d3bdf2aefb8711edbbcffe1e90e63656,bortezomib,4,7,t_cd8_memory,CD8 Memory,#009444,0.202051662325668,-3.09797477347491,#FF9F45,#F2BE22
cbaee824fb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.22585942637901,6.28401804345014,#FF9F45,#F2BE22
c7873b50fb7b11ed8d7c62b1232be981,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.578367091298294,-5.45723366362689,#FF9F45,#F2BE22
fdbc751afb7f11ed898e2a71e2203848,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.237216256975937,1.7214751281059,#FF9F45,#F2BE22
fac058f4ff2111edaa5fda2b1e723be2,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.87705046641846,5.53483152764203,#FF9F45,#F2BE22
f2300216fb7f11ed898e2a71e2203848,bortezomib,4,2,t_cd8_naive,CD8 Naive,#8DC63F,-0.447365261197281,-6.2630094252312,#FF9F45,#F2BE22
484500fafb8211ed9d09f6494964bb81,bortezomib,4,4,t_cd8_memory,CD8 Memory,#009444,-2.90534219849129,-7.97101549057005,#FF9F45,#F2BE22
13ba0e2cfb8011ed8e8a7625f34dfd6b,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.44735267055016,4.02670145409467,#FF9F45,#F2BE22
b416fc6afb7e11ed84ffaefa3cccb57a,bortezomib,4,9,t_cd8_memory,CD8 Memory,#009444,-12.0120141278507,-7.68272506816027,#FF9F45,#F2BE22
44d6a7b8fb7b11ed933dc6f18f77c1a7,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.87792565715294,4.86677313225629,#FF9F45,#F2BE22
cbb766b4fb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.88586022746544,5.03166437523725,#FF9F45,#F2BE22
f02592ecfb7f11ed898e2a71e2203848,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.59456612956505,4.84718084710004,#FF9F45,#F2BE22
3224e7f8fb8311ed9fae72654f839162,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.29021719801445,4.92299414055707,#FF9F45,#F2BE22
41b0b87efb8211ed9d09f6494964bb81,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-0.568065262913895,-9.32684659583209,#FF9F45,#F2BE22
92efefd6fb8011edb519365d129239e0,bortezomib,4,5,t_cd8_memory,CD8 Memory,#009444,-4.66611383068581,-7.93983222914574,#FF9F45,#F2BE22
308b2ad0fb8111eda35df29f570c0793,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.291784070849228,3.4513802565849,#FF9F45,#F2BE22
3720b8f6fb8111eda35df29f570c0793,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-1.78305218327065,-8.82255798203585,#FF9F45,#F2BE22
d14a9b5cfb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.3986723650692,4.90560675042035,#FF9F45,#F2BE22
9d2873f6fb8011edb519365d129239e0,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.43718221080284,5.70168066399457,#FF9F45,#F2BE22
74ef6c14fb8011eda0a9e2763843e521,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.41677429568748,2.67861605065229,#FF9F45,#F2BE22
cfbedc80fb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.62919881236534,5.30979681389692,#FF9F45,#F2BE22
f8c99b1eff2111edaa5fda2b1e723be2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.484949849963,2.93317842858198,#FF9F45,#F2BE22
421622fefb8211ed9d09f6494964bb81,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.54665166842957,4.77296400444867,#FF9F45,#F2BE22
c1b939b4fb7e11ed84ffaefa3cccb57a,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.493471838116837,-6.00013756377337,#FF9F45,#F2BE22
4445f150fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,8,t_cd8_memory,CD8 Memory,#009444,-4.23252592194099,-10.021222826072,#FF9F45,#F2BE22
b5f39040fb8111edb32712c42668f295,bortezomib,4,8,t_cd8_memory,CD8 Memory,#009444,-4.20646414864082,-10.4824807606423,#FF9F45,#F2BE22
3e979270fb8211ed9d09f6494964bb81,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.361979984164047,2.88402414696576,#FF9F45,#F2BE22
1817b67cfb8011ed8e8a7625f34dfd6b,bortezomib,4,9,t_cd8_memory,CD8 Memory,#009444,-12.2054278622868,-7.8027142248833,#FF9F45,#F2BE22
fca80d10ff2111edaa5fda2b1e723be2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.93646361720543,2.30572176354291,#FF9F45,#F2BE22
c40033aafb8111edb32712c42668f295,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.3578837145565,4.63960981743696,#FF9F45,#F2BE22
74d25fa2fb8011eda0a9e2763843e521,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.26924493205528,4.00382471459272,#FF9F45,#F2BE22
409a3a96fb8211ed9d09f6494964bb81,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.81172444713097,5.82972097771528,#FF9F45,#F2BE22
79905b5cfb8011eda0a9e2763843e521,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-3.3887302647831,5.18829298394086,#FF9F45,#F2BE22
95d43bf2fb8111ed99031af2246d8fa2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.66375138652306,3.75868559258344,#FF9F45,#F2BE22
bf55a1d0fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.330586456179428,3.43909883873823,#FF9F45,#F2BE22
946c6fe2fb8011edb519365d129239e0,bortezomib,4,8,t_cd8_memory,CD8 Memory,#009444,-4.06503651249428,-9.80974053961871,#FF9F45,#F2BE22
ccc71d42fb7b11ed8d7c62b1232be981,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.514338947415543,-5.96607803923724,#FF9F45,#F2BE22
ca1ab024fb7e11edb9e426a51887eecf,bortezomib,4,4,t_cd8_memory,CD8 Memory,#009444,-2.49888033005614,-7.9379871748173,#FF9F45,#F2BE22
4805435efb7b11ed933dc6f18f77c1a7,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.3456185091732,5.72228193657758,#FF9F45,#F2BE22
41e84a48fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,7,t_cd8_memory,CD8 Memory,#009444,-0.559027529835892,-4.1723327599251,#FF9F45,#F2BE22
4305799efb8211ed9d09f6494964bb81,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-0.13179800617714,-8.71148967368243,#FF9F45,#F2BE22
bf0b2094fb8111edb32712c42668f295,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.43803491401691,4.03963232415082,#FF9F45,#F2BE22
0264b3e8fb8011ed898e2a71e2203848,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,1.42574527156334,-10.8401234112465,#FF9F45,#F2BE22
7dec5ce6fb8011eda0a9e2763843e521,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.64377477061729,6.3069300689018,#FF9F45,#F2BE22
3ee6700cfb8211ed9d09f6494964bb81,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-0.472699142575455,-8.52214729411242,#FF9F45,#F2BE22
09eb339efb8011ed8e8a7625f34dfd6b,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.65271165263634,2.45089865105512,#FF9F45,#F2BE22
b8c05a18fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,4.06518151652794,5.27189875023725,#FF9F45,#F2BE22
4c98e8d8fb8211ed9d09f6494964bb81,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.38373258006554,3.58743811028364,#FF9F45,#F2BE22
cc7763c8fb8111edb32712c42668f295,bortezomib,4,5,t_cd8_memory,CD8 Memory,#009444,-3.22883430826683,-7.89798190815089,#FF9F45,#F2BE22
ce391634fb8111edb32712c42668f295,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.80394914042931,4.73778391259076,#FF9F45,#F2BE22
43afcb4cfb8211ed9d09f6494964bb81,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.68991305720787,1.72823286431196,#FF9F45,#F2BE22
b3efb2c2fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.54603793513756,6.45844602959516,#FF9F45,#F2BE22
41ed32f6fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.41098811519127,2.84714079277875,#FF9F45,#F2BE22
b75e888efb7e11ed84ffaefa3cccb57a,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.75746283638496,4.99913549797895,#FF9F45,#F2BE22
4b61714cfb8211ed9d09f6494964bb81,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.7548635970356,6.0047249831474,#FF9F45,#F2BE22
44e071f8fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.471868015408707,-5.82209038359759,#FF9F45,#F2BE22
999d8d34fb8011edb519365d129239e0,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-0.0525364648105624,-9.07946395499346,#FF9F45,#F2BE22
cf97b502fb8711edbbcffe1e90e63656,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,0.959939502596664,-11.6554605923378,#FF9F45,#F2BE22
96274582fb8011edb519365d129239e0,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.02296116244774,3.43258333580854,#FF9F45,#F2BE22
b71ce654fb7e11ed84ffaefa3cccb57a,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.19355943095665,2.59233236687543,#FF9F45,#F2BE22
fb29fe26fb7f11ed898e2a71e2203848,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.64266135585289,5.19038820641401,#FF9F45,#F2BE22
cf4a9d00fb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.81383635890465,3.99197245018842,#FF9F45,#F2BE22
8d7addf8fb8111ed99031af2246d8fa2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.991722368120956,6.12378740685346,#FF9F45,#F2BE22
cb4bb9d0fb8711edbbcffe1e90e63656,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.28506041276474,5.78767633812787,#FF9F45,#F2BE22
c7b4eed2fb8111edb32712c42668f295,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.327190898775863,1.86338854210737,#FF9F45,#F2BE22
4a8f1b66fb8211ed9d09f6494964bb81,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.01374342334251,5.05784654991987,#FF9F45,#F2BE22
457e8d8efb7b11ed8a1abe9d4c5fcb23,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.60089471232872,5.96459436791303,#FF9F45,#F2BE22
3dca474efb8111eda35df29f570c0793,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,-0.536719061017227,-11.7165389023506,#FF9F45,#F2BE22
fde18d0aff2111edaa5fda2b1e723be2,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,0.64841987979393,-9.52734219653247,#FF9F45,#F2BE22
b30d10b8fb8111edb32712c42668f295,bortezomib,4,2,t_cd8_naive,CD8 Naive,#8DC63F,-0.341794944882584,-5.93097328765032,#FF9F45,#F2BE22
7d3e493afb8011eda0a9e2763843e521,bortezomib,4,2,t_cd8_naive,CD8 Naive,#8DC63F,1.69340588939171,1.78750563042524,#FF9F45,#F2BE22
a1df6d3cfb8011edb519365d129239e0,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,0.13204648387413,-8.95825826747058,#FF9F45,#F2BE22
48d1f0fcfb7b11ed8a1abe9d4c5fcb23,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.41775362896938,6.13987303154828,#FF9F45,#F2BE22
7be7098cfb8011eda0a9e2763843e521,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,-0.230217434048844,1.85519647972944,#FF9F45,#F2BE22
f0f0e3acfb7f11ed898e2a71e2203848,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.63349606883507,2.92405176537397,#FF9F45,#F2BE22
fad00e66ff2111edaa5fda2b1e723be2,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.9061651598217,5.72843027489545,#FF9F45,#F2BE22
c3e1c0d0fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.56353070628624,4.67784166710737,#FF9F45,#F2BE22
23904a2afb8311ed9fae72654f839162,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-0.277197099805069,-9.83513629061816,#FF9F45,#F2BE22
14c6623efb8011ed8e8a7625f34dfd6b,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-3.34509108173866,4.81128740685346,#FF9F45,#F2BE22
8b4da1d8fb8011edb519365d129239e0,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.71868773508091,4.90300798790815,#FF9F45,#F2BE22
487ef850fb8211ed9d09f6494964bb81,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.21721937549095,5.7420353926933,#FF9F45,#F2BE22
76838b5afb8011eda0a9e2763843e521,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.72584798228722,4.81243658440473,#FF9F45,#F2BE22
4416dd98fb7b11ed933dc6f18f77c1a7,bortezomib,4,7,t_cd8_memory,CD8 Memory,#009444,0.208137296557235,-3.1937875710213,#FF9F45,#F2BE22
d2660c60fb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.00476577174644,6.47419882195356,#FF9F45,#F2BE22
2f1b430efb8311ed9fae72654f839162,bortezomib,4,7,t_cd8_memory,CD8 Memory,#009444,0.275462888598251,-3.09097146613238,#FF9F45,#F2BE22
fdafcaeaff2111edaa5fda2b1e723be2,bortezomib,4,9,t_cd8_memory,CD8 Memory,#009444,-12.1356084119083,-7.6641757450783,#FF9F45,#F2BE22
8bb56902fb8111ed99031af2246d8fa2,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,1.65049149882774,-10.9704494438851,#FF9F45,#F2BE22
45ca18d4fb8111eda35df29f570c0793,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,0.768318914294052,-9.67837047202227,#FF9F45,#F2BE22
c70d3ff2fb8111edb32712c42668f295,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.847290777087021,2.10041571038129,#FF9F45,#F2BE22
7aefdbdafb8011eda0a9e2763843e521,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.69947288143654,5.20194197075727,#FF9F45,#F2BE22
0ebb0322fb8011ed8e8a7625f34dfd6b,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.796958185315323,5.08513784783246,#FF9F45,#F2BE22
f3c7d996fb7f11ed898e2a71e2203848,bortezomib,4,2,t_cd8_naive,CD8 Naive,#8DC63F,-0.151611782193375,-6.27557825667498,#FF9F45,#F2BE22
85d02f72fb8111ed99031af2246d8fa2,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.6923736553194,4.72544718163373,#FF9F45,#F2BE22
cd4344a8fb7b11ed8d7c62b1232be981,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.44011566746254,-5.96842193228839,#FF9F45,#F2BE22
0b754902fb8011ed8e8a7625f34dfd6b,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.55738904368858,2.53379869835737,#FF9F45,#F2BE22
7a52c87cfb8011eda0a9e2763843e521,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.77494338858147,3.92501211541059,#FF9F45,#F2BE22
402210c0fb8211ed9d09f6494964bb81,bortezomib,4,8,t_cd8_memory,CD8 Memory,#009444,-4.21600446808357,-10.408741947242,#FF9F45,#F2BE22
fcc2cd6cff2111edaa5fda2b1e723be2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.65508916270714,4.50293589012983,#FF9F45,#F2BE22
8b392690fb8011edb519365d129239e0,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.99859979045372,1.88734102623823,#FF9F45,#F2BE22
a2e2df5cfb8011edb519365d129239e0,bortezomib,4,4,t_cd8_memory,CD8 Memory,#009444,-1.51114175426979,-9.00559919697879,#FF9F45,#F2BE22
c6ac7c9cfb7e11edb9e426a51887eecf,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-3.01303768861313,5.13027239220502,#FF9F45,#F2BE22
82edd930fb8111ed99031af2246d8fa2,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.54962072479744,-5.581185098716,#FF9F45,#F2BE22
b762569efb7e11ed84ffaefa3cccb57a,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.639103389859391,-6.10344445330737,#FF9F45,#F2BE22
09a95942fb8011ed8e8a7625f34dfd6b,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.688449167132187,1.46402025597455,#FF9F45,#F2BE22
c3dc7cdafb8111edb32712c42668f295,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.86744763743858,4.10539675133588,#FF9F45,#F2BE22
b74bdfcefb8111edb32712c42668f295,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,0.156488918185043,-8.37456404788134,#FF9F45,#F2BE22
36301ac2fb8111eda35df29f570c0793,bortezomib,4,5,t_cd8_memory,CD8 Memory,#009444,-4.60752174961586,-7.96249089760421,#FF9F45,#F2BE22
caa9cfc8fb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.77776029002647,6.41661024468305,#FF9F45,#F2BE22
c9cdc8c2fb7e11edb9e426a51887eecf,bortezomib,4,9,t_cd8_memory,CD8 Memory,#009444,-12.0808646451237,-7.89795267207263,#FF9F45,#F2BE22
f441d8eafb7f11ed898e2a71e2203848,bortezomib,4,11,t_cd8_memory,CD8 Memory,#009444,-0.547851182103348,-5.8031990490639,#FF9F45,#F2BE22
ce8d1eb8fb8711edbbcffe1e90e63656,bortezomib,4,5,t_cd8_memory,CD8 Memory,#009444,-3.68144068825264,-8.07936303315399,#FF9F45,#F2BE22
cdfad00efb8111edb32712c42668f295,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.724584840655136,1.57755518334272,#FF9F45,#F2BE22
43900e56fb8211ed9d09f6494964bb81,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.888196445584488,3.86837149041059,#FF9F45,#F2BE22
d1f8a1befb7b11ed8d7c62b1232be981,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.00910570514183018,5.87053156273725,#FF9F45,#F2BE22
b4b12562fb8111edb32712c42668f295,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.46958596962709,5.83783865349653,#FF9F45,#F2BE22
43bd4444fb8111eda35df29f570c0793,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,-0.111087776303482,1.98888636010053,#FF9F45,#F2BE22
34ead51afb8311ed9fae72654f839162,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.11418368709068,6.42933702843549,#FF9F45,#F2BE22
09c4ffa8fb8011ed8e8a7625f34dfd6b,bortezomib,4,6,t_cd8_naive,CD8 Naive,#8DC63F,-0.712143875241471,3.30043650048139,#FF9F45,#F2BE22
3f1ac844fb8111eda35df29f570c0793,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-1.35468683350105,-8.62343275172351,#FF9F45,#F2BE22
c22db41afb7e11edb9e426a51887eecf,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.49700333964806,6.16751337426069,#FF9F45,#F2BE22
8a88b296fb8111ed99031af2246d8fa2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.0689487684963224,4.62820864098432,#FF9F45,#F2BE22
370d9dacfb8111eda35df29f570c0793,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.40898082363625,5.1644568480766,#FF9F45,#F2BE22
de11c9cefb8711edbbcffe1e90e63656,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.32619740855675,4.11723661797406,#FF9F45,#F2BE22
0c121f48fb8011ed8e8a7625f34dfd6b,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.67548777949791,5.33129358666303,#FF9F45,#F2BE22
11bb66fcfb8011ed8e8a7625f34dfd6b,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.77037742030601,5.188341621331,#FF9F45,#F2BE22
45b7b70cfb8111eda35df29f570c0793,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.11924149882774,3.38756513970258,#FF9F45,#F2BE22
8e199deafb8011edb519365d129239e0,bortezomib,4,2,t_cd8_memory,CD8 Memory,#009444,-0.304347730755997,-8.5022186599457,#FF9F45,#F2BE22
78dacd46fb8011eda0a9e2763843e521,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.22621133220177,3.62901735680463,#FF9F45,#F2BE22
9a87ee60fb8011edb519365d129239e0,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.2212677229641,3.02850485222699,#FF9F45,#F2BE22
485d9342fb7b11ed8a1abe9d4c5fcb23,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,1.84375789058189,-10.8578736744606,#FF9F45,#F2BE22
4786ed9cfb7b11ed933dc6f18f77c1a7,bortezomib,4,3,t_cd8_memory,CD8 Memory,#009444,1.03606321704369,-11.2103185616219,#FF9F45,#F2BE22
85e28f8cfb8111ed99031af2246d8fa2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.59050252330284,5.01173448937299,#FF9F45,#F2BE22
fc03fa54ff2111edaa5fda2b1e723be2,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.657820962786483,4.34902906792524,#FF9F45,#F2BE22
bfc2f758fb7e11ed84ffaefa3cccb57a,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.53338601481895,6.37938070671918,#FF9F45,#F2BE22
026b9230fb8011ed898e2a71e2203848,bortezomib,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.86011973726769,6.04816294091108,#FF9F45,#F2BE22
a309eeb2fb8011edb519365d129239e0,bortezomib,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.47338535678368,5.84591246025922,#FF9F45,#F2BE22
