barcodes,treatment,timepoint,seurat_clusters,aifi_cell_type,cell_type_label,cell_type_color,UMAP_1,UMAP_2,treatment_color,timepoint_color
0a1737d2fb8011ed8e8a7625f34dfd6b,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.03805196151287,1.70624272795408,#9C9C9C,#22A699
4aee9c6cfb8211ed9d09f6494964bb81,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.11229503020794,0.648255514819313,#9C9C9C,#22A699
bdccb454fb8111edb32712c42668f295,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.07329070434124,0.599049734790016,#9C9C9C,#22A699
c1daaf0efb7e11edb9e426a51887eecf,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,5.17077696457355,0.0433040437289959,#9C9C9C,#22A699
49268cacfb7b11ed8a1abe9d4c5fcb23,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.67287266388386,-1.51537508992464,#9C9C9C,#22A699
c5243d4afb7b11ed8d7c62b1232be981,untreated,0,6,t_cd4_naive,CD4 Naive,#93A7D1,-3.68072736129315,1.92043058844297,#9C9C9C,#22A699
c459b200fb7b11ed8d7c62b1232be981,untreated,0,5,t_cd4_naive,CD4 Naive,#93A7D1,6.75230944290607,-2.28125281361849,#9C9C9C,#22A699
c6adf790fb8111edb32712c42668f295,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,6.0144454254195,-1.26379413632662,#9C9C9C,#22A699
2ff4e7dafb8311ed9fae72654f839162,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.23675620421917,0.749911832530189,#9C9C9C,#22A699
3b224f9efb8311ed9fae72654f839162,untreated,0,11,t_cd4_cm,CD4 CM,#00AEEF,10.017518164067,0.25375543804853,#9C9C9C,#22A699
261b3412fb8311ed9fae72654f839162,untreated,0,6,t_cd4_naive,CD4 Naive,#93A7D1,-4.14545667037518,2.43014161558836,#9C9C9C,#22A699
8dbaf33afb8011edb519365d129239e0,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.21542608871906,-3.66598494080813,#9C9C9C,#22A699
39b8ed5efb8111eda35df29f570c0793,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.37410175934284,-4.26527817277224,#9C9C9C,#22A699
f67b1bb2fb7f11ed898e2a71e2203848,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.54281985625775,3.80425875158994,#9C9C9C,#22A699
deea5514fb8711edbbcffe1e90e63656,untreated,0,8,t_cd4_treg,CD4 Treg,#E57A93,2.99111366405933,4.36752312155454,#9C9C9C,#22A699
3c8f6076fb8111eda35df29f570c0793,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.88715731963665,1.97386901350706,#9C9C9C,#22A699
c4f21daafb8111edb32712c42668f295,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,8.08677971497028,-1.81538684396059,#9C9C9C,#22A699
47b9ccf6fb8211ed9d09f6494964bb81,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.62625682220013,3.31315343352048,#9C9C9C,#22A699
8507ea6cfb8111ed99031af2246d8fa2,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,5.80466950073688,-1.16342772273333,#9C9C9C,#22A699
4299f90afb7b11ed8a1abe9d4c5fcb23,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.18562590941937,0.725535917002845,#9C9C9C,#22A699
3f05bdccfb8211ed9d09f6494964bb81,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.7622560249284,2.36865751715391,#9C9C9C,#22A699
7b4ed8c4fb8011eda0a9e2763843e521,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.28483283385784,-3.47589690713198,#9C9C9C,#22A699
8bd63d4afb8011edb519365d129239e0,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.5356615768388,-0.0111305537632221,#9C9C9C,#22A699
f9a0c77eff2111edaa5fda2b1e723be2,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.73010838165729,-1.0997341397217,#9C9C9C,#22A699
3f24a2d2fb8211ed9d09f6494964bb81,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.70042979583294,0.341478395182777,#9C9C9C,#22A699
b0183144fb8111edb32712c42668f295,untreated,0,8,t_cd4_treg,CD4 Treg,#E57A93,4.08831560745685,4.12098591299741,#9C9C9C,#22A699
c4c07df0fb7b11ed8d7c62b1232be981,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.63759124145062,4.39841406317441,#9C9C9C,#22A699
3dac3092fb8111eda35df29f570c0793,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.61634242400677,2.54395143957822,#9C9C9C,#22A699
ba2bfc54fb7e11ed84ffaefa3cccb57a,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,3.18681728973835,-4.04386765984805,#9C9C9C,#22A699
99d854fafb8011edb519365d129239e0,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.3419314636275,-3.72551972893984,#9C9C9C,#22A699
f04c374efb7f11ed898e2a71e2203848,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.23361146316082,1.1388870951721,#9C9C9C,#22A699
4387ca5efb7b11ed8a1abe9d4c5fcb23,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.67330252990276,-0.0722295465877766,#9C9C9C,#22A699
ed32855efb7f11ed898e2a71e2203848,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.22948205337078,3.2920796153137,#9C9C9C,#22A699
d1de2558fb8711edbbcffe1e90e63656,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.04015338286907,2.85928480597227,#9C9C9C,#22A699
877c464efb8111ed99031af2246d8fa2,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.35498845443279,-2.44236094979556,#9C9C9C,#22A699
d7298bf6fb8711edbbcffe1e90e63656,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.1179107414201,-3.99921042947085,#9C9C9C,#22A699
43ac40befb7b11ed8a1abe9d4c5fcb23,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-4.72275674209149,-3.02609474686892,#9C9C9C,#22A699
1af48316fb8011ed8e8a7625f34dfd6b,untreated,0,4,t_cd4_naive,CD4 Naive,#93A7D1,9.38028490677326,-1.63179261712344,#9C9C9C,#22A699
da32204cfb8711edbbcffe1e90e63656,untreated,0,9,t_cd4_cm,CD4 CM,#00AEEF,7.61432278290241,0.438203084189582,#9C9C9C,#22A699
bdb655fefb7e11ed84ffaefa3cccb57a,untreated,0,12,t_cd4_cm,CD4 CM,#00AEEF,5.8817116035506,-2.12916429070742,#9C9C9C,#22A699
b8a60f3cfb7e11ed84ffaefa3cccb57a,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.66471993789227,-4.42303044823916,#9C9C9C,#22A699
288c4ef2fb8311ed9fae72654f839162,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.31439673766644,-0.659555864613366,#9C9C9C,#22A699
7ae793b2fb8011eda0a9e2763843e521,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.42707574233563,2.31412856550901,#9C9C9C,#22A699
471ad31efb7b11ed933dc6f18f77c1a7,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.397222398372,0.558120894152809,#9C9C9C,#22A699
ce204202fb8711edbbcffe1e90e63656,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.45122730865925,-1.288732660096,#9C9C9C,#22A699
fa158f46ff2111edaa5fda2b1e723be2,untreated,0,11,t_cd4_cm,CD4 CM,#00AEEF,9.79291069641559,0.261799144465614,#9C9C9C,#22A699
cb6b8bb8fb7b11ed8d7c62b1232be981,untreated,0,12,t_cd4_naive,CD4 Naive,#93A7D1,-7.91883361205609,-0.728921962063622,#9C9C9C,#22A699
d835f8eafb8711edbbcffe1e90e63656,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.3851546035722,2.4053870913574,#9C9C9C,#22A699
c0c63962fb7e11ed84ffaefa3cccb57a,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.95886313781292,-0.104828638117623,#9C9C9C,#22A699
414ade2efb8111eda35df29f570c0793,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.8084887252763,2.87839167090147,#9C9C9C,#22A699
2d2b7c08fb8311ed9fae72654f839162,untreated,0,1,t_cd4_cm,CD4 CM,#00AEEF,9.034023405461,-4.27080066231997,#9C9C9C,#22A699
c845565afb7e11edb9e426a51887eecf,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.88111626967938,2.35358397932737,#9C9C9C,#22A699
fc0dd07eff2111edaa5fda2b1e723be2,untreated,0,6,t_cd4_naive,CD4 Naive,#93A7D1,-2.56783997878582,1.39081196757047,#9C9C9C,#22A699
47e610ecfb7b11ed8a1abe9d4c5fcb23,untreated,0,12,t_cd4_naive,CD4 Naive,#93A7D1,-5.03885638579876,1.9644006964752,#9C9C9C,#22A699
93331300fb8111ed99031af2246d8fa2,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.25671470031292,1.50374894114225,#9C9C9C,#22A699
be692314fb7e11ed84ffaefa3cccb57a,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.05967962875812,-0.221030202787232,#9C9C9C,#22A699
7b5d737afb8011eda0a9e2763843e521,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,4.62141692772358,-3.32863147286684,#9C9C9C,#22A699
2ab4dabefb8311ed9fae72654f839162,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,4.2997351898238,-3.74213750390322,#9C9C9C,#22A699
fc3ceb20ff2111edaa5fda2b1e723be2,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.27120864257366,2.51637713881223,#9C9C9C,#22A699
4672fbc6fb7b11ed8a1abe9d4c5fcb23,untreated,0,9,t_cd4_cm,CD4 CM,#00AEEF,7.69612801208942,0.562524008471656,#9C9C9C,#22A699
2eb93dc6fb8311ed9fae72654f839162,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,8.69211971893757,0.454081701953102,#9C9C9C,#22A699
46414ae0fb7b11ed933dc6f18f77c1a7,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,6.38282120361774,-0.793810439389061,#9C9C9C,#22A699
457e8d3cfb8211ed9d09f6494964bb81,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.6043854965255,-3.81864006547244,#9C9C9C,#22A699
f27a8cd2fb7f11ed898e2a71e2203848,untreated,0,1,t_cd4_cm,CD4 CM,#00AEEF,9.9498063339278,-2.72664411095889,#9C9C9C,#22A699
bab37f08fb7e11ed84ffaefa3cccb57a,untreated,0,9,t_cd4_cm,CD4 CM,#00AEEF,6.10106766357868,0.694858479220558,#9C9C9C,#22A699
30a34d16fb8311ed9fae72654f839162,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,8.61743080749958,0.849897074420143,#9C9C9C,#22A699
127c98eafb8011ed8e8a7625f34dfd6b,untreated,0,11,t_cd4_cm,CD4 CM,#00AEEF,9.79794418945759,1.23509173365324,#9C9C9C,#22A699
30c1b000fb8111eda35df29f570c0793,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.31177174911053,-3.64703400162966,#9C9C9C,#22A699
48075400fb7b11ed8a1abe9d4c5fcb23,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.77966010436566,2.1252562281677,#9C9C9C,#22A699
7a57f752fb8011eda0a9e2763843e521,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,5.99877464905231,0.606912600714851,#9C9C9C,#22A699
d01c21c4fb7e11edb9e426a51887eecf,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.1404823051408,-4.40389306573184,#9C9C9C,#22A699
116b5770fb8011ed8e8a7625f34dfd6b,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.97331654891522,1.49235789747922,#9C9C9C,#22A699
3085ec4efb8311ed9fae72654f839162,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.99553668365032,1.63492541285245,#9C9C9C,#22A699
46dc75d8fb7b11ed8a1abe9d4c5fcb23,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.74001824721844,-3.62015206841738,#9C9C9C,#22A699
8b8220acfb8011edb519365d129239e0,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.83379208907635,0.199500786978889,#9C9C9C,#22A699
48c6729afb7b11ed933dc6f18f77c1a7,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,8.85817253723591,-0.317851466219735,#9C9C9C,#22A699
4852bf06fb8211ed9d09f6494964bb81,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.37138402328045,3.34064428778379,#9C9C9C,#22A699
fbb0f39afb7f11ed898e2a71e2203848,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,6.2785941375777,-0.46470249919207,#9C9C9C,#22A699
493cc10cfb7b11ed8a1abe9d4c5fcb23,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.83842408523113,2.9743339297363,#9C9C9C,#22A699
0c87cefafb8011ed8e8a7625f34dfd6b,untreated,0,1,t_cd4_cm,CD4 CM,#00AEEF,9.6980506195113,-2.3979302170685,#9C9C9C,#22A699
79cd6e5cfb8011eda0a9e2763843e521,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.44826114043743,2.39583079786985,#9C9C9C,#22A699
edc1fe64fb7f11ed898e2a71e2203848,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.18479239806683,1.63955502482145,#9C9C9C,#22A699
9d9b7a76fb8111ed99031af2246d8fa2,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.203130601497,1.15865735979765,#9C9C9C,#22A699
edbb247cfb7f11ed898e2a71e2203848,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.1938401474044,-4.49233443764956,#9C9C9C,#22A699
25d18c0efb8311ed9fae72654f839162,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,5.78752672806232,0.125585305411506,#9C9C9C,#22A699
7c15b17efb8011eda0a9e2763843e521,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.66100346908123,1.1883163926193,#9C9C9C,#22A699
4a9a2d1cfb8211ed9d09f6494964bb81,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.17844951018841,-3.91359956292422,#9C9C9C,#22A699
fa7ce6a0ff2111edaa5fda2b1e723be2,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,3.14009845390766,-3.98380978135378,#9C9C9C,#22A699
4ac6588afb7b11ed933dc6f18f77c1a7,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.56886803969891,2.87696235151975,#9C9C9C,#22A699
cd8604a0fb7b11ed8d7c62b1232be981,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.23800003662556,-0.740965497773003,#9C9C9C,#22A699
b16bbf5cfb8111edb32712c42668f295,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,4.82318699493854,0.373813020903755,#9C9C9C,#22A699
49539a4cfb8211ed9d09f6494964bb81,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-4.7169359909013,3.03937070341795,#9C9C9C,#22A699
8fed85dcfb8011edb519365d129239e0,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.19334542617352,0.878038334567237,#9C9C9C,#22A699
45691704fb8211ed9d09f6494964bb81,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,6.82566511764973,-2.67920548943789,#9C9C9C,#22A699
b35f56fafb7e11ed84ffaefa3cccb57a,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.84643662109821,-4.36543138055117,#9C9C9C,#22A699
9a69703efb8011edb519365d129239e0,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,6.06282913818806,0.117781030852485,#9C9C9C,#22A699
bf812bccfb8111edb32712c42668f295,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,8.05044233932941,-1.63761718301089,#9C9C9C,#22A699
4919a334fb7b11ed8a1abe9d4c5fcb23,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,6.89408218994587,-2.10005528954775,#9C9C9C,#22A699
f76ccc14fb7f11ed898e2a71e2203848,untreated,0,6,t_cd4_naive,CD4 Naive,#93A7D1,-1.09735524520428,1.17512218924253,#9C9C9C,#22A699
7e2420dafb8111ed99031af2246d8fa2,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.41009938582928,-4.21446688203127,#9C9C9C,#22A699
2c5e7c4efb8311ed9fae72654f839162,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.658366323857,-3.18562729386599,#9C9C9C,#22A699
27817d34fb8311ed9fae72654f839162,untreated,0,11,t_cd4_em,CD4 EM,#1C75BC,8.78149092331379,-2.39462502030642,#9C9C9C,#22A699
45926304fb7b11ed8a1abe9d4c5fcb23,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.42532122269123,-3.51769216088564,#9C9C9C,#22A699
f8a08dbeff2111edaa5fda2b1e723be2,untreated,0,6,t_cd4_naive,CD4 Naive,#93A7D1,-1.27471792563946,1.41909055681913,#9C9C9C,#22A699
c77f6628fb7b11ed8d7c62b1232be981,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.41516244277508,1.53278439017026,#9C9C9C,#22A699
91e09ce4fb8011edb519365d129239e0,untreated,0,5,t_cd4_em,CD4 EM,#1C75BC,7.55381071701496,-2.49424464730532,#9C9C9C,#22A699
7f91e362fb8111ed99031af2246d8fa2,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,6.72610438003986,-1.54733450440676,#9C9C9C,#22A699
3d522b50fb8211ed9d09f6494964bb81,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.63561737671345,-1.07825483111651,#9C9C9C,#22A699
c1cd01f6fb7e11ed84ffaefa3cccb57a,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.2670429931596,1.61245887251585,#9C9C9C,#22A699
d8e3f756fb8711edbbcffe1e90e63656,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,4.13615310326069,-4.46811254052432,#9C9C9C,#22A699
3893258efb8111eda35df29f570c0793,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,4.65999186172932,0.595256077963996,#9C9C9C,#22A699
fda24a6eff2111edaa5fda2b1e723be2,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-5.76687943801434,-3.90817744759829,#9C9C9C,#22A699
c6959696fb8111edb32712c42668f295,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.47039687499554,1.5945196625778,#9C9C9C,#22A699
9b6ebf16fb8011edb519365d129239e0,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.20762598648517,-0.74907402424128,#9C9C9C,#22A699
d8468c46fb8711edbbcffe1e90e63656,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.5606013549849,-3.40188796548159,#9C9C9C,#22A699
cd72d948fb7b11ed8d7c62b1232be981,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,6.20303452148884,0.502450751979042,#9C9C9C,#22A699
7ad1ce1afb8011eda0a9e2763843e521,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,4.6188896907851,0.85488681765287,#9C9C9C,#22A699
b41c604cfb7e11ed84ffaefa3cccb57a,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,6.30815947189777,-2.52449400452883,#9C9C9C,#22A699
ced757befb7b11ed8d7c62b1232be981,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,7.91632664337604,-0.464037698786568,#9C9C9C,#22A699
8af1b5eefb8011edb519365d129239e0,untreated,0,9,t_cd4_cm,CD4 CM,#00AEEF,4.03936541214435,-2.32761008767397,#9C9C9C,#22A699
cdfead10fb7b11ed8d7c62b1232be981,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.0623217834517,-4.1509397747925,#9C9C9C,#22A699
c9515bb8fb8111edb32712c42668f295,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,8.90164387360065,-4.45829303292544,#9C9C9C,#22A699
11b42716fb8011ed8e8a7625f34dfd6b,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,3.74077022209614,-4.50278337029726,#9C9C9C,#22A699
2a7dbd36fb8311ed9fae72654f839162,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,4.26877081528156,0.94893925162046,#9C9C9C,#22A699
bd55c4aafb7e11ed84ffaefa3cccb57a,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.11852061614544,3.02713124724119,#9C9C9C,#22A699
ba94cae2fb8111edb32712c42668f295,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-4.67435490951092,2.69974439116209,#9C9C9C,#22A699
b42bd248fb7e11ed84ffaefa3cccb57a,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,5.6295462860152,-0.254755270760369,#9C9C9C,#22A699
85bafeeafb8111ed99031af2246d8fa2,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.17561995849163,3.09425370665281,#9C9C9C,#22A699
bac1662cfb7e11ed84ffaefa3cccb57a,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.2060831771806,4.10040657492368,#9C9C9C,#22A699
c65af8dcfb8711edbbcffe1e90e63656,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-5.89670836791546,1.23232548208921,#9C9C9C,#22A699
c0787472fb8111edb32712c42668f295,untreated,0,9,t_cd4_cm,CD4 CM,#00AEEF,7.42973530426472,-0.528187495749306,#9C9C9C,#22A699
42092a92fb7b11ed933dc6f18f77c1a7,untreated,0,8,t_cd4_treg,CD4 Treg,#E57A93,3.70335686340778,4.51615564795225,#9C9C9C,#22A699
1f00c8acfb8011ed8e8a7625f34dfd6b,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.5113812698409,-3.70953590897829,#9C9C9C,#22A699
472fc3d2fb7b11ed8a1abe9d4c5fcb23,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.9128133071944,-2.52745206383974,#9C9C9C,#22A699
c63c95d6fb8711edbbcffe1e90e63656,untreated,0,8,t_cd4_treg,CD4 Treg,#E57A93,4.85935986175983,4.29056732626646,#9C9C9C,#22A699
441f8400fb8211ed9d09f6494964bb81,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.09742462769,-3.83637411622317,#9C9C9C,#22A699
d09b8b1afb7b11ed8d7c62b1232be981,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.2130914939925,-4.52545459298403,#9C9C9C,#22A699
4880337afb7b11ed8a1abe9d4c5fcb23,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.82953751221149,-3.61634857682497,#9C9C9C,#22A699
43f4e526fb7b11ed933dc6f18f77c1a7,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.0491417633012,1.65786282988279,#9C9C9C,#22A699
44516d82fb7b11ed8a1abe9d4c5fcb23,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,10.1346007598922,-2.61448271302493,#9C9C9C,#22A699
30499836fb8111eda35df29f570c0793,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,3.62443626060932,-4.6827841523102,#9C9C9C,#22A699
d1f11fbefb8711edbbcffe1e90e63656,untreated,0,1,t_cd4_cm,CD4 CM,#00AEEF,10.1531325592086,-2.80226857690127,#9C9C9C,#22A699
da4958acfb8711edbbcffe1e90e63656,untreated,0,6,t_cd4_treg,CD4 Treg,#E57A93,-3.74601685866863,1.4625376936981,#9C9C9C,#22A699
91bc8f42fb8111ed99031af2246d8fa2,untreated,0,1,t_cd4_em,CD4 EM,#1C75BC,9.98124039307087,-3.9949019673279,#9C9C9C,#22A699
c860b164fb7b11ed8d7c62b1232be981,untreated,0,7,t_cd4_cm,CD4 CM,#00AEEF,9.6086779846236,-0.646116626541924,#9C9C9C,#22A699
dcf955e8fb8711edbbcffe1e90e63656,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.28978526458294,-3.6089590313843,#9C9C9C,#22A699
9a6044a0fb8011edb519365d129239e0,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,5.67722857132404,-0.212386098783326,#9C9C9C,#22A699
4443738afb7b11ed8a1abe9d4c5fcb23,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,3.56793010368793,-3.71626527337344,#9C9C9C,#22A699
3bfe4e04fb8311ed9fae72654f839162,untreated,0,9,t_cd4_cm,CD4 CM,#00AEEF,7.29808056488483,-0.158792224805664,#9C9C9C,#22A699
493469e4fb7b11ed933dc6f18f77c1a7,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.5029524551347,0.136803525407005,#9C9C9C,#22A699
d585aafafb8711edbbcffe1e90e63656,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-7.36107814178021,3.3558904406616,#9C9C9C,#22A699
16e44fd6fb8011ed8e8a7625f34dfd6b,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,6.62966740265339,-1.74882800606997,#9C9C9C,#22A699
c452214afb7e11edb9e426a51887eecf,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.49396312102825,0.76194350691526,#9C9C9C,#22A699
cb035aaefb7e11edb9e426a51887eecf,untreated,0,3,t_cd4_naive,CD4 Naive,#93A7D1,-6.1127084480241,-3.54083879021914,#9C9C9C,#22A699
7a811236fb8011eda0a9e2763843e521,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.15979802474529,1.95327942343443,#9C9C9C,#22A699
ec493336fb7f11ed898e2a71e2203848,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,3.31473195686787,-4.09267480401309,#9C9C9C,#22A699
307a62fefb8111eda35df29f570c0793,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-6.58258139953167,1.4588789221832,#9C9C9C,#22A699
14c08b48fb8011ed8e8a7625f34dfd6b,untreated,0,11,t_cd4_cm,CD4 CM,#00AEEF,9.79747593536823,0.924124765116859,#9C9C9C,#22A699
c6cba4d8fb8711edbbcffe1e90e63656,untreated,0,10,t_cd4_cm,CD4 CM,#00AEEF,7.21930325165241,1.42937128515928,#9C9C9C,#22A699
b969b1c6fb7e11ed84ffaefa3cccb57a,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,6.7192097915694,-1.64951915768893,#9C9C9C,#22A699
8ffac5fcfb8111ed99031af2246d8fa2,untreated,0,11,t_cd4_cm,CD4 CM,#00AEEF,9.83079826965778,0.732510256488014,#9C9C9C,#22A699
d2283f84fb7e11edb9e426a51887eecf,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,6.0550309433028,-0.502162289898705,#9C9C9C,#22A699
c791a740fb7e11edb9e426a51887eecf,untreated,0,2,t_cd4_cm,CD4 CM,#00AEEF,6.01897108688801,-0.484695223253083,#9C9C9C,#22A699
ee50bc6cfb7f11ed898e2a71e2203848,untreated,0,5,t_cd4_cm,CD4 CM,#00AEEF,7.09290659561603,-2.34936602143557,#9C9C9C,#22A699
454ff260fb8211ed9d09f6494964bb81,untreated,0,4,t_cd4_cm,CD4 CM,#00AEEF,3.42181885376423,-4.17761118439944,#9C9C9C,#22A699
4befa378fb8111eda35df29f570c0793,untreated,0,0,t_cd4_naive,CD4 Naive,#93A7D1,-8.03699099883587,1.21690695257871,#9C9C9C,#22A699
