barcodes,treatment,timepoint,UMAP_1,UMAP_2,treatment_color,timepoint_color
d1e427d4fb7b11ed8d7c62b1232be981,dexamethasone,4,4.07448699988995,-6.60694604449894,#8D9EFF,#F2BE22
d1e7108efb7b11ed8d7c62b1232be981,dexamethasone,4,-2.64852330170001,-8.0986891322675,#8D9EFF,#F2BE22
d1eb62cefb7b11ed8d7c62b1232be981,dexamethasone,4,0.802528291126829,-1.28779023223545,#8D9EFF,#F2BE22
d1edcf14fb7b11ed8d7c62b1232be981,dexamethasone,4,-2.41889807663288,-9.55753903918888,#8D9EFF,#F2BE22
d1effb0efb7b11ed8d7c62b1232be981,dexamethasone,4,-1.78579863987293,-8.07673554950382,#8D9EFF,#F2BE22
d1f1394cfb7b11ed8d7c62b1232be981,dexamethasone,4,-1.90829536400165,-7.90156703525212,#8D9EFF,#F2BE22
d1f20fd4fb7b11ed8d7c62b1232be981,dexamethasone,4,-3.58537289581623,-9.17876344257023,#8D9EFF,#F2BE22
d1f63e88fb7b11ed8d7c62b1232be981,dexamethasone,4,-2.04697629890766,-8.19619279437687,#8D9EFF,#F2BE22
d1f80632fb7b11ed8d7c62b1232be981,dexamethasone,4,-2.5399048038515,-2.08007865481999,#8D9EFF,#F2BE22
d1f89a98fb7b11ed8d7c62b1232be981,dexamethasone,4,-2.06455680809345,-4.65229039722111,#8D9EFF,#F2BE22
d1f8fa10fb7b11ed8d7c62b1232be981,dexamethasone,4,-2.42604133568134,-9.7825327449384,#8D9EFF,#F2BE22
d1f99eacfb7b11ed8d7c62b1232be981,dexamethasone,4,-2.48389789543476,-4.88919311099674,#8D9EFF,#F2BE22
d1fd3710fb7b11ed8d7c62b1232be981,dexamethasone,4,1.11686757125531,-4.15758710437443,#8D9EFF,#F2BE22
d1fe9b00fb7b11ed8d7c62b1232be981,dexamethasone,4,-2.37338015518512,-9.18359857135441,#8D9EFF,#F2BE22
d200ea36fb7b11ed8d7c62b1232be981,dexamethasone,4,1.02866151847516,-2.40081363254216,#8D9EFF,#F2BE22
d21089e6fb7b11ed8d7c62b1232be981,dexamethasone,4,-1.78733977756824,-8.87706952624943,#8D9EFF,#F2BE22
d2152fbefb7b11ed8d7c62b1232be981,dexamethasone,4,4.19464233436261,-6.70878415637638,#8D9EFF,#F2BE22
d21ca2eefb7b11ed8d7c62b1232be981,dexamethasone,4,-1.13756015978183,-10.0788364940229,#8D9EFF,#F2BE22
d220449efb7b11ed8d7c62b1232be981,dexamethasone,4,-1.81586775265064,-8.84484963946965,#8D9EFF,#F2BE22
d22349befb7b11ed8d7c62b1232be981,dexamethasone,4,-1.14759299240436,-5.4909067683759,#8D9EFF,#F2BE22
d227ee74fb7b11ed8d7c62b1232be981,dexamethasone,4,-1.76282402954425,-4.2139850192609,#8D9EFF,#F2BE22
d228be94fb7b11ed8d7c62b1232be981,dexamethasone,4,-0.654176683047671,-8.1360836558881,#8D9EFF,#F2BE22
d22ef28cfb7b11ed8d7c62b1232be981,dexamethasone,4,-2.10478326759662,-9.13108068042424,#8D9EFF,#F2BE22
d27115fefb7b11ed8d7c62b1232be981,dexamethasone,4,-2.93064352951373,-9.10396390491154,#8D9EFF,#F2BE22
d27cc1b0fb7b11ed8d7c62b1232be981,dexamethasone,4,-2.28644117794361,-3.69167285495426,#8D9EFF,#F2BE22
d28361befb7b11ed8d7c62b1232be981,dexamethasone,4,-2.19581994495716,-8.96674256854679,#8D9EFF,#F2BE22
d28628c2fb7b11ed8d7c62b1232be981,dexamethasone,4,-0.851119310477633,-3.99325519138005,#8D9EFF,#F2BE22
d28cb34afb7b11ed8d7c62b1232be981,dexamethasone,4,-1.58341130695667,-7.79256635242131,#8D9EFF,#F2BE22
741feb74fb8011eda0a9e2763843e521,dexamethasone,4,-0.441513703087229,-1.82684927516606,#8D9EFF,#F2BE22
7423891efb8011eda0a9e2763843e521,dexamethasone,4,0.452850430389982,-6.20659738116886,#8D9EFF,#F2BE22
7436f490fb8011eda0a9e2763843e521,dexamethasone,4,-1.86012813530292,-11.1578379207196,#8D9EFF,#F2BE22
744232e2fb8011eda0a9e2763843e521,dexamethasone,4,-3.60032031021442,-9.53450685077336,#8D9EFF,#F2BE22
74437dd2fb8011eda0a9e2763843e521,dexamethasone,4,-2.48784253082599,-11.54776483112,#8D9EFF,#F2BE22
74490a04fb8011eda0a9e2763843e521,dexamethasone,4,-1.33728966198291,-6.25528531604435,#8D9EFF,#F2BE22
745210b8fb8011eda0a9e2763843e521,dexamethasone,4,-1.8165161319765,-8.42048173480656,#8D9EFF,#F2BE22
745e5986fb8011eda0a9e2763843e521,dexamethasone,4,-2.12888977012958,-11.1298723750653,#8D9EFF,#F2BE22
7462b35afb8011eda0a9e2763843e521,dexamethasone,4,-3.17590615234699,-4.88539653354313,#8D9EFF,#F2BE22
7467077afb8011eda0a9e2763843e521,dexamethasone,4,-2.17867311916675,-3.70297437244084,#8D9EFF,#F2BE22
746725c0fb8011eda0a9e2763843e521,dexamethasone,4,-1.18339791975345,-6.7933650546613,#8D9EFF,#F2BE22
74672912fb8011eda0a9e2763843e521,dexamethasone,4,-1.71115538559284,-7.82738166385319,#8D9EFF,#F2BE22
746c29e4fb8011eda0a9e2763843e521,dexamethasone,4,-2.94382187805499,-9.55043035083439,#8D9EFF,#F2BE22
74740880fb8011eda0a9e2763843e521,dexamethasone,4,-2.44965693435993,-7.38578086429264,#8D9EFF,#F2BE22
74742126fb8011eda0a9e2763843e521,dexamethasone,4,-2.28354701481189,-7.89629035525944,#8D9EFF,#F2BE22
747e8738fb8011eda0a9e2763843e521,dexamethasone,4,-3.40595218620624,-9.99233823352482,#8D9EFF,#F2BE22
74810f26fb8011eda0a9e2763843e521,dexamethasone,4,-1.74544856033649,-8.6478720241132,#8D9EFF,#F2BE22
74824e36fb8011eda0a9e2763843e521,dexamethasone,4,-1.7805145689043,-9.40586953693058,#8D9EFF,#F2BE22
74862f24fb8011eda0a9e2763843e521,dexamethasone,4,-2.56273171387042,-9.79816155963566,#8D9EFF,#F2BE22
7486dcd0fb8011eda0a9e2763843e521,dexamethasone,4,-0.78961518488254,-6.0829043918195,#8D9EFF,#F2BE22
74928864fb8011eda0a9e2763843e521,dexamethasone,4,-1.68334671936359,-8.29999642902043,#8D9EFF,#F2BE22
7494c584fb8011eda0a9e2763843e521,dexamethasone,4,-1.04607752046909,-10.1475506358686,#8D9EFF,#F2BE22
74be3b94fb8011eda0a9e2763843e521,dexamethasone,4,4.39859703101788,-6.8556037478986,#8D9EFF,#F2BE22
74cefc68fb8011eda0a9e2763843e521,dexamethasone,4,-1.37607690773334,-4.84297709994938,#8D9EFF,#F2BE22
74d83d78fb8011eda0a9e2763843e521,dexamethasone,4,-1.53159865818347,-3.90407233768132,#8D9EFF,#F2BE22
74df4d34fb8011eda0a9e2763843e521,dexamethasone,4,2.79332378425274,-5.20584874683049,#8D9EFF,#F2BE22
74e047defb8011eda0a9e2763843e521,dexamethasone,4,-2.15591642341937,-9.60405736499455,#8D9EFF,#F2BE22
74e1b70efb8011eda0a9e2763843e521,dexamethasone,4,-3.00819084129657,-8.98937039905216,#8D9EFF,#F2BE22
74e9bc74fb8011eda0a9e2763843e521,dexamethasone,4,-2.85925075493183,-10.0307608180585,#8D9EFF,#F2BE22
74ee7994fb8011eda0a9e2763843e521,dexamethasone,4,-2.50731942138996,-8.92695622974064,#8D9EFF,#F2BE22
74fb15fafb8011eda0a9e2763843e521,dexamethasone,4,-1.71062240085926,-9.77587514453556,#8D9EFF,#F2BE22
74fd4e6afb8011eda0a9e2763843e521,dexamethasone,4,-1.03402802429523,-7.71807675891545,#8D9EFF,#F2BE22
74fe878afb8011eda0a9e2763843e521,dexamethasone,4,4.40347412147198,-6.8270884090009,#8D9EFF,#F2BE22
74ff417afb8011eda0a9e2763843e521,dexamethasone,4,-2.13245090923633,-4.49646001392033,#8D9EFF,#F2BE22
7501bb26fb8011eda0a9e2763843e521,dexamethasone,4,-1.40133270702686,-8.6136398845258,#8D9EFF,#F2BE22
7504607efb8011eda0a9e2763843e521,dexamethasone,4,-2.43758508644428,-3.94883971744206,#8D9EFF,#F2BE22
75064862fb8011eda0a9e2763843e521,dexamethasone,4,-3.27981850586261,-9.89306741290715,#8D9EFF,#F2BE22
75091010fb8011eda0a9e2763843e521,dexamethasone,4,0.974902182003599,-4.34471755557682,#8D9EFF,#F2BE22
750fe156fb8011eda0a9e2763843e521,dexamethasone,4,-0.934773952582735,-8.75454621844914,#8D9EFF,#F2BE22
75103c32fb8011eda0a9e2763843e521,dexamethasone,4,-2.33870169601764,-11.4263830714765,#8D9EFF,#F2BE22
753c91bafb8011eda0a9e2763843e521,dexamethasone,4,-0.10491231165256,-1.73596017890599,#8D9EFF,#F2BE22
753caf4cfb8011eda0a9e2763843e521,dexamethasone,4,-2.26524874649372,-9.62679009967472,#8D9EFF,#F2BE22
753cb6aefb8011eda0a9e2763843e521,dexamethasone,4,-0.712016613105196,-6.14828019672062,#8D9EFF,#F2BE22
75405ef8fb8011eda0a9e2763843e521,dexamethasone,4,-1.72609004459705,-4.48738675647404,#8D9EFF,#F2BE22
7541f466fb8011eda0a9e2763843e521,dexamethasone,4,-1.8713097282442,-3.89546161227848,#8D9EFF,#F2BE22
75508ac6fb8011eda0a9e2763843e521,dexamethasone,4,-2.41316124878253,-8.94071107440617,#8D9EFF,#F2BE22
755e1bb4fb8011eda0a9e2763843e521,dexamethasone,4,-2.36530253372516,-10.5247774653974,#8D9EFF,#F2BE22
75636c72fb8011eda0a9e2763843e521,dexamethasone,4,-1.25375226221408,-7.82395844989445,#8D9EFF,#F2BE22
756701d4fb8011eda0a9e2763843e521,dexamethasone,4,-2.46582552872028,-9.56915574603703,#8D9EFF,#F2BE22
756af370fb8011eda0a9e2763843e521,dexamethasone,4,-2.6402101226839,-8.20764928393986,#8D9EFF,#F2BE22
757fd5b0fb8011eda0a9e2763843e521,dexamethasone,4,0.489241331001859,-4.50776248508122,#8D9EFF,#F2BE22
757ffa18fb8011eda0a9e2763843e521,dexamethasone,4,-2.75103160820331,-8.82680612140324,#8D9EFF,#F2BE22
75850efefb8011eda0a9e2763843e521,dexamethasone,4,-2.58076736412372,-9.66854196124699,#8D9EFF,#F2BE22
758b24ecfb8011eda0a9e2763843e521,dexamethasone,4,-2.18936953029956,-9.50933652454045,#8D9EFF,#F2BE22
758f5990fb8011eda0a9e2763843e521,dexamethasone,4,-2.77191850624408,-3.3666961722913,#8D9EFF,#F2BE22
75fb209efb8011eda0a9e2763843e521,dexamethasone,4,-1.10107305727329,-10.3706675105634,#8D9EFF,#F2BE22
75feb15afb8011eda0a9e2763843e521,dexamethasone,4,-1.09422150335636,-8.91730695300724,#8D9EFF,#F2BE22
760169fefb8011eda0a9e2763843e521,dexamethasone,4,-1.92172762832965,-11.1002960734906,#8D9EFF,#F2BE22
760288acfb8011eda0a9e2763843e521,dexamethasone,4,-2.23329421959247,-10.9627590709272,#8D9EFF,#F2BE22
7604766cfb8011eda0a9e2763843e521,dexamethasone,4,-1.89078185043659,-10.331347518498,#8D9EFF,#F2BE22
760776aafb8011eda0a9e2763843e521,dexamethasone,4,-1.67466554127063,-10.3049393230024,#8D9EFF,#F2BE22
760a99d4fb8011eda0a9e2763843e521,dexamethasone,4,2.67318347015057,-5.58060985141423,#8D9EFF,#F2BE22
760bf4a0fb8011eda0a9e2763843e521,dexamethasone,4,-3.08239361725177,-9.44204049640324,#8D9EFF,#F2BE22
760d83b0fb8011eda0a9e2763843e521,dexamethasone,4,-2.89774271927204,-7.95511346393254,#8D9EFF,#F2BE22
760e9f98fb8011eda0a9e2763843e521,dexamethasone,4,-1.95259067497577,-10.0634117656293,#8D9EFF,#F2BE22
76104ed8fb8011eda0a9e2763843e521,dexamethasone,4,-1.53808340511646,-7.07267194324162,#8D9EFF,#F2BE22
76137b9efb8011eda0a9e2763843e521,dexamethasone,4,-1.61481508694019,-8.04695134692814,#8D9EFF,#F2BE22
7616e22afb8011eda0a9e2763843e521,dexamethasone,4,2.7688634685484,-3.45692258411076,#8D9EFF,#F2BE22
761a92c6fb8011eda0a9e2763843e521,dexamethasone,4,-1.80790659866657,-8.77006154590275,#8D9EFF,#F2BE22
761e576cfb8011eda0a9e2763843e521,dexamethasone,4,-2.07570418796863,-9.60403256946232,#8D9EFF,#F2BE22
76247138fb8011eda0a9e2763843e521,dexamethasone,4,-1.58208176575031,2.21203846401546,#8D9EFF,#F2BE22
7627b82afb8011eda0a9e2763843e521,dexamethasone,4,-1.95396706543292,-9.37713151508,#8D9EFF,#F2BE22
762a149efb8011eda0a9e2763843e521,dexamethasone,4,-2.04022643051471,-4.21243386798527,#8D9EFF,#F2BE22
763374c6fb8011eda0a9e2763843e521,dexamethasone,4,-3.48098895035114,-10.0230045848432,#8D9EFF,#F2BE22
76383bdcfb8011eda0a9e2763843e521,dexamethasone,4,-2.6899349399599,-9.94629006915715,#8D9EFF,#F2BE22
76407c98fb8011eda0a9e2763843e521,dexamethasone,4,-0.102108658173937,-2.87546091609623,#8D9EFF,#F2BE22
7644aa7afb8011eda0a9e2763843e521,dexamethasone,4,-0.25101537338819,-1.65724103980686,#8D9EFF,#F2BE22
764a2248fb8011eda0a9e2763843e521,dexamethasone,4,-1.73734566650714,-7.40915208392765,#8D9EFF,#F2BE22
764d41e4fb8011eda0a9e2763843e521,dexamethasone,4,-1.00658664188709,-9.55578809314396,#8D9EFF,#F2BE22
7674badafb8011eda0a9e2763843e521,dexamethasone,4,0.0866488508192116,-6.65398698383,#8D9EFF,#F2BE22
7678277efb8011eda0a9e2763843e521,dexamethasone,4,2.56511500396405,-3.19170408778813,#8D9EFF,#F2BE22
767eb6acfb8011eda0a9e2763843e521,dexamethasone,4,-1.57569560489978,-10.2801161342206,#8D9EFF,#F2BE22
768342bcfb8011eda0a9e2763843e521,dexamethasone,4,-2.01375147781696,-4.87592082553532,#8D9EFF,#F2BE22
76838772fb8011eda0a9e2763843e521,dexamethasone,4,-2.88896820030536,-10.8476696544233,#8D9EFF,#F2BE22
768c4e20fb8011eda0a9e2763843e521,dexamethasone,4,-2.76857063255634,-9.52872186237004,#8D9EFF,#F2BE22
769377d6fb8011eda0a9e2763843e521,dexamethasone,4,-1.98385760269489,-10.9195395045819,#8D9EFF,#F2BE22
76957522fb8011eda0a9e2763843e521,dexamethasone,4,-1.84040901146259,-4.60149770312931,#8D9EFF,#F2BE22
7697ee4cfb8011eda0a9e2763843e521,dexamethasone,4,-3.19613239250507,-9.98148637347843,#8D9EFF,#F2BE22
769e20c8fb8011eda0a9e2763843e521,dexamethasone,4,-1.05884245119419,-6.99566941791203,#8D9EFF,#F2BE22
76a0396cfb8011eda0a9e2763843e521,dexamethasone,4,0.146393089672666,-6.64003663592961,#8D9EFF,#F2BE22
76a2dcdafb8011eda0a9e2763843e521,dexamethasone,4,-3.04437682113971,-8.16422753863957,#8D9EFF,#F2BE22
76a3404efb8011eda0a9e2763843e521,dexamethasone,4,-2.23274478397693,-11.1769848399701,#8D9EFF,#F2BE22
76b120a6fb8011eda0a9e2763843e521,dexamethasone,4,-1.2904923864397,-7.84943347507145,#8D9EFF,#F2BE22
76b2a264fb8011eda0a9e2763843e521,dexamethasone,4,-3.03701636276569,-9.60097127490666,#8D9EFF,#F2BE22
76b2ac64fb8011eda0a9e2763843e521,dexamethasone,4,0.132626741310697,-3.01302962833073,#8D9EFF,#F2BE22
76b7c55afb8011eda0a9e2763843e521,dexamethasone,4,-0.323717315563816,-6.90211349063542,#8D9EFF,#F2BE22
76bb2b50fb8011eda0a9e2763843e521,dexamethasone,4,-2.44152233085956,-9.88145261340763,#8D9EFF,#F2BE22
76bc6cc2fb8011eda0a9e2763843e521,dexamethasone,4,-1.57121595821704,-4.38679509692814,#8D9EFF,#F2BE22
76bd6032fb8011eda0a9e2763843e521,dexamethasone,4,-3.22234150848712,-7.3215027385297,#8D9EFF,#F2BE22
76be7eaefb8011eda0a9e2763843e521,dexamethasone,4,-2.43723723373737,-11.0971346431318,#8D9EFF,#F2BE22
76c528e4fb8011eda0a9e2763843e521,dexamethasone,4,-0.478838712790865,-3.24460940890934,#8D9EFF,#F2BE22
76f19258fb8011eda0a9e2763843e521,dexamethasone,4,-3.07200166664447,-3.01229720645573,#8D9EFF,#F2BE22
76f645fafb8011eda0a9e2763843e521,dexamethasone,4,-2.87327978096332,-9.6401758723798,#8D9EFF,#F2BE22
7702988cfb8011eda0a9e2763843e521,dexamethasone,4,-2.65355202637042,-10.9749889903608,#8D9EFF,#F2BE22
77033f76fb8011eda0a9e2763843e521,dexamethasone,4,-0.905208260634798,-4.23306375079777,#8D9EFF,#F2BE22
77095884fb8011eda0a9e2763843e521,dexamethasone,4,-0.776533395865816,-4.69914537006047,#8D9EFF,#F2BE22
770a3d08fb8011eda0a9e2763843e521,dexamethasone,4,-0.973142296889681,-4.36684089236882,#8D9EFF,#F2BE22
770a4dc0fb8011eda0a9e2763843e521,dexamethasone,4,-1.14776590547885,-7.28771882587101,#8D9EFF,#F2BE22
770d3c60fb8011eda0a9e2763843e521,dexamethasone,4,3.88026311912213,-6.45552020602848,#8D9EFF,#F2BE22
770e344efb8011eda0a9e2763843e521,dexamethasone,4,-1.36796543083515,-8.52316384845402,#8D9EFF,#F2BE22
7713820afb8011eda0a9e2763843e521,dexamethasone,4,-3.21557709656085,-7.92909150653507,#8D9EFF,#F2BE22
77179ae8fb8011eda0a9e2763843e521,dexamethasone,4,-1.88478383503284,-11.0234203868451,#8D9EFF,#F2BE22
771c3f62fb8011eda0a9e2763843e521,dexamethasone,4,0.0079575470892006,-4.19309573703434,#8D9EFF,#F2BE22
771e8b8cfb8011eda0a9e2763843e521,dexamethasone,4,-2.48703643761005,-8.61775022082951,#8D9EFF,#F2BE22
7720311cfb8011eda0a9e2763843e521,dexamethasone,4,-1.83258852444019,-8.80392556720402,#8D9EFF,#F2BE22
77235aeafb8011eda0a9e2763843e521,dexamethasone,4,-1.72832080803241,-2.90434604221012,#8D9EFF,#F2BE22
7723de20fb8011eda0a9e2763843e521,dexamethasone,4,-2.30337175808277,-7.68305974536564,#8D9EFF,#F2BE22
7724af9efb8011eda0a9e2763843e521,dexamethasone,4,-3.78147670708026,-9.28273587756779,#8D9EFF,#F2BE22
77263bacfb8011eda0a9e2763843e521,dexamethasone,4,-1.42023107490863,-8.12958436542179,#8D9EFF,#F2BE22
7728881cfb8011eda0a9e2763843e521,dexamethasone,4,-3.03935477218952,-8.89666371875431,#8D9EFF,#F2BE22
77377e62fb8011eda0a9e2763843e521,dexamethasone,4,-2.39452192268695,-11.4566441112104,#8D9EFF,#F2BE22
773a41d8fb8011eda0a9e2763843e521,dexamethasone,4,-3.44282743416156,-9.68517213397648,#8D9EFF,#F2BE22
77435782fb8011eda0a9e2763843e521,dexamethasone,4,-0.352899697491784,-2.56397419505741,#8D9EFF,#F2BE22
776d0154fb8011eda0a9e2763843e521,dexamethasone,4,2.93414190330182,-3.11824636989262,#8D9EFF,#F2BE22
776e9ec4fb8011eda0a9e2763843e521,dexamethasone,4,0.186880021473508,-2.572941356236,#8D9EFF,#F2BE22
77742b78fb8011eda0a9e2763843e521,dexamethasone,4,-3.13441202125873,-2.96250300937321,#8D9EFF,#F2BE22
777479c0fb8011eda0a9e2763843e521,dexamethasone,4,-2.43671009025897,-9.71737866931584,#8D9EFF,#F2BE22
7778bdd2fb8011eda0a9e2763843e521,dexamethasone,4,2.97936537780438,-2.79232483440068,#8D9EFF,#F2BE22
777d9ce4fb8011eda0a9e2763843e521,dexamethasone,4,-0.668654502252001,-4.63000922732975,#8D9EFF,#F2BE22
77868962fb8011eda0a9e2763843e521,dexamethasone,4,-2.38739582977619,-9.44514756732609,#8D9EFF,#F2BE22
778850dafb8011eda0a9e2763843e521,dexamethasone,4,-2.09444853744831,-4.92179589801457,#8D9EFF,#F2BE22
778b7ed6fb8011eda0a9e2763843e521,dexamethasone,4,-2.27717229805316,-9.28875928455021,#8D9EFF,#F2BE22
778dc6c8fb8011eda0a9e2763843e521,dexamethasone,4,-2.64542386017169,-3.1777780585828,#8D9EFF,#F2BE22
7796fc7afb8011eda0a9e2763843e521,dexamethasone,4,-0.189823941210169,-4.48690896564152,#8D9EFF,#F2BE22
7799d468fb8011eda0a9e2763843e521,dexamethasone,4,0.68934503116284,-3.07525878482487,#8D9EFF,#F2BE22
779dd176fb8011eda0a9e2763843e521,dexamethasone,4,3.79208591499005,-6.39162164264347,#8D9EFF,#F2BE22
779edee0fb8011eda0a9e2763843e521,dexamethasone,4,7.69468763389264,-1.27631657653477,#8D9EFF,#F2BE22
77a1ed38fb8011eda0a9e2763843e521,dexamethasone,4,-1.70699986896839,-10.0101995997968,#8D9EFF,#F2BE22
77a2df22fb8011eda0a9e2763843e521,dexamethasone,4,-1.43837711296405,-10.2470903926435,#8D9EFF,#F2BE22
77a3435efb8011eda0a9e2763843e521,dexamethasone,4,-2.05365750274982,-4.60044961505558,#8D9EFF,#F2BE22
77a90000fb8011eda0a9e2763843e521,dexamethasone,4,-2.99328062019672,-3.05972414546635,#8D9EFF,#F2BE22
77ac6808fb8011eda0a9e2763843e521,dexamethasone,4,-1.87317940674152,-9.39302640491154,#8D9EFF,#F2BE22
77b09856fb8011eda0a9e2763843e521,dexamethasone,4,-1.93772563419666,-7.97019200854924,#8D9EFF,#F2BE22
77b106bafb8011eda0a9e2763843e521,dexamethasone,4,4.40145757712994,-6.86249309116032,#8D9EFF,#F2BE22
77b34f88fb8011eda0a9e2763843e521,dexamethasone,4,1.44729235686932,-0.935957007938884,#8D9EFF,#F2BE22
77b37d82fb8011eda0a9e2763843e521,dexamethasone,4,-3.25569984398212,-10.0105858378949,#8D9EFF,#F2BE22
77bb6b28fb8011eda0a9e2763843e521,dexamethasone,4,-0.411542636224884,-4.50995545917179,#8D9EFF,#F2BE22
77bc1fd2fb8011eda0a9e2763843e521,dexamethasone,4,-2.40037152252521,-9.32912736468937,#8D9EFF,#F2BE22
77eb953cfb8011eda0a9e2763843e521,dexamethasone,4,-1.90983340225543,-10.5037317805829,#8D9EFF,#F2BE22
77eebcdafb8011eda0a9e2763843e521,dexamethasone,4,-2.46415707550373,-9.06067948871281,#8D9EFF,#F2BE22
77f1b3e0fb8011eda0a9e2763843e521,dexamethasone,4,-2.10867986164417,-7.93222814136174,#8D9EFF,#F2BE22
77f45bf4fb8011eda0a9e2763843e521,dexamethasone,4,3.03253248252545,-2.44697242313053,#8D9EFF,#F2BE22
77f4fc58fb8011eda0a9e2763843e521,dexamethasone,4,-2.9625339218172,-10.3194675975385,#8D9EFF,#F2BE22
77fc050cfb8011eda0a9e2763843e521,dexamethasone,4,0.397160618683439,-1.88115506702092,#8D9EFF,#F2BE22
7809298afb8011eda0a9e2763843e521,dexamethasone,4,-2.50959965668048,-11.4085026317182,#8D9EFF,#F2BE22
780ad564fb8011eda0a9e2763843e521,dexamethasone,4,4.35397365607892,-6.82192569308903,#8D9EFF,#F2BE22
7815bf56fb8011eda0a9e2763843e521,dexamethasone,4,0.363255768200498,-6.37926440768864,#8D9EFF,#F2BE22
78202554fb8011eda0a9e2763843e521,dexamethasone,4,-2.68540999374713,-9.39435391955998,#8D9EFF,#F2BE22
782341dafb8011eda0a9e2763843e521,dexamethasone,4,-2.64734909019794,-7.47114663653996,#8D9EFF,#F2BE22
7830137efb8011eda0a9e2763843e521,dexamethasone,4,-0.515505240181345,-8.56482320361759,#8D9EFF,#F2BE22
78315626fb8011eda0a9e2763843e521,dexamethasone,4,2.35035684623395,-2.83295445972111,#8D9EFF,#F2BE22
78348170fb8011eda0a9e2763843e521,dexamethasone,4,-3.75793358764972,-9.22384934955265,#8D9EFF,#F2BE22
78361f6cfb8011eda0a9e2763843e521,dexamethasone,4,0.897147803684812,-2.04295616679814,#8D9EFF,#F2BE22
78378eecfb8011eda0a9e2763843e521,dexamethasone,4,-1.20678803406085,-3.72375541263249,#8D9EFF,#F2BE22
7839d986fb8011eda0a9e2763843e521,dexamethasone,4,0.311522095581632,-1.43730812602665,#8D9EFF,#F2BE22
783c0706fb8011eda0a9e2763843e521,dexamethasone,4,-2.36812970123615,-11.2931643062177,#8D9EFF,#F2BE22
783c0c56fb8011eda0a9e2763843e521,dexamethasone,4,-2.45043203316059,-9.31985288196232,#8D9EFF,#F2BE22
78616730fb8011eda0a9e2763843e521,dexamethasone,4,3.05181363143597,-2.83368068271305,#8D9EFF,#F2BE22
7866c1bcfb8011eda0a9e2763843e521,dexamethasone,4,-2.13061413250293,-10.7449675136152,#8D9EFF,#F2BE22
786aa674fb8011eda0a9e2763843e521,dexamethasone,4,-1.09350529394473,-7.06144099765446,#8D9EFF,#F2BE22
78758af8fb8011eda0a9e2763843e521,dexamethasone,4,-1.04999592981662,-9.76500516467716,#8D9EFF,#F2BE22
787613d8fb8011eda0a9e2763843e521,dexamethasone,4,1.76935580291424,-2.25138717227604,#8D9EFF,#F2BE22
7876ec40fb8011eda0a9e2763843e521,dexamethasone,4,-1.46096929989185,-9.31610017352726,#8D9EFF,#F2BE22
78815608fb8011eda0a9e2763843e521,dexamethasone,4,-2.41821834526386,-5.12238364749577,#8D9EFF,#F2BE22
7883b5b0fb8011eda0a9e2763843e521,dexamethasone,4,-0.6961160608324,-7.90163474612858,#8D9EFF,#F2BE22
788422e8fb8011eda0a9e2763843e521,dexamethasone,4,-1.26873114786472,-8.63140683704045,#8D9EFF,#F2BE22
788593f8fb8011eda0a9e2763843e521,dexamethasone,4,-2.46689459762897,-9.68684392505314,#8D9EFF,#F2BE22
78881100fb8011eda0a9e2763843e521,dexamethasone,4,-2.09771975956287,-11.3317633204999,#8D9EFF,#F2BE22
788914f6fb8011eda0a9e2763843e521,dexamethasone,4,-1.68528494320239,-2.73717074924137,#8D9EFF,#F2BE22
788dcea6fb8011eda0a9e2763843e521,dexamethasone,4,-3.05179187736835,-9.67474561267521,#8D9EFF,#F2BE22
789886e8fb8011eda0a9e2763843e521,dexamethasone,4,-0.972622484782595,-8.23462110095646,#8D9EFF,#F2BE22
78996856fb8011eda0a9e2763843e521,dexamethasone,4,-2.35752615413989,-10.8499270015302,#8D9EFF,#F2BE22
78a508befb8011eda0a9e2763843e521,dexamethasone,4,-1.98919698677387,-5.19469695621159,#8D9EFF,#F2BE22
78ad21a2fb8011eda0a9e2763843e521,dexamethasone,4,-2.44375369034137,-5.6411376529279,#8D9EFF,#F2BE22
78b08770fb8011eda0a9e2763843e521,dexamethasone,4,-2.82045909843769,-3.24851184421208,#8D9EFF,#F2BE22
78d7cdd0fb8011eda0a9e2763843e521,dexamethasone,4,1.69002249755536,-4.59072309070256,#8D9EFF,#F2BE22
78d9e1ecfb8011eda0a9e2763843e521,dexamethasone,4,-3.00457951507892,-6.96287112765934,#8D9EFF,#F2BE22
78e4ee70fb8011eda0a9e2763843e521,dexamethasone,4,-2.08231481991138,-11.2565670543256,#8D9EFF,#F2BE22
78eca5fcfb8011eda0a9e2763843e521,dexamethasone,4,-1.97109207592334,-11.1578636699262,#8D9EFF,#F2BE22
78f1573cfb8011eda0a9e2763843e521,dexamethasone,4,-2.27894947014179,-10.0917158656659,#8D9EFF,#F2BE22
78f9518afb8011eda0a9e2763843e521,dexamethasone,4,-1.79386553249683,-4.49281936221745,#8D9EFF,#F2BE22
790015b0fb8011eda0a9e2763843e521,dexamethasone,4,1.38265886821423,-2.3421383433881,#8D9EFF,#F2BE22
7907c0f8fb8011eda0a9e2763843e521,dexamethasone,4,-0.793431729892153,-3.57808452182438,#8D9EFF,#F2BE22
790aac28fb8011eda0a9e2763843e521,dexamethasone,4,-0.303345692226548,-1.92530470424321,#8D9EFF,#F2BE22
