aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,n_up,n_dn,max_logFC,y,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,experiment,x,fill
t_cd4_em,4,dexamethasone,dmso,401,CEMIP2,0.57666228097927,2.0700647101251,1.21221741346912,2.99064770079998e-57,2.27737822415919e-53,1,up,11,0,1.37669052707503,86,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#A13030
t_cd4_em,4,dexamethasone,dmso,401,CHKA,-0.00100484642509034,0.290360581024587,0.0435029083003756,0.433288925435303,0.875356310645382,1,up,1,0,0.682844716381767,66,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#FBF7F7
t_cd4_em,4,dexamethasone,dmso,401,CMTM6,-0.016439829070075,0.0476192673036391,0.00551414354261826,0.890689239752887,0.976163588901643,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#FEFDFD
t_cd4_em,4,dexamethasone,dmso,401,CXCR4,0.203800978448109,0.817137785327185,0.422698261682496,1.8564264911245e-10,3.44797261705197e-08,1,up,8,0,1.20839003612638,84,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#DEB7B7
t_cd4_em,4,dexamethasone,dmso,401,CYTH1,0.286433207482153,1.09585420765647,0.579905033390977,1.54774797486424e-18,7.09740346443205e-16,1,up,2,0,0.663067507910492,64,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D29C9C
t_cd4_em,4,dexamethasone,dmso,401,DPYD,-0.0262496311819602,-0.06688249607494,-0.0475727155823427,0.779522138610162,0.955425894980908,-1,dn,0,1,-0.413424941435351,30,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F6F6FB
t_cd4_em,4,dexamethasone,dmso,401,EMP3,-0.124809878130875,-0.584479531915446,-0.267254691586753,2.93230957057241e-06,0.000250893678425943,-1,dn,0,1,-0.326489645798958,44,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D1D1EA
t_cd4_em,4,dexamethasone,dmso,401,ERBIN,-0.0596494153570275,-0.189969341165283,-0.121223134145957,0.170499321040627,0.715398030370162,-1,dn,0,1,-0.36454897311418,39,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EAEAF5
t_cd4_em,4,dexamethasone,dmso,401,ETS1,0.0810835107110273,0.999117712432038,0.288136988461446,4.46993597571253e-06,0.000366006047903773,1,up,1,0,0.650544180753631,63,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E8CECE
t_cd4_em,4,dexamethasone,dmso,401,FAM102B,-0.11108422107096,-0.480193622877103,-0.253110553255122,0.000183765285701427,0.00874607906635229,-1,dn,0,1,-0.43378741515776,26,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D4D4EB
t_cd4_em,4,dexamethasone,dmso,401,FBXL8,0.0935281347594959,0.916541340706375,0.231286601265587,5.23338199032389e-07,5.10925690465595e-05,1,up,1,0,0.614343585686583,59,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EDD7D7
t_cd4_em,4,dexamethasone,dmso,401,FKBP5,0.478354317410264,2.11237560792586,1.22585726076062,2.69892188758081e-52,1.02761450869639e-48,1,up,10,0,1.57624202349701,87,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#A02E2E
t_cd4_em,4,dexamethasone,dmso,401,GBP2,-0.0848294073578444,-0.674264070208817,-0.313216161142303,3.05794600431291e-06,0.000258736209142698,-1,dn,0,2,-0.521743372156035,13,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#C9C9E6
t_cd4_em,4,dexamethasone,dmso,401,GPR171,0.24593260420237,1.23284750722536,0.501366203044091,1.37324510076571e-15,4.54663540970909e-13,1,up,2,0,0.766172723459447,73,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D8A9A9
t_cd4_em,4,dexamethasone,dmso,401,GRAP2,-0.263903287491405,-1.01169735931272,-0.596313326953954,2.27607853394287e-18,9.12228317682893e-16,-1,dn,0,8,-0.615305683475202,5,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#9999D0
t_cd4_em,4,dexamethasone,dmso,401,GSTK1,0.065500151016502,-0.0557316248099006,0.00173215718145214,0.242226721631858,0.785883861053595,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#FEFEFE
t_cd4_em,4,dexamethasone,dmso,401,HLA-A,-0.214855260076979,-1.25388617161748,-0.361516298042463,2.38896334080789e-09,3.63839116805042e-07,-1,dn,0,2,-0.361516298042463,41,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#C1C1E2
t_cd4_em,4,dexamethasone,dmso,401,HLA-B,-0.234410162539677,-0.953013564244964,-0.273935546979498,9.84546335717814e-08,1.08656816615814e-05,-1,dn,0,3,-0.377207561361681,35,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D0D0E9
t_cd4_em,4,dexamethasone,dmso,401,IFNGR2,0.0301299224028265,0.505024564855375,0.189521813178803,0.00346828101214267,0.0929963377023465,1,up,1,0,0.692624986116928,67,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F0DEDE
t_cd4_em,4,dexamethasone,dmso,401,IGF1R,0.0674127296127884,-0.304558519317927,-0.0956033107741022,0.0884098416278222,0.588813724851453,-1,dn,0,2,-0.551603558247237,11,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EEEEF7
t_cd4_em,4,dexamethasone,dmso,401,IKZF3,-0.0961825964839757,-0.983546509710271,-0.37678201165918,5.13557163626247e-10,8.88804045684971e-08,-1,dn,0,1,-0.37678201165918,36,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#BEBEE1
t_cd4_em,4,dexamethasone,dmso,401,IL7R,0.0518829423138418,0.292707529913671,0.154177309787235,0.0570904333690078,0.499658577807819,1,up,4,0,1.14906238637352,81,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F3E4E4
t_cd4_em,4,dexamethasone,dmso,401,IPCEF1,0.249459846027563,1.5212315920187,0.675390835624935,1.52079521031792e-25,2.31617110531419e-22,1,up,3,0,0.734476200458659,71,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#CA8C8C
t_cd4_em,4,dexamethasone,dmso,401,ITGA4,-0.0849514022322597,-0.0993406872683262,-0.10103716772383,0.208322005025932,0.757941743082882,-1,dn,0,1,-0.606116261961892,7,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EDEDF7
t_cd4_em,4,dexamethasone,dmso,401,LCP2,-0.223892033347196,-0.886382017387059,-0.473717894926762,5.43330500572479e-12,1.25377629147255e-09,-1,dn,0,4,-0.473717894926762,22,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#AEAEDA
t_cd4_em,4,dexamethasone,dmso,401,LDLRAD4,0.303006531378342,0.49001560915427,0.434502720977144,4.56245497826198e-08,5.5147769300738e-06,1,up,5,0,1.27849798959855,85,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#DDB5B5
t_cd4_em,4,dexamethasone,dmso,401,LTB,-0.121401512199631,-0.475221200581409,-0.208350918976551,2.85143916070747e-05,0.00188814862685108,-1,dn,0,6,-1.10055086748786,1,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#DBDBEE
t_cd4_em,4,dexamethasone,dmso,401,MACF1,-0.140824685570105,-0.756444788250183,-0.407288243535021,1.16274894457041e-08,1.50073444286503e-06,-1,dn,0,1,-0.41605802884862,28,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#B9B9DF
t_cd4_em,4,dexamethasone,dmso,401,MALAT1,-0.0329730355716235,4.0752780165528e-17,-0.0329693002088813,0.0855821527332605,0.582923160164382,-1,dn,0,1,-0.13125225993686,51,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F9F9FC
t_cd4_em,4,dexamethasone,dmso,401,MBNL1,0.177945395064568,0.142856971806321,0.178347276858005,0.000431272930868664,0.0177521263165669,1,up,4,0,0.764583033765821,72,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F1E0E0
t_cd4_em,4,dexamethasone,dmso,401,MIAT,0.022339448368033,-0.727794330623483,-0.113832382157767,0.00278700049520416,0.0777399588680575,-1,dn,0,1,-0.288070659230574,48,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EBEBF6
t_cd4_em,4,dexamethasone,dmso,401,NAP1L4,0.31085183902532,1.04330333256981,0.578998641814706,3.02836317109728e-20,2.28834446438973e-17,1,up,1,0,0.556638737206721,54,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D29C9C
t_cd4_em,4,dexamethasone,dmso,401,NFAT5,-0.121037718534784,-0.8121923591529,-0.433726733397729,4.71079471481564e-08,5.60510964895643e-06,-1,dn,0,1,-0.448069955099617,24,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#B5B5DD
t_cd4_em,4,dexamethasone,dmso,401,PARP8,0.456523599743654,0.778490573600546,0.651046676449666,8.51234006282876e-22,9.26020993977728e-19,1,up,2,0,0.666242731972523,65,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#CC9090
t_cd4_em,4,dexamethasone,dmso,401,PIK3IP1,0.0944113734345592,0.549226020992909,0.24971002626491,3.00001587134038e-05,0.00196940697071181,1,up,4,0,0.719600352767246,69,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EBD4D4
t_cd4_em,4,dexamethasone,dmso,401,PRKX,0.0234916321892233,-0.504836498759884,-0.127767538010741,0.0240457353947129,0.329924819875205,-1,dn,0,2,-0.555595050193625,10,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E9E9F5
t_cd4_em,4,dexamethasone,dmso,401,PTP4A2,0.0930593656666875,0.504850400828508,0.248779759704773,8.72204403684267e-05,0.00477829966478827,1,up,1,0,0.5396938712271,53,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EBD4D4
t_cd4_em,4,dexamethasone,dmso,401,PTPRC,0.0948987210970554,0.0755473854061457,0.0991501929431711,0.0897311292729561,0.591092170772976,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F7EEEE
t_cd4_em,4,dexamethasone,dmso,401,RAB27A,0.0127751219001687,-0.267453573075839,-0.0732968948789177,0.270088714482152,0.811239322392466,-1,dn,0,1,-0.293874970296526,47,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F2F2F9
t_cd4_em,4,dexamethasone,dmso,401,RBMS1,0.390144600007372,1.04568111376122,0.522729431511458,1.58444988700387e-18,7.09740346443205e-16,1,up,1,0,0.557047609787004,55,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D6A6A6
t_cd4_em,4,dexamethasone,dmso,401,SAMHD1,0.117985053441777,0.613829630925104,0.286234870578687,1.9076260218523e-05,0.00134505297744493,1,up,1,0,0.7155150051157,68,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E8CECE
t_cd4_em,4,dexamethasone,dmso,401,SLC4A7,0.125624540327265,0.589611695617459,0.328443806108657,8.72143063393829e-06,0.000677690757933062,1,up,1,0,0.585242400575187,56,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E5C7C7
t_cd4_em,4,dexamethasone,dmso,401,SLCO3A1,-0.124578474856384,-0.402870101171409,-0.221880491991049,0.00142460936152617,0.0471669577740078,-1,dn,0,2,-0.493231840161306,19,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D9D9ED
t_cd4_em,4,dexamethasone,dmso,401,SMAP2,0.132345475164802,1.07275831732673,0.450109740146649,8.28935328516342e-14,2.33790463950072e-11,1,up,6,0,0.819260474657097,75,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#DCB2B2
t_cd4_em,4,dexamethasone,dmso,401,SNX9,0.26201869634252,1.09908070359791,0.639833472361492,4.26643654448081e-19,2.49914725278626e-16,1,up,1,0,0.771239359073471,74,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#CD9292
t_cd4_em,4,dexamethasone,dmso,401,SOS1,-0.319220397588252,-1.60570222751843,-0.569579272641062,5.97724073783831e-19,3.25119201561705e-16,-1,dn,0,7,-0.856181790851129,2,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#9E9ED2
t_cd4_em,4,dexamethasone,dmso,401,SRD5A1,0.12150132737532,0.737933030638921,0.199130529880419,0.000106818551730168,0.00560981566500157,1,up,2,0,0.83204441137656,77,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EFDDDD
t_cd4_em,4,dexamethasone,dmso,401,STAT1,0.00539862118193012,0.144372031428613,0.0578255717453152,0.613087049862363,0.919466430142195,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#FAF5F5
t_cd4_em,4,dexamethasone,dmso,401,STAT5B,-0.0473906982760992,-0.516363249851057,-0.253655427243675,0.000908599946755705,0.0329475647359271,-1,dn,0,1,-0.329293955145895,43,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D3D3EB
t_cd4_em,4,dexamethasone,dmso,401,SYTL3,0.177025472392352,1.27855609807875,0.581262010137889,6.76265065215588e-19,3.43317231441113e-16,1,up,1,0,0.588855996854122,57,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D19C9C
t_cd4_em,4,dexamethasone,dmso,401,TAF4B,0.711442845103191,1.47378079795007,1.14065419912341,2.63739587720195e-47,6.69458986829762e-44,1,up,4,0,1.19559764242652,83,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#A63D3D
t_cd4_em,4,dexamethasone,dmso,401,TMEM131L,-0.161262436309368,-0.369298700341072,-0.258887931080497,0.000201980464082417,0.00947932319344912,-1,dn,0,1,-0.513453561669521,15,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D3D3EB
t_cd4_em,4,dexamethasone,dmso,401,TNFRSF4,-0.225268385768942,-0.692477536819927,-0.335948300204212,7.37772087639963e-08,8.38527529459451e-06,-1,dn,0,1,-0.323236303263094,45,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#C5C5E5
t_cd4_em,4,dexamethasone,dmso,401,TNFSF8,0.168147738705544,1.62695581973661,0.575899405391044,6.74410009301269e-25,8.55938703471528e-22,1,up,7,0,0.727820098775824,70,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D29D9D
t_cd4_em,4,dexamethasone,dmso,401,TRAC,-0.0595037927729788,-0.348307341100675,-0.129632764856636,0.0290470116751793,0.35727897858756,-1,dn,0,4,-0.490173744495978,20,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E9E9F5
t_cd4_em,4,dexamethasone,dmso,401,TRBC1,-0.0583420795254151,-0.91366872220872,-0.170839907435731,3.75742348633187e-05,0.00234530982364075,-1,dn,0,1,-0.364693355452773,38,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E1E1F1
t_cd4_em,4,dexamethasone,dmso,401,TRBC2,-0.0303925630006909,-0.37469742891291,-0.123600750069405,0.0463083600470682,0.45530504506333,-1,dn,0,2,-0.500693346707963,17,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#EAEAF5
t_cd4_em,4,dexamethasone,dmso,401,TSC22D3,0.168616644704168,1.61472021852746,0.413138095036835,2.59548471661751e-18,9.88230805852117e-16,1,up,1,0,0.617969431136,60,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#DEB8B8
t_cd4_em,4,dexamethasone,dmso,401,TXNIP,0.256066030079833,1.16755874625808,0.571200057384573,1.55682208964278e-20,1.48190002657872e-17,1,up,9,0,1.17309713911895,82,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#D29E9E
t_cd4_em,4,dexamethasone,dmso,401,UGCG,0.372759901203944,1.55533935544227,0.849766896371847,6.6793655629055e-38,1.27158421903813e-34,1,up,5,0,0.925677037501072,80,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#BD6E6E
t_cd4_em,4,dexamethasone,dmso,401,UTRN,-0.132736053936196,-0.310738816177064,-0.207566915633179,0.00247138613086536,0.0702218800731872,-1,dn,0,2,-0.394693675835673,32,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#DBDBEE
t_cd4_em,4,dexamethasone,dmso,401,VIM,-0.22559156722884,-0.826333084964135,-0.415409446631875,8.43836742543126e-11,1.60645419861648e-08,-1,dn,0,4,-0.415409446631875,29,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#B8B8DE
t_cd4_em,4,dexamethasone,dmso,401,VMP1,-0.0609762499263007,-0.231581510178706,-0.126563328482566,0.103844937649945,0.62760253984471,-1,dn,0,1,-0.517880739191384,14,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E9E9F5
t_cd4_em,4,dexamethasone,dmso,401,ZFP36L2,0.132445506281772,0.632038120922706,0.347114748476688,8.62052824196106e-07,8.00552714177237e-05,1,up,2,0,0.828786576906648,76,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#E4C3C3
t_cd4_em,4,dexamethasone,dmso,401,ZNF589,-0.102190268063843,-0.370648724753909,-0.0665216996026067,0.0484083168596916,0.466029497960242,-1,dn,0,1,-0.203047770383752,49,CD4 EM,#1C75BC,3,5,CD4 EM 4 hr,3,#F3F3F9
t_cd4_naive,4,dexamethasone,dmso,1739,ABCC1,0.21881499027326,0.832972753637661,0.505966446122655,1.12337474767402e-50,2.36536465252892e-48,1,up,1,0,0.600880231732503,58,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#D7A8A8
t_cd4_naive,4,dexamethasone,dmso,1739,ABLIM1,-0.12710396153945,-0.630595999936646,-0.36591125930808,8.84190823538661e-26,9.04274586530467e-24,-1,dn,0,1,-0.36591125930808,37,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#C0C0E2
t_cd4_naive,4,dexamethasone,dmso,1739,AC079793.1,-0.0757687625384341,-0.387352040370088,-0.183428009111452,2.45785390924903e-09,7.8203449494728e-08,-1,dn,0,2,-0.510175004525625,16,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#DFDFF0
t_cd4_naive,4,dexamethasone,dmso,1739,ACTB,-0.0581646968252424,-0.118430023925234,-0.0672093618929442,0.00343646295476492,0.0330223332794122,-1,dn,0,4,-0.476974655251025,21,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#F3F3F9
t_cd4_naive,4,dexamethasone,dmso,1739,ADK,-0.207603024983705,-0.290432046815383,-0.279212990627024,5.60474200951256e-19,3.5196796531667e-17,-1,dn,0,3,-0.541411369529066,12,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#CFCFE9
t_cd4_naive,4,dexamethasone,dmso,1739,AHR,-0.0552582018614039,-0.0195572903894354,-0.0447867236994355,0.0423111910279313,0.209768571031136,-1,dn,0,1,-0.39618438948002,31,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#F7F7FB
t_cd4_naive,4,dexamethasone,dmso,1739,ARHGAP15,-0.219501576618725,-0.40235302975401,-0.322288564737324,1.44758093314565e-22,1.21920375298703e-20,-1,dn,0,6,-0.585609324480229,8,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#C8C8E6
t_cd4_naive,4,dexamethasone,dmso,1739,ARHGAP25,-0.209449393715326,-0.729616979639908,-0.462705361831639,2.46915263203329e-36,3.68263826931798e-34,-1,dn,0,5,-0.656768157723624,4,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#B0B0DB
t_cd4_naive,4,dexamethasone,dmso,1739,ARID5B,0.301150039819737,0.874035295575046,0.493167977473364,3.34846841910143e-54,7.73280174591843e-52,1,up,1,0,0.872375451657551,78,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#D8ABAB
t_cd4_naive,4,dexamethasone,dmso,1739,B2M,-0.127780523162642,0.669189275543061,-0.118612285900626,2.00434011079438e-14,9.19812234178012e-13,-1,dn,0,6,-0.443376143707891,25,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#EAEAF5
t_cd4_naive,4,dexamethasone,dmso,1739,BCL2,0.450149157796262,1.51006317418675,0.487962922352499,1.19552683919975e-112,1.22268237740443e-109,1,up,7,0,0.622003783714723,61,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#D9ABAB
t_cd4_naive,4,dexamethasone,dmso,1739,CCND3,0.235733910295865,1.5944153999322,0.765739674498028,2.22488995218294e-116,2.65466452794628e-113,1,up,7,0,0.922233348366441,79,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#C37C7C
t_cd4_naive,4,dexamethasone,dmso,1739,CD3D,-0.109197243431966,-0.397132181703032,-0.190478820400654,1.37083279752903e-15,7.00985142679309e-14,-1,dn,0,2,-0.335753707738634,42,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#DEDEF0
t_cd4_naive,4,dexamethasone,dmso,1739,CD44,-0.224169280184253,-0.678481134632482,-0.37747846889517,2.84804410248528e-29,3.28857221446647e-27,-1,dn,0,2,-0.37747846889517,34,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#BEBEE1
t_cd4_naive,4,dexamethasone,dmso,1739,CD52,-0.0241019128585292,-0.297769979102038,-0.0668314613663522,0.00248522240766739,0.0257850829224505,-1,dn,0,3,-0.493559633782833,18,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#F3F3F9
t_cd4_naive,4,dexamethasone,dmso,1739,CDK6,-0.15615004848435,-0.650275426333941,-0.420873896781739,1.26704067162933e-26,1.31460060408614e-24,-1,dn,0,2,-0.565035089947413,9,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#B7B7DE
t_cd4_naive,4,dexamethasone,dmso,1739,CELF2,0.174998849839344,0.504066969639097,0.330209464957235,1.66405006580103e-19,1.09292976340088e-17,1,up,1,0,0.624340288591928,62,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#E5C6C6
t_cd4_naive,4,dexamethasone,dmso,1739,CEMIP2,0.695120094173838,2.04589680716198,1.16741770230229,2.42096669529231e-293,1.73317005715977e-289,1,up,11,0,1.37669052707503,86,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#A43838
t_cd4_naive,4,dexamethasone,dmso,1739,CHKA,0.232033001534071,1.16803947829529,0.417866347668319,8.29013642718414e-56,2.1196102386504e-53,1,up,1,0,0.682844716381767,66,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#DEB8B8
t_cd4_naive,4,dexamethasone,dmso,1739,CMTM6,-0.0446683735272689,-0.100792317208245,-0.054929260788615,0.0764326197571054,0.296414477162036,-1,dn,0,1,-0.427159564267675,27,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#F5F5FA
t_cd4_naive,4,dexamethasone,dmso,1739,CXCR4,0.274651106508389,1.10548416182535,0.599768010889838,1.60488947326568e-79,9.57450311592419e-77,1,up,8,0,1.20839003612638,84,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#D09898
t_cd4_naive,4,dexamethasone,dmso,1739,CYTH1,0.44955995685536,1.09530434128225,0.663067507910492,1.94068993538751e-126,2.77867984948783e-123,1,up,2,0,0.663067507910492,64,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#CB8E8E
t_cd4_naive,4,dexamethasone,dmso,1739,DPYD,-0.0785029534971726,-0.306020937758354,-0.196357995071314,1.31054390158416e-06,2.89573573809908e-05,-1,dn,0,1,-0.413424941435351,30,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#DDDDEF
t_cd4_naive,4,dexamethasone,dmso,1739,EMP3,-0.0823664576672604,-0.659681688851231,-0.287047988299375,1.29680059012928e-22,1.10521374103994e-20,-1,dn,0,1,-0.326489645798958,44,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#CECEE8
t_cd4_naive,4,dexamethasone,dmso,1739,ERBIN,-0.121358285742597,-0.317626602930777,-0.221066235813381,1.71961773330415e-11,6.58975426844095e-10,-1,dn,0,1,-0.36454897311418,39,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#D9D9ED
t_cd4_naive,4,dexamethasone,dmso,1739,ETS1,0.249351130546578,0.801030501747493,0.337306505210627,1.69241416001874e-41,2.75363476626685e-39,1,up,1,0,0.650544180753631,63,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#E5C5C5
t_cd4_naive,4,dexamethasone,dmso,1739,FAM102B,-0.07229896524462,-0.31100082843116,-0.107486445520332,2.36417968926128e-05,0.000414832411652487,-1,dn,0,1,-0.43378741515776,26,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#ECECF6
t_cd4_naive,4,dexamethasone,dmso,1739,FBXL8,-0.00983366237894109,0.754740267557285,0.0696623839370865,3.19973361208689e-07,7.84482634552398e-06,1,up,1,0,0.614343585686583,59,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#F9F3F3
t_cd4_naive,4,dexamethasone,dmso,1739,FKBP5,0.328523802476091,1.4109809167467,0.654010516727043,2.89148658918446e-74,1.47858232085511e-71,1,up,10,0,1.57624202349701,87,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#CC8F8F
t_cd4_naive,4,dexamethasone,dmso,1739,GBP2,-0.0848788055305893,-0.48691016051154,-0.263777788441847,3.2915245753801e-15,1.60299485953375e-13,-1,dn,0,2,-0.521743372156035,13,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#D2D2EA
t_cd4_naive,4,dexamethasone,dmso,1739,GPR171,0.275259830460729,0.985426433803023,0.415786345688219,5.41376046032222e-43,9.2278836036778e-41,1,up,2,0,0.766172723459447,73,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#DEB8B8
t_cd4_naive,4,dexamethasone,dmso,1739,GRAP2,-0.189973089462368,-0.786084902020055,-0.45558909272071,2.42785468412277e-42,4.04209574038021e-40,-1,dn,0,8,-0.615305683475202,5,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#B1B1DB
t_cd4_naive,4,dexamethasone,dmso,1739,GSTK1,-0.0757642860020072,-0.345193393624508,-0.134994940571244,9.72041354287491e-09,2.92388405686729e-07,-1,dn,0,1,-0.449781912132981,23,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#E8E8F4
t_cd4_naive,4,dexamethasone,dmso,1739,HLA-A,-0.192594645811354,-0.579095709000113,-0.259302149755611,9.74149474203459e-25,9.29858144776342e-23,-1,dn,0,2,-0.361516298042463,41,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#D3D3EB
t_cd4_naive,4,dexamethasone,dmso,1739,HLA-B,-0.176184933652155,-0.322928544003297,-0.188961258079911,1.57982629051416e-19,1.05700714147578e-17,-1,dn,0,3,-0.377207561361681,35,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#DEDEF0
t_cd4_naive,4,dexamethasone,dmso,1739,IFNGR2,0.155798824243633,0.771147195854684,0.441800118470602,1.02913092928546e-37,1.60164093972926e-35,1,up,1,0,0.692624986116928,67,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#DCB4B4
t_cd4_naive,4,dexamethasone,dmso,1739,IGF1R,-0.223447597436088,-0.525713196804366,-0.393153363853729,1.44273597817483e-27,1.58900721042363e-25,-1,dn,0,2,-0.551603558247237,11,CD4 Naive,#93A7D1,1,7,CD4 Naive 4 hr,1,#BCBCE0
