aifi_cell_type,fg,bg,direction,feature,tf_gene,Enrichment,nomP,adjP,mlog10Padj,mlog10p,BackgroundProporition,nBackground,BackgroundFrequency,CompareProportion,nCompare,CompareFrequency,timepoint,tf_adjP,tf_logFC,tf_direction,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,color
t_cd4_cm,dexamethasone,dmso,dn,SMAD4_739,SMAD4,-0.745740063565838,0.823000312277345,1,0,0.0846,0.0693594731704635,72737,5045,0.0517241379310345,116,6,4,0.315802543625143,-0.0918990316459225,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,NFIC_740,NFIC,-1.3985146265067,0.0230568513694729,0.207511662325256,0.682957490560675,1.6372,0.203417792870204,72737,14796,0.28448275862069,116,33,4,0.950710903926055,-0.00426597317454765,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,SMAD3_743,SMAD3,-1.10297819428017,0.543125257881112,1,0,0.2651,0.0156316592655732,72737,1137,0.0172413793103448,116,2,4,0.516822841336616,-0.0571751972585456,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,SMAD2_745,SMAD2,-1.06700471375203,0.470218812091843,1,0,0.3277,0.0727140244992232,72737,5289,0.0775862068965517,116,9,4,0.557987150516637,-0.059253762238983,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,TCF7_750,TCF7,-1.21729679271667,0.320553113870044,1,0,0.4941,0.0637364752464358,72737,4636,0.0775862068965517,116,9,4,0.353332307674362,-0.0612689860888977,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,HBP1_752,HBP1,-1.2461110958829,0.3735940922588,1,0,0.4276,0.0345903735375394,72737,2516,0.0431034482758621,116,5,4,0.540632285461292,0.0533579698150317,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,BBX_753,BBX,-1.23015411769771,0.281903196263647,1,0,0.5499,0.0770859397555577,72737,5607,0.0948275862068965,116,11,4,0.8068649325323,-0.0441283754087092,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,LEF1_760,LEF1,-1.50430172758483,0.0514162028135436,0.462745825321892,0.334657490560675,1.2889,0.103152453359363,72737,7503,0.155172413793103,116,18,4,2.89830359331126e-13,0.391289900804103,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,dexamethasone,dmso,dn,STAT1_773,STAT1,-1.0048767683466,0.536166900594989,1,0,0.2707,0.111525083520079,72737,8112,0.112068965517241,116,13,4,0.884925720299445,-0.0174608941425646,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,STAT5A_774,STAT5A,-0.979244825791165,0.575704998249328,1,0,0.2398,0.0792306529001746,72737,5763,0.0775862068965517,116,9,4,5.13388282269892e-05,-0.109168928193627,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,dexamethasone,dmso,dn,STAT4_775,STAT4,-1.57578974382903,0.0689763167718605,0.620786850946745,0.207057490560675,1.1613,0.071119237801944,72737,5173,0.112068965517241,116,13,4,0.00102759039063738,0.217261106966141,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,dexamethasone,dmso,dn,STAT6_776,STAT6,-0.556135790198027,0.964272985510525,1,0,0.0158,0.0930063104059832,72737,6765,0.0517241379310345,116,6,4,0.465458388984928,-0.0455542668659497,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,STAT3_777,STAT3,-0.998109507141862,0.546386549881854,1,0,0.2625,0.112281232385168,72737,8167,0.112068965517241,116,13,4,0.302657360465342,0.00244329500194285,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,STAT2_778,STAT2,-1.32466121261299,0.0369062568584121,0.332156311725709,0.478657490560675,1.4329,0.23428241472703,72737,17041,0.310344827586207,116,36,4,0.849662350115242,-0.00492488491061605,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,STAT5B_779,STAT5B,-1.23738155589201,0.262845169453387,1,0,0.5803,0.0836025681565091,72737,6081,0.103448275862069,116,12,4,1.1458113192961e-13,-0.35925592115337,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,dexamethasone,dmso,dn,TBP_793,TBP,-1.09551099095571,0.447713304176363,1,0,0.349,0.0629528300589796,72737,4579,0.0689655172413793,116,8,4,0.82865589155079,0.0228614241200681,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,THAP1_798,THAP1,-0.688806045530878,0.875588401413115,1,0,0.0577,0.0750924563839586,72737,5462,0.0517241379310345,116,6,4,0.415448297236093,0.0234949418140423,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,NFYC_800,NFYC,-0.258521172314276,0.997011115016165,1,0,0.0013,0.0666923299008758,72737,4851,0.0172413793103448,116,2,4,0.73408936427661,-0.0245363630644755,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,CBFB_801,CBFB,-1.01518041572846,0.522997966182156,1,0,0.2815,0.10190137069167,72737,7412,0.103448275862069,116,12,4,1.36545981540209e-05,0.197343514001797,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,dexamethasone,dmso,dn,HLTF_802,HLTF,-1.09622920183265,0.42933866347043,1,0,0.3672,0.0786394819692866,72737,5720,0.0862068965517241,116,10,4,0.753507916821355,-0.024909913917725,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,ENO1_803,ENO1,-1.17149575609206,0.374973002245484,1,0,0.426,0.0588696261874974,72737,4282,0.0689655172413793,116,8,4,0.0172458147454414,-0.0977701340587412,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,dexamethasone,dmso,dn,EP300_804,EP300,-0.661205381492031,0.898462592570686,1,0,0.0465,0.0782270371337834,72737,5690,0.0517241379310345,116,6,4,0.415850209495139,0.048315427333151,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,NRF1_805,NRF1,-0.849191635222475,0.706642900425208,1,0,0.1508,0.0507582110892668,72737,3692,0.0431034482758621,116,5,4,0.679415125662191,0.0553833459516715,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,CEBPZ_806,CEBPZ,-0.518324532711945,0.954333128308536,1,0,0.0203,0.0665273519666745,72737,4839,0.0344827586206897,116,4,4,0.985737626299466,0.00672387389590079,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,FUBP1_809,FUBP1,-1.16576764975139,0.228770488740737,1,0,0.6406,0.184871523433741,72737,13447,0.21551724137931,116,25,4,0.491606569282086,-0.0274395417434287,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,BPTF_812,BPTF,-0.955196529280021,0.609256259749656,1,0,0.2152,0.0992754719056326,72737,7221,0.0948275862068965,116,11,4,0.715873147544863,0.0367505445838499,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,PURA_813,PURA,-0.728577690379573,0.979715547280386,1,0,0.0089,0.295805436022932,72737,21516,0.21551724137931,116,25,4,0.924949513991026,-0.0197291552562768,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,TOPORS_814,TOPORS,-0.724533050588584,0.884708092870531,1,0,0.0532,0.107084427457828,72737,7789,0.0775862068965517,116,9,4,0.715440816930227,-0.0300921695845061,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,ZNF350_817,ZNF350,-0.744019503102766,0.865366342956348,1,0,0.0628,0.104279802576405,72737,7585,0.0775862068965517,116,9,4,0.136969976538093,0.0363309345204217,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,HIVEP3_824,HIVEP3,-0.631357378870558,0.920873552063307,1,0,0.0358,0.0819252924921292,72737,5959,0.0517241379310345,116,6,4,0.507172498598325,-0.0160222082576853,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,BCL11B_825,BCL11B,-1.58432040681453,0.000934975003088601,0.0084147750277974,2.07495749056068,3.0292,0.223091411523709,72737,16227,0.353448275862069,116,41,4,0.467050991212742,0.0263336258969586,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,FOXN3_829,FOXN3,-1.42025617995079,0.115371888082859,1,0,0.9379,0.0849773842748532,72737,6181,0.120689655172414,116,14,4,0.000151506900580816,-0.217258938645002,dn,CD4 CM,#00AEEF,2,6,dodgerblue
t_cd4_cm,dexamethasone,dmso,dn,NR1D2_841,NR1D2,-1.01759672743959,0.547898359391748,1,0,0.2613,0.0423580846061839,72737,3081,0.0431034482758621,116,5,4,0.978927029943955,-0.0104759706813207,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,NFE2L3_845,NFE2L3,-0.632524986666048,0.857630070524158,1,0,0.0667,0.0408870313595557,72737,2974,0.0258620689655172,116,3,4,0.0681087639922784,-0.0686930123033996,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,KLF2_846,KLF2,-0.567588235753135,0.993116048420934,1,0,0.003,0.182259372808887,72737,13257,0.103448275862069,116,12,4,0.381097724342866,-0.077937098065102,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,FOXN2_854,FOXN2,-1.42025617995079,0.115371888082859,1,0,0.9379,0.0849773842748532,72737,6181,0.120689655172414,116,14,4,0.24573408108208,0.0895592396167673,up,CD4 CM,#00AEEF,2,6,gray60
t_cd4_cm,dexamethasone,dmso,dn,PBX4_861,PBX4,-1.91317499145164,0.0232916363021397,0.209624726719257,0.678557490560675,1.6328,0.0540715179344763,72737,3933,0.103448275862069,116,12,4,0.036613096150874,0.12141976854393,up,CD4 CM,#00AEEF,2,6,orangered
t_cd4_cm,dexamethasone,dmso,dn,SMAD5_866,SMAD5,-0.134862480578186,1,1,0,0,0.127844150844825,72737,9299,0.0172413793103448,116,2,4,0.37978149261314,-0.0442996115333085,dn,CD4 CM,#00AEEF,2,6,gray60
t_cd4_em,dexamethasone,dmso,up,ARID5B_7,ARID5B,5.91732804232804,0.158598837611228,1,0,0.7997,0.0422487984799374,71576,3024,0.25,4,1,4,0.000238840374037754,0.300365809288419,up,CD4 EM,#1C75BC,3,5,orangered
t_cd4_em,dexamethasone,dmso,up,ARID3B_8,ARID3B,0,1,1,0,0,0.0927685257628255,71576,6640,0,4,0,4,0.837310061217064,-0.0775330177879417,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ARID5A_9,ARID5A,0,1,1,0,0,0.0758913602324802,71576,5432,0,4,0,4,0.555705292682845,0.112280966389328,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ARID2_11,ARID2,7.96705253784506,0.119729177760817,1,0,0.9218,0.0313792332625461,71576,2246,0.25,4,1,4,0.994742859220067,-0.0127883864457004,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MAX_14,MAX,0,1,1,0,0,0.0432267799262323,71576,3094,0,4,0,4,0.960387689248264,-0.0213117768248758,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MNT_20,MNT,0,1,1,0,0,0.0308064155582877,71576,2205,0,4,0,4,0.56749131105906,-0.040943706350994,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,HIF1A_24,HIF1A,0,1,1,0,0,0.0290600201184755,71576,2080,0,4,0,4,0.368980102192309,-0.110266990140151,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,USF2_26,USF2,0,1,1,0,0,0.0440510785738236,71576,3153,0,4,0,4,0.910361067237278,-0.0206644358608638,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,AHR_28,AHR,0,1,1,0,0,0.0424443947691964,71576,3038,0,4,0,4,2.89745955421083e-07,-0.39618438948002,dn,CD4 EM,#1C75BC,3,5,dodgerblue
t_cd4_em,dexamethasone,dmso,up,MLX_29,MLX,0,1,1,0,0,0.0246870459371856,71576,1767,0,4,0,4,0.867785384846343,-0.0107608407452558,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ID2_35,ID2,0,1,1,0,0,0.0265591818486644,71576,1901,0,4,0,4,0.0817382371695415,0.122647271871821,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MXI1_40,MXI1,0,1,1,0,0,0.0425701352408629,71576,3047,0,4,0,4,0.568241533846766,-0.0974885943447254,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ARNTL_50,ARNTL,0,1,1,0,0,0.0273834804962557,71576,1960,0,4,0,4,0.812535437786882,-0.06294640731849,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,BHLHE40_51,BHLHE40,0,1,1,0,0,0.0279842405275511,71576,2003,0,4,0,4,0.571611022079501,-0.0842483029604018,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,CLOCK_53,CLOCK,0,1,1,0,0,0.0174639543981223,71576,1250,0,4,0,4,0.53779714712738,-0.0962318359911401,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MYC_55,MYC,5.73893521488133,0.163192426510562,1,0,0.7873,0.0435620878506762,71576,3118,0.25,4,1,4,0.903473064672752,-0.0156739836923264,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,TCF12_56,TCF12,1.79352510774782,0.45143996126695,1,0,0.3454,0.139390298424053,71576,9977,0.25,4,1,4,0.663807039170814,-0.143599973171412,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ARNT_57,ARNT,0,1,1,0,0,0.0197831675421929,71576,1416,0,4,0,4,0.978197798168679,0.01226263860807,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MLXIP_78,MLXIP,0,1,1,0,0,0.0219626690510786,71576,1572,0,4,0,4,0.942077280572718,0.0257372316705657,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,SREBF2_99,SREBF2,4.28496168582376,0.21374698622105,1,0,0.6701,0.0583435788532469,71576,4176,0.25,4,1,4,0.878659975871508,0.0465663903091799,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MGA_103,MGA,0,1,1,0,0,0.0675086621213815,71576,4832,0,4,0,4,0.97235072887623,-0.0288505579798642,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,FOSL2_105,FOSL2,0,1,1,0,0,0.111503856041131,71576,7981,0,4,0,4,0.935359177410094,-0.0186534629882326,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,NFE2L1_106,NFE2L1,0,1,1,0,0,0.041536269140494,71576,2973,0,4,0,4,0.975942785933105,0.0103400498891275,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,CREM_108,CREM,0,1,1,0,0,0.0399575276629038,71576,2860,0,4,0,4,0.713745161447573,0.125928740910053,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,XBP1_109,XBP1,0,1,1,0,0,0.0232200737677434,71576,1662,0,4,0,4,2.05644619373917e-07,0.376641920821382,up,CD4 EM,#1C75BC,3,5,orangered
t_cd4_em,dexamethasone,dmso,up,BACH2_113,BACH2,0,1,1,0,0,0.0761288700122946,71576,5449,0,4,0,4,0.170881083932819,-0.173890445032461,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ATF2_114,ATF2,0,1,1,0,0,0.0214177936738572,71576,1533,0,4,0,4,0.476350133538908,-0.0222206735671769,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,NFE2L2_115,NFE2L2,0,1,1,0,0,0.0857550016765396,71576,6138,0,4,0,4,0.935845960700646,0.0251764963533672,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ATF6_116,ATF6,0,1,1,0,0,0.0407678551469766,71576,2918,0,4,0,4,0.461884863433204,-0.0660835200810438,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,CREB1_117,CREB1,0,1,1,0,0,0.0261260757795909,71576,1870,0,4,0,4,0.926744921551541,-0.00154755461720291,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ATF1_118,ATF1,0,1,1,0,0,0.0260981334525539,71576,1868,0,4,0,4,0.877015296980777,0.0128806484867935,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,BATF3_120,BATF3,0,1,1,0,0,0.0265172683581089,71576,1898,0,4,0,4,0.400601181771055,-0.046244638120856,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ATF4_122,ATF4,0,1,1,0,0,0.0372471219403152,71576,2666,0,4,0,4,0.917489809304985,-0.0282513020263911,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,JUND_124,JUND,0,1,1,0,0,0.118098245221862,71576,8453,0,4,0,4,0.699790461297969,-0.0586039586125235,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,CEBPG_128,CEBPG,0,1,1,0,0,0.0188051860958981,71576,1346,0,4,0,4,0.97235072887623,0.00834467069897629,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,BATF_129,BATF,0,1,1,0,0,0.089806639096904,71576,6428,0,4,0,4,0.889775710539202,0.0133775812808409,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,BACH1_130,BACH1,0,1,1,0,0,0.0973370962333743,71576,6967,0,4,0,4,0.725153233847039,-0.0800995600631941,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,FOS_137,FOS,0,1,1,0,0,0.124399239968705,71576,8904,0,4,0,4,0.874113847731199,-0.0215740518907812,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ATF7_138,ATF7,0,1,1,0,0,0.0270481725718118,71576,1936,0,4,0,4,0.863833864757084,-0.0514861559462764,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,JUNB_139,JUNB,0,1,1,0,0,0.115094445065385,71576,8238,0,4,0,4,0.619103255376266,-0.0547629137946281,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,JUN_143,JUN,0,1,1,0,0,0.116715100033531,71576,8354,0,4,0,4,0.890973426587748,-0.0500559989609543,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MAF_144,MAF,0,1,1,0,0,0.0432128087627138,71576,3093,0,4,0,4,0.711689259406147,0.0113302738525203,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,CREB3L2_145,CREB3L2,0,1,1,0,0,0.0296188666592154,71576,2120,0,4,0,4,0.956991631971134,-0.0200831102618935,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,MAFG_148,MAFG,0,1,1,0,0,0.0361014865317984,71576,2584,0,4,0,4,0.886644212490172,-0.0269850373619044,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ATF6B_151,ATF6B,0,1,1,0,0,0.0137895383927573,71576,987,0,4,0,4,0.898026856566082,-0.031165389536186,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZEB1_157,ZEB1,0,1,1,0,0,0.102995417458366,71576,7372,0,4,0,4,0.889775710539202,0.00683369664671951,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZFX_158,ZFX,2.32495290066914,0.204361932108447,1,0,0.6896,0.215058120040237,71576,15393,0.5,4,2,4,0.859182322896287,-0.0211393464165127,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF263_159,ZNF263,1.38081642102014,0.458458469249326,1,0,0.3387,0.362104616072426,71576,25918,0.5,4,2,4,0.915494293934165,-0.0274072243393588,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,HIVEP2_160,HIVEP2,0,1,1,0,0,0.0593774449536157,71576,4250,0,4,0,4,0.677285079316916,0.091558196134031,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,PRDM1_163,PRDM1,0,1,1,0,0,0.209162289035431,71576,14971,0,4,0,4,2.19474113010315e-07,0.33783958803489,up,CD4 EM,#1C75BC,3,5,orangered
t_cd4_em,dexamethasone,dmso,up,ZNF76_164,ZNF76,0,1,1,0,0,0.111601654185761,71576,7988,0,4,0,4,0.979505540721217,-0.00632210851865497,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,KLF6_165,KLF6,0,1,1,0,0,0.138552028612943,71576,9917,0,4,0,4,0.897651422541341,0.044016669152501,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,REST_168,REST,5.19570267131243,0.0486855409657711,0.43816986869194,0.358357490560675,1.3126,0.096233374315413,71576,6888,0.5,4,2,4,0.936915761998862,0.0114153162047598,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,HIVEP1_170,HIVEP1,3.08198415432311,0.287078058202469,1,0,0.542,0.0811165753883984,71576,5806,0.25,4,1,4,0.409780031103784,-0.121474884845956,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,YY1_173,YY1,0,1,1,0,0,0.0670895272158265,71576,4802,0,4,0,4,0.863833864757084,-0.0644593612013007,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,CTCF_177,CTCF,1.11343413602141,0.638410468710758,1,0,0.1949,0.224530568905778,71576,16071,0.25,4,1,4,0.922957291489329,-0.00115168930028331,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,SP4_180,SP4,1.42968999680409,0.536413871440296,1,0,0.2705,0.174863082597519,71576,12516,0.25,4,1,4,0.528481663923863,-0.124981390138172,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZKSCAN1_181,ZKSCAN1,0,1,1,0,0,0.015745501285347,71576,1127,0,4,0,4,0.90293269283275,-0.0585873782093483,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,KLF3_184,KLF3,0,1,1,0,0,0.0941237286241198,71576,6737,0,4,0,4,0.987049438317389,0.00394956858081291,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,PRDM4_185,PRDM4,0,1,1,0,0,0.0604671957080586,71576,4328,0,4,0,4,0.941445175514249,0.00957214367970841,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,BCL6_187,BCL6,0,1,1,0,0,0.103442494690958,71576,7404,0,4,0,4,0.0574967047202613,-0.133325907062965,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,KLF7_189,KLF7,1.3129356519187,0.570426903099869,1,0,0.2438,0.190412987593607,71576,13629,0.25,4,1,4,0.9255450510444,0.031862572270432,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,KLF12_191,KLF12,0,1,1,0,0,0.114102492455572,71576,8167,0,4,0,4,0.000601996656315178,-0.316991607763413,dn,CD4 EM,#1C75BC,3,5,dodgerblue
t_cd4_em,dexamethasone,dmso,up,KLF9_192,KLF9,0,1,1,0,0,0.00711132223091539,71576,509,0,4,0,4,2.84773779780518e-10,0.344505666989804,up,CD4 EM,#1C75BC,3,5,orangered
t_cd4_em,dexamethasone,dmso,up,ZNF410_193,ZNF410,0,1,1,0,0,0.0372890354308707,71576,2669,0,4,0,4,0.889369637480278,0.0340296957526278,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,IKZF4_197,IKZF4,5.81918699186992,0.161101654274191,1,0,0.7929,0.0429613278193808,71576,3075,0.25,4,1,4,0.940478249264338,0.0181896910204652,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,RREB1_200,RREB1,0,1,1,0,0,0.221345143623561,71576,15843,0,4,0,4,0.626405306220362,-0.0985368453600345,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF384_202,ZNF384,3.26652062796641,0.272772133142651,1,0,0.5642,0.0765340337543311,71576,5478,0.25,4,1,4,0.989200903837432,-0.00251539338983844,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZBTB1_203,ZBTB1,0,1,1,0,0,0.0458254163406729,71576,3280,0,4,0,4,0.867785384846343,-0.0552239720714817,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF75A_219,ZNF75A,2.73524915927851,0.318493079471873,1,0,0.4969,0.0913993517380127,71576,6542,0.25,4,1,4,0.785294273074764,-0.0550236040458829,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF281_221,ZNF281,0,1,1,0,0,0.150972392980887,71576,10806,0,4,0,4,0.863833864757084,0.0125012353913173,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF148_222,ZNF148,0.743878611515277,0.805749417091451,1,0,0.0938,0.336076338437465,71576,24055,0.25,4,1,4,0.744837632189312,0.111342807198693,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF589_225,ZNF589,0,1,1,0,0,0.0356683804627249,71576,2553,0,4,0,4,0.466029497960242,-0.0665216996026067,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF143_231,ZNF143,0,1,1,0,0,0.0691153459260087,71576,4947,0,4,0,4,0.341614097184655,-0.0872102715425536,dn,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,E4F1_234,E4F1,0,1,1,0,0,0.0175198390521963,71576,1254,0,4,0,4,0.763429343466121,0.0400313637883725,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZBTB49_235,ZBTB49,0,1,1,0,0,0.0340756678216162,71576,2439,0,4,0,4,0.715398030370162,0.0531194472098584,up,CD4 EM,#1C75BC,3,5,gray60
t_cd4_em,dexamethasone,dmso,up,ZNF32_237,ZNF32,0,1,1,0,0,0.0510646026601095,71576,3655,0,4,0,4,0.980937586854979,-0.0080000361001933,dn,CD4 EM,#1C75BC,3,5,gray60
