treatment,timepoint,aifi_cell_type,direction,motif_id,tf_gene,tf_logFC,tf_adjP,n_all_genes,n_motif_genes,n_deg,n_ol,nomP,ol_genes,adjP,frac_deg,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,mean_logFC,sum_sig_logFC,ypos,xmin,xmax,plot_adjP
lenalidomide,72,t_cd4_naive,up,IKZF1_270,IKZF1,0.234810053244297,6.52061587852054e-18,6852,1141,171,40,0.0134275125604776,AMIGO2;APBA2;ARHGAP25;BCL11B;BTN3A1;CARMIL1;CCDC88A;CDC42SE2;CTSB;DOCK10;EPHX2;FAAH2;FYB1;FYN;GBP5;GRN;H1FX;HLA-E;IFNG-AS1;IKZF1;IL15;INPP4B;ITM2B;ITPR1;JAK2;LEF1-AS1;MALAT1;MBOAT1;MIR181A1HG;NEAT1;PARP8;PDE7B;PTPN6;SLAMF1;STAT1;TCP11L2;TRIM22;TSPAN5;XBP1;ZFP36L1,0.0365408124239944,0.233918128654971,CD4 Naive,#93A7D1,1,7,0.428216442976578,5.13859731571893,5,0.883040935672515,1.11695906432749,1.43722180106297
lenalidomide,72,t_cd4_naive,up,ETS1_332,ETS1,-0.112688853525563,0.00106257756510479,6852,1469,171,30,0.914263015830078,ADGRE1;ANXA4;APBA2;BCL11B;CD96;CTDSP2;CTSB;DENND4A;HLA-E;IKZF1;ITK;JAK1;KLHL29;LEF1-AS1;MAP4K4;MLXIP;NELL2;NF1;PGGHG;PTPN6;SATB1;SLAMF1;SLC30A7;SLC44A1;SSBP2;STAT1;TPK1;USP40;XPC;ZFP36L1,1,0.175438596491228,CD4 Naive,#93A7D1,1,7,-0.269793465349626,-1.34896732674813,-4.5,0.912280701754386,1.08771929824561,NA
lenalidomide,72,t_cd4_naive,up,MYB_648,MYB,-0.0552737986746314,0.34799873586408,6852,916,171,35,0.00585876042165165,ANXA4;APBA2;ARHGAP25;ATXN7L1;BCL11B;CD226;CD96;CSGALNACT1;DENND4A;DOCK10;FOXP1;FYB1;GBP4;GPCPD1;IFITM3;IFT140;IKZF1;INPP4B;ITGB1;KLHL29;LEF1-AS1;MALAT1;MARCH3;MSI2;NEAT1;PARP8;POU2F2;RASGRP1;RTN3;SELL;TCP11L2;TNIK;TTC3;TTC39C;ZFP36L1,0.0176675527552032,0.204678362573099,CD4 Naive,#93A7D1,1,7,-0.17791737932474,-0.533752137974221,-2.5,0.89766081871345,1.10233918128655,1.75282360321067
lenalidomide,72,t_cd4_naive,up,MYBL1_653,MYBL1,0.0112008440313439,0.828962648464637,6852,349,171,13,0.0957585400924336,ANXA4;APBA2;ATM;BCL11B;IGF1R;IKZF1;INPP4B;MBOAT1;NEAT1;NEK7;SATB1-AS1;STAT1;XBP1,0.202910518264543,0.0760233918128655,CD4 Naive,#93A7D1,1,7,0.350498442992345,1.05149532897704,2,0.961988304093567,1.03801169590643,NA
lenalidomide,72,t_cd4_naive,up,STAT1_773,STAT1,0.271342510237099,1.12379326746618e-21,6852,2432,171,94,1.09912591738966e-07,ADGRE1;ANK3;APBA2;ARHGAP25;ARHGAP5;ARMCX4;ARRDC3;ATP10D;BCL11B;BCL6;CCDC141;CD2;CD96;CDC42SE2;CLEC2D;CSGALNACT1;CTSB;DENND4A;DENND4C;DIP2C;DOCK10;EPHX2;ERN1;ERO1B;FAM120AOS;FYB1;FYN;GBP2;GBP4;GBP5;GLIPR1;GM2A;GOLGB1;GPCPD1;GRAMD1B;GRN;HERC6;HLA-E;IFITM3;IFT140;IGF1R;IKZF1;IL15;IL18R1;IL6ST;INPP4B;ITGB1;ITM2B;JAK1;JAK2;KDELR1;KLHL29;KLHL3;LEF1-AS1;LPP;LRCH1;LRRN3;MALAT1;MAP4K4;MARCH3;MBOAT1;MIR181A1HG;MSI2;NEAT1;NEK7;NELL2;NEO1;NUP50-DT;PDE7A;PDE7B;PGGHG;POU2F2;PTPN6;RASGRP1;SARAF;SATB1-AS1;SECTM1;SELL;SLAMF1;SLC30A7;SLC44A1;SLFN11;SSBP2;STAT1;TMEM219;TNIK;TRIM22;TSPAN5;TTC39C;USP40;VAMP5;XPC;ZEB1;ZFP36L1,1.33820946587465e-06,0.549707602339181,CD4 Naive,#93A7D1,1,7,0.286460694561351,0.859382083684054,1,0.725146198830409,1.27485380116959,5.87347590244748
lenalidomide,72,t_cd4_naive,up,CBFB_801,CBFB,-0.172924658874959,1.04502332987795e-05,6852,2035,171,83,1.218118780645e-07,ADGRE1;ANXA4;APBA2;ARHGAP25;ARHGAP5;ARMCX4;ARRDC3;ATP10D;ATXN7L1;BCL11B;BCL6;BNIP3L;BTN3A1;CARMIL1;CCDC141;CD2;CD226;CD96;CDC42SE2;CLEC2D;CSGALNACT1;CTDSP2;DISC1;DOCK10;EPHX2;ERN1;ERO1B;FRMD6;FUT10;FYB1;FYN;GM2A;GPCPD1;GRAMD1B;HCP5;HLA-E;HLA-F;IGF1R;IKZF1;IL6ST;INPP4B;ITGB1;ITK;ITM2B;ITPR1;JAK1;JAK2;KLHL29;LAP3;LEF1-AS1;LRCH1;LRRN3;MALAT1;MAP4K4;MIR181A1HG;MLXIP;MSI2;NEAT1;NEK7;PDE7A;PDE7B;PGGHG;POU2F2;PRKX;PTPN6;SATB1;SATB1-AS1;SECTM1;SELL;SLAMF1;SLAMF6;SLC30A7;SLC44A1;SLFN11;SSBP2;STAT1;TCP11L2;TIMP1;TNFRSF10D;TRAM1;TTC3;UBR5-AS1;ZFP36L1,1.45863315370276e-06,0.485380116959064,CD4 Naive,#93A7D1,1,7,-0.147339385377116,-0.294678770754232,-1.5,0.757309941520468,1.24269005847953,5.83605391945358
lenalidomide,72,t_cd4_naive,up,ENO1_803,ENO1,-0.0869162757962177,0.0271946417332059,6852,1368,171,46,0.0161537511613324,ADGRE1;ANXA4;APBA2;ARHGAP25;ARHGAP5;ATXN7L1;BCL11B;BCL6;CCDC88A;CD226;CDC42SE2;CSGALNACT1;ERO1B;FAM120AOS;FYB1;FYN;GM2A;HLA-E;IFITM3;IFT140;IGF1R;IKZF1;IL6ST;INPP4B;ITGB1;JAK1;KLHL29;LRCH1;MALAT1;MLXIP;NELL2;PDE7B;PHC3;PRKX;PTPN6;SARAF;SCAPER;SLAMF6;SLC44A1;STAT1;TCP11L2;TTC39C;USP40;XBP1;ZEB1;ZFP36L1,0.0429112880057613,0.269005847953216,CD4 Naive,#93A7D1,1,7,-0.147328332954094,-0.294656665908187,-0.5,0.865497076023392,1.13450292397661,1.36742844968546
lenalidomide,72,t_cd4_naive,up,BCL11B_825,BCL11B,0.156820304842254,0.000431838748636611,6852,3731,171,126,1.25755814707787e-07,ADGRE1;AMIGO2;ANK3;ANXA4;AP4B1-AS1;APBA2;ARHGAP25;ARHGAP5;ARMCX4;ATP10D;ATXN7L1;BCL11B;BCL6;BNIP3L;BTN2A2;BTN3A1;C12orf57;C4BPB;CAMSAP2;CARMIL1;CCDC141;CCDC88A;CD2;CD226;CD96;CDC42SE2;CLEC2D;CSGALNACT1;CTDSP2;CTSB;DENND4A;DENND4C;DISC1;DOCK10;EPHX2;ERN1;ERO1B;FAM120AOS;FOXP1;FUT10;FYB1;FYN;GBP4;GLIPR1;GM2A;GOLGB1;GPCPD1;GRAMD1B;GRN;HCP5;HERC6;HLA-E;HLA-F;IFITM3;IFNG-AS1;IGF1R;IKZF1;IL15;IL18R1;INPP4B;ITGB1;ITK;ITM2B;ITPR1;JAK1;JAK2;KLHL29;KLHL3;LAP3;LEF1-AS1;LPP;LRCH1;LRRN3;MALAT1;MAML2;MAP4K4;MARCH3;MBOAT1;MIR181A1HG;MLXIP;MSI2;NEAT1;NEK7;NELL2;NEO1;NF1;NUCB2;OSBPL1A;PARP8;PCNX2;PDE7A;PDE7B;PGGHG;PHC3;PHF21A;PLSCR1;POU2F2;PPFIBP1;PTPN6;RASGRP1;SARAF;SATB1;SATB1-AS1;SCAPER;SECTM1;SELL;SLAMF1;SLAMF6;SLC30A7;SLFN11;SMIM14;SSBP2;STAT1;TCP11L2;TNFRSF10D;TNIK;TRAM1;TSPAN5;TTC39C;UBR5-AS1;USP40;VAMP5;XBP1;ZEB1;ZFP36L1;ZNF33B,1.50241700745673e-06,0.736842105263158,CD4 Naive,#93A7D1,1,7,0.221955636978378,1.10977818489189,3,0.631578947368421,1.36842105263158,5.82320950880879
lenalidomide,72,t_cd4_naive,dn,XBP1_109,XBP1,0.198225470795,4.69775657276256e-06,6852,662,121,14,0.277827431750389,BCL2;CCND3;CXCR4;EEF1A1;IFNGR2;IFT43;LAMP3;NSD3;RPL27A;RPL41;SAMHD1;SLC7A1;SOCS1;TAGAP,0.505876152324896,0.115702479338843,CD4 Naive,#93A7D1,1,7,0.293619358392898,1.46809679196449,4,0.942148760330578,1.05785123966942,NA
lenalidomide,72,t_cd4_naive,dn,KLF6_165,KLF6,-0.0401970096498395,0.682317157064755,6852,3120,121,46,0.96211356765069,ACTB;ANKRD11;ARHGEF3;ARID5B;ARL4C;ATR;BCL2;CBFB;CCND3;CCSER2;CD247;CDK6;CEMIP2;CORO1A;CXCR4;CYBA;EEF1A1;FAM13A;FLNA;IFNGR2;IGSF9B;KAT2B;LAMP3;MDFIC;MLLT3;MMP25-AS1;MYL12A;NFKBIZ;NSD3;OMA1;PIM1;PLPP1;RPL27A;RPS3;RPS6KA5;SLC7A1;SLCO3A1;SMCHD1;SNTB1;SOCS1;SP100;SRD5A1;SSBP4;STT3B;TMEM131L;UBE2E2,1,0.380165289256198,CD4 Naive,#93A7D1,1,7,-0.253085166326658,-0.759255498979973,-3.5,0.809917355371901,1.1900826446281,NA
lenalidomide,72,t_cd4_naive,dn,IKZF1_270,IKZF1,0.234810053244297,6.52061587852054e-18,6852,1141,121,32,0.00399017728383253,ACTB;ARL6IP5;ATP2C1;CCSER2;CD247;CEMIP2;CORO1A;CXCR4;CYBA;DOCK9;FBXL8;IFNGR2;IGSF9B;IL7R;ITGA4;MBNL1;MDFIC;NFKBIZ;NSD3;PIM1;RPL18;RPL23A;RPL27A;RPL28;SLCO3A1;SMCHD1;SNTB1;STT3B;SYTL1;TMEM131L;TRAT1;TXK,0.0126373748802331,0.264462809917355,CD4 Naive,#93A7D1,1,7,0.428216442976578,5.13859731571893,5,0.867768595041322,1.13223140495868,1.89834313123029
lenalidomide,72,t_cd4_naive,dn,ETS1_332,ETS1,-0.112688853525563,0.00106257756510479,6852,1469,121,20,0.928631222947571,ACTB;ANKRD11;ARHGAP15;CD247;CFL1;CHRM3-AS2;CXCR4;EEF1A1;FBXL8;FLNA;GNPTAB;IL2RA;LINC00476;MMP25-AS1;MYL12A;PIM1;RPL27A;SPDYE3;TAGAP;TMEM131L,1,0.165289256198347,CD4 Naive,#93A7D1,1,7,-0.269793465349626,-1.34896732674813,-4.5,0.917355371900826,1.08264462809917,NA
lenalidomide,72,t_cd4_naive,dn,MYB_648,MYB,-0.0552737986746314,0.34799873586408,6852,916,121,21,0.123642588333626,ANKRD11;ARHGAP15;ARL4C;BCL2;CCND3;CORO1A;CXCR4;DOCK3;EXOC2;FLNA;GNG2;IGSF9B;IL2RA;MLLT3;MMP25-AS1;NFKBIZ;RPS3;SAMHD1;STT3B;TAB2;TXK,0.252709256024733,0.173553719008264,CD4 Naive,#93A7D1,1,7,-0.17791737932474,-0.533752137974221,-2.5,0.913223140495868,1.08677685950413,NA
lenalidomide,72,t_cd4_naive,dn,MYBL1_653,MYBL1,0.0112008440313439,0.828962648464637,6852,349,121,8,0.274444315791898,ARID5B;BCL2;FLNA;ITGA4;SLCO3A1;SNTB1;TAGAP;TMEM131L,0.500697287492427,0.0661157024793388,CD4 Naive,#93A7D1,1,7,0.350498442992345,1.05149532897704,2,0.966942148760331,1.03305785123967,NA
lenalidomide,72,t_cd4_naive,dn,STAT1_773,STAT1,0.271342510237099,1.12379326746618e-21,6852,2432,121,57,0.00525746296798961,ACTB;ANKRD11;ARHGAP15;ARID5B;ARL4C;ARL6IP5;BCL2;CBFB;CCSER2;CD247;CD55;CDK6;CEMIP2;CHST11;CXCR4;DOCK9;DPP4;ETS1;EXOC2;FAM13A;GNG2;GPR171;HAPLN3;HEG1;IFNGR2;IGSF9B;IL2RA;IL7R;ITGA4;LINC00476;MBNL1;MDFIC;MMP25-AS1;NFKBIZ;NSD3;PCSK7;PIM1;PLPP1;PRKCQ-AS1;RPL28;RPS3;RPS6KA5;SAMHD1;SMCHD1;SOCS1;SP100;SRD5A1;SSBP4;STT3B;TAB2;TAGAP;TMEM131L;TXK;UBA3;UBE2E2;WARS;ZNF101,0.0160885194051964,0.471074380165289,CD4 Naive,#93A7D1,1,7,0.286460694561351,0.859382083684054,1,0.764462809917355,1.23553719008264,1.79348392132918
lenalidomide,72,t_cd4_naive,dn,CBFB_801,CBFB,-0.172924658874959,1.04502332987795e-05,6852,2035,121,41,0.179227093251526,ARHGAP15;ARID5B;ARL4C;ARL6IP5;ATP2C1;BCL2;CBFB;CCND3;CCSER2;CD247;CD55;CEMIP2;CHST11;CXCR4;DOCK3;DOCK9;DPP4;ETS1;FAM13A;FLNA;GNG2;GPR171;IFNGR2;IL2RA;IL7R;MDFIC;MLLT3;NFKBIZ;PIM1;PRKCQ-AS1;RPS6KA5;SAMHD1;SLCO3A1;SNTB1;SOCS1;SP100;STT3B;TAB2;TAGAP;TRAK2;TRAT1,0.348155132461599,0.338842975206612,CD4 Naive,#93A7D1,1,7,-0.147339385377116,-0.294678770754232,-1.5,0.830578512396694,1.16942148760331,NA
lenalidomide,72,t_cd4_naive,dn,ENO1_803,ENO1,-0.0869162757962177,0.0271946417332059,6852,1368,121,30,0.11187337799668,ACTB;ANKRD11;ARHGEF3;ARL4C;BCL2;CBFB;CD247;CDK6;CHRM3-AS2;CHST11;CORO1A;CYBA;ETS1;FLNA;HEG1;IFNGR2;IGSF9B;IL7R;MBNL1;MDFIC;RPL27A;RPLP2;SAMHD1;SMCHD1;SNTB1;SOCS1;SSBP4;STT3B;TAB2;TMEM131L,0.232264202445005,0.247933884297521,CD4 Naive,#93A7D1,1,7,-0.147328332954094,-0.294656665908187,-0.5,0.87603305785124,1.12396694214876,NA
lenalidomide,72,t_cd4_naive,dn,BCL11B_825,BCL11B,0.156820304842254,0.000431838748636611,6852,3731,121,74,0.0798886487917163,ACTB;ANKRD11;ARHGAP15;ARID5B;ARL4C;ARL6IP5;ATP2C1;BCL2;CBFB;CCND3;CCSER2;CD247;CEMIP2;CHRM3-AS2;CHST11;CORO1A;CXCR4;CYBA;DAB1;DOCK3;DOCK9;DPP4;EEF1A1;ETNK1;ETS1;FAM13A;FBXL8;GNG2;GPR171;GZMM;HEG1;IFI6;IFNGR2;IGSF9B;IL2RA;IL7R;ITGA4;KAT2B;LAMP3;MBNL1;MDFIC;NDUFB9;NFKBIZ;NSD3;PCSK7;PIM1;PLPP1;PRKCQ-AS1;RPL18;RPL27A;RPL28;RPL41;RPS2;RPS23;RPS3;RPS6KA5;SAMHD1;SLCO3A1;SMCHD1;SNTB1;SOCS1;SP100;SSBP4;STK38;STT3B;TAB2;TAGAP;TMEM131L;TRAK2;TRAT1;TXK;UBE2E2;WARS;ZNF101,0.172841385051335,0.611570247933884,CD4 Naive,#93A7D1,1,7,0.221955636978378,1.10977818489189,3,0.694214876033058,1.30578512396694,NA
lenalidomide,72,t_cd4_treg,up,XBP1_109,XBP1,0.151088272676464,1,7365,717,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.293619358392898,1.46809679196449,4,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,KLF6_165,KLF6,-0.128422714854824,1,7365,3777,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.253085166326658,-0.759255498979973,-3.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,IKZF1_270,IKZF1,0.144914647434477,1,7365,1267,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.428216442976578,5.13859731571893,5,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,ETS1_332,ETS1,-0.203010065254821,1,7365,1370,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.269793465349626,-1.34896732674813,-4.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,MYB_648,MYB,-0.0650386642458194,1,7365,1005,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.17791737932474,-0.533752137974221,-2.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,MYBL1_653,MYBL1,0.0135094006446361,1,7365,367,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.350498442992345,1.05149532897704,2,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,STAT1_773,STAT1,0.175474646397473,1,7365,2611,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.286460694561351,0.859382083684054,1,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,CBFB_801,CBFB,0.185443297648402,1,7365,2357,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.147339385377116,-0.294678770754232,-1.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,ENO1_803,ENO1,-0.128554486578708,1,7365,1507,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.147328332954094,-0.294656665908187,-0.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,up,BCL11B_825,BCL11B,-0.0898275382228544,1,7365,4138,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.221955636978378,1.10977818489189,3,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,XBP1_109,XBP1,0.151088272676464,1,7365,717,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.293619358392898,1.46809679196449,4,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,KLF6_165,KLF6,-0.128422714854824,1,7365,3777,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.253085166326658,-0.759255498979973,-3.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,IKZF1_270,IKZF1,0.144914647434477,1,7365,1267,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.428216442976578,5.13859731571893,5,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,ETS1_332,ETS1,-0.203010065254821,1,7365,1370,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.269793465349626,-1.34896732674813,-4.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,MYB_648,MYB,-0.0650386642458194,1,7365,1005,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.17791737932474,-0.533752137974221,-2.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,MYBL1_653,MYBL1,0.0135094006446361,1,7365,367,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.350498442992345,1.05149532897704,2,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,STAT1_773,STAT1,0.175474646397473,1,7365,2611,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.286460694561351,0.859382083684054,1,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,CBFB_801,CBFB,0.185443297648402,1,7365,2357,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.147339385377116,-0.294678770754232,-1.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,ENO1_803,ENO1,-0.128554486578708,1,7365,1507,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,-0.147328332954094,-0.294656665908187,-0.5,NA,NA,NA
lenalidomide,72,t_cd4_treg,dn,BCL11B_825,BCL11B,-0.0898275382228544,1,7365,4138,0,0,1,,1,NA,CD4 Treg,#E57A93,4,4,0.221955636978378,1.10977818489189,3,NA,NA,NA
lenalidomide,72,t_cd8_memory,up,XBP1_109,XBP1,0.0733261599764595,0.999485262578752,7728,668,1,1,0.0864389233954452,LPP,0.185250678055877,1,CD8 Memory,#009444,6,2,0.293619358392898,1.46809679196449,4,5.5,6.5,NA
lenalidomide,72,t_cd8_memory,up,KLF6_165,KLF6,0.109153774505927,0.999485262578752,7728,2869,1,1,0.371247412008282,LPP,0.644992298242831,1,CD8 Memory,#009444,6,2,-0.253085166326658,-0.759255498979973,-3.5,5.5,6.5,NA
lenalidomide,72,t_cd8_memory,up,IKZF1_270,IKZF1,0.291705905679052,0.476672905067075,7728,1131,1,1,0.146350931677019,LPP,0.292611884299825,1,CD8 Memory,#009444,6,2,0.428216442976578,5.13859731571893,5,5.5,6.5,NA
lenalidomide,72,t_cd8_memory,up,ETS1_332,ETS1,-0.0560996749002296,0.999485262578752,7728,1187,1,0,1,,1,0,CD8 Memory,#009444,6,2,-0.269793465349626,-1.34896732674813,-4.5,6,6,NA
lenalidomide,72,t_cd8_memory,up,MYB_648,MYB,0.0727490304630245,0.999485262578752,7728,881,1,1,0.114001035196688,LPP,0.235997372630616,1,CD8 Memory,#009444,6,2,-0.17791737932474,-0.533752137974221,-2.5,5.5,6.5,NA
lenalidomide,72,t_cd8_memory,up,MYBL1_653,MYBL1,0.148795797726714,0.999485262578752,7728,333,1,0,1,,1,0,CD8 Memory,#009444,6,2,0.350498442992345,1.05149532897704,2,6,6,NA
lenalidomide,72,t_cd8_memory,up,STAT1_773,STAT1,0.256909638510591,0.999485262578752,7728,2475,1,0,1,,1,0,CD8 Memory,#009444,6,2,0.286460694561351,0.859382083684054,1,6,6,NA
lenalidomide,72,t_cd8_memory,up,CBFB_801,CBFB,-0.19080139475723,0.999485262578752,7728,2483,1,1,0.32129917184265,LPP,0.571339078539096,1,CD8 Memory,#009444,6,2,-0.147339385377116,-0.294678770754232,-1.5,5.5,6.5,NA
lenalidomide,72,t_cd8_memory,up,ENO1_803,ENO1,-0.0231058158132107,0.999485262578752,7728,1475,1,0,1,,1,0,CD8 Memory,#009444,6,2,-0.147328332954094,-0.294656665908187,-0.5,6,6,NA
lenalidomide,72,t_cd8_memory,up,BCL11B_825,BCL11B,-0.0104326487122128,0.999485262578752,7728,4032,1,1,0.521739130434783,LPP,0.856873719596946,1,CD8 Memory,#009444,6,2,0.221955636978378,1.10977818489189,3,5.5,6.5,NA
lenalidomide,72,t_cd8_memory,dn,XBP1_109,XBP1,0.0733261599764595,0.999485262578752,7728,668,0,0,1,,1,NA,CD8 Memory,#009444,6,2,0.293619358392898,1.46809679196449,4,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,KLF6_165,KLF6,0.109153774505927,0.999485262578752,7728,2869,0,0,1,,1,NA,CD8 Memory,#009444,6,2,-0.253085166326658,-0.759255498979973,-3.5,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,IKZF1_270,IKZF1,0.291705905679052,0.476672905067075,7728,1131,0,0,1,,1,NA,CD8 Memory,#009444,6,2,0.428216442976578,5.13859731571893,5,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,ETS1_332,ETS1,-0.0560996749002296,0.999485262578752,7728,1187,0,0,1,,1,NA,CD8 Memory,#009444,6,2,-0.269793465349626,-1.34896732674813,-4.5,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,MYB_648,MYB,0.0727490304630245,0.999485262578752,7728,881,0,0,1,,1,NA,CD8 Memory,#009444,6,2,-0.17791737932474,-0.533752137974221,-2.5,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,MYBL1_653,MYBL1,0.148795797726714,0.999485262578752,7728,333,0,0,1,,1,NA,CD8 Memory,#009444,6,2,0.350498442992345,1.05149532897704,2,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,STAT1_773,STAT1,0.256909638510591,0.999485262578752,7728,2475,0,0,1,,1,NA,CD8 Memory,#009444,6,2,0.286460694561351,0.859382083684054,1,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,CBFB_801,CBFB,-0.19080139475723,0.999485262578752,7728,2483,0,0,1,,1,NA,CD8 Memory,#009444,6,2,-0.147339385377116,-0.294678770754232,-1.5,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,ENO1_803,ENO1,-0.0231058158132107,0.999485262578752,7728,1475,0,0,1,,1,NA,CD8 Memory,#009444,6,2,-0.147328332954094,-0.294656665908187,-0.5,NA,NA,NA
lenalidomide,72,t_cd8_memory,dn,BCL11B_825,BCL11B,-0.0104326487122128,0.999485262578752,7728,4032,0,0,1,,1,NA,CD8 Memory,#009444,6,2,0.221955636978378,1.10977818489189,3,NA,NA,NA
lenalidomide,72,t_cd8_naive,up,XBP1_109,XBP1,0.2775478889347,0.00294242617501035,7510,696,32,4,0.344445544431257,IKZF1;LPP;PDCD4;PTPRK,0.605135461797273,0.125,CD8 Naive,#8DC63F,5,3,0.293619358392898,1.46809679196449,4,4.9375,5.0625,NA
lenalidomide,72,t_cd8_naive,up,KLF6_165,KLF6,-0.141510202929838,0.207513702287219,7510,2890,32,14,0.329166470095968,CARMIL1;DDX17;DISC1;GBP2;IKZF1;LEF1-AS1;LPP;NELL2;NF1;PPFIBP1;PTPRK;SELL;TTC39C;XBP1,0.582398999321049,0.4375,CD8 Naive,#8DC63F,5,3,-0.253085166326658,-0.759255498979973,-3.5,4.78125,5.21875,NA
lenalidomide,72,t_cd8_naive,up,IKZF1_270,IKZF1,0.201628091803382,0.00722417719625839,7510,1258,32,9,0.074399623214208,IKZF1;LPP;MSI2;PGGHG;PTPRK;SCAPER;TTC39C;TTC9C;XBP1,0.16251180460277,0.28125,CD8 Naive,#8DC63F,5,3,0.428216442976578,5.13859731571893,5,4.859375,5.140625,NA
lenalidomide,72,t_cd8_naive,up,ETS1_332,ETS1,-0.143384123935793,0.543067963350855,7510,1160,32,8,0.108883854423016,DDX17;IKZF1;LEF1-AS1;LPP;MSI2;NF1;PGGHG;STXBP5-AS1,0.22686461723709,0.25,CD8 Naive,#8DC63F,5,3,-0.269793465349626,-1.34896732674813,-4.5,4.875,5.125,NA
lenalidomide,72,t_cd8_naive,up,MYB_648,MYB,-0.0551384181343538,0.893660041648094,7510,952,32,9,0.0151421787576063,GBP2;LPP;MSI2;NELL2;PDCD4;PGGHG;STAT1;TTC39C;XBP1,0.0405587392469614,0.28125,CD8 Naive,#8DC63F,5,3,-0.17791737932474,-0.533752137974221,-2.5,4.859375,5.140625,1.39191555334429
lenalidomide,72,t_cd8_naive,up,MYBL1_653,MYBL1,0.0102995301651591,0.374088480312677,7510,356,32,4,0.0627439945111758,GBP2;IKZF1;LEF1-AS1;PDCD4,0.139966710214257,0.125,CD8 Naive,#8DC63F,5,3,0.350498442992345,1.05149532897704,2,4.9375,5.0625,NA
lenalidomide,72,t_cd8_naive,up,STAT1_773,STAT1,0.285957671751917,2.1071909526268e-06,7510,2575,32,16,0.0480459346303224,ATP10D;CLEC2D;DDX17;DISC1;IGF1R;IKZF1;LEF1-AS1;LPP;NELL2;NUCB2;PDCD4;PTPRK;STAT1;TTC39C;TTC9C;XBP1,0.110788274481956,0.5,CD8 Naive,#8DC63F,5,3,0.286460694561351,0.859382083684054,1,4.75,5.25,NA
lenalidomide,72,t_cd8_naive,up,CBFB_801,CBFB,-0.163229802370452,0.247885498485919,7510,2464,32,12,0.346280577161647,CARMIL1;GBP2;IGF1R;IKZF1;LEF1-AS1;LPP;MSI2;NF1;PDCD4;PTPRK;STAT1;XBP1,0.607883636669191,0.375,CD8 Naive,#8DC63F,5,3,-0.147339385377116,-0.294678770754232,-1.5,4.8125,5.1875,NA
lenalidomide,72,t_cd8_naive,up,ENO1_803,ENO1,-0.0160589961890482,0.979954237964792,7510,1588,32,9,0.220573630641391,DISC1;HERC6;IKZF1;LEF1-AS1;LPP;NELL2;NUCB2;SELL;XBP1,0.415949809710527,0.28125,CD8 Naive,#8DC63F,5,3,-0.147328332954094,-0.294656665908187,-0.5,4.859375,5.140625,NA
